,taxon_name_w_authors,v10_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
769241,Mangifera silvestris Roxb.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769242,Buchanania lanzan Spreng.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769243,Spondias elliptica Rottb. ex Hook.f.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769244,Buchanania latifolia Roxb.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769245,Lanzana solitaria Stokes,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769246,Lundia mangiferoides Puerari ex DC.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan
769558,Bufonia perennis subsp. willkommiana (Boiss.) Nyman,Bufonia macropetala Willk.,Bufonia macropetala Willk.,Bufonia macropetala Willk.,Bufonia macropetala,Bufonia macropetala subsp. willkommiana (Boiss.) Amich,Bufonia macropetala
769560,Bufonia paniculata var. tuberculata (Loscos) Rivas Goday & Borja,Bufonia perennis Pourr.,Bufonia perennis Pourr.,Bufonia perennis Pourr.,Bufonia perennis,Bufonia perennis subsp. tuberculata (Loscos) Maleg.,Bufonia perennis
769942,Bupleurum olympicum var. oeneum (Boiss. & A.Huet) Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum,Bupleurum nordmannianum Ledeb.,Bupleurum nordmannianum
771373,Calophyllum spurium Choisy,Calophyllum inophyllum L.,Calophyllum inophyllum L.,Calophyllum inophyllum L.,Calophyllum inophyllum,Calophyllum calaba L.,Calophyllum calaba
771531,Myagrum armeniacum (Desv.) Steud.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa
771537,Camelina armeniaca Desv.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa
771679,Thea tegmentosa Koidz.,Camellia oleifera C.Abel,Camellia oleifera C.Abel,Camellia oleifera C.Abel,Camellia oleifera,Camellia sasanqua Thunb.,Camellia sasanqua
771938,Campylospermum vogelii var. angustifolium (Engl.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii,Campylospermum glomeratum (Tiegh.) Biss.,Campylospermum glomeratum
772252,Capparis membranacea var. puberula B.S.Sun,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772253,Capparis leptophylla Hayata,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772254,Capparis kikuchii Hayata,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772255,Capparis membranacea Gardner & Champ.,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772256,Capparis membranacea var. angustissima Hemsl.,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772257,Capparis tenuifolia Hayata,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia Sweet,Capparis acutifolia,Capparis acutifolia subsp. acutifolia,Capparis acutifolia
772260,Capparis acuminata Roxb.,Capparis zeylanica L.,Capparis zeylanica L.,Capparis zeylanica L.,Capparis zeylanica,Capparis brevispina DC.,Capparis brevispina
772364,Capparis kunstleri King,Capparis trinervia Hook.f. & Thomson,Capparis trinervia Hook.f. & Thomson,Capparis trinervia Hook.f. & Thomson,Capparis trinervia,Capparis trinervia var. trinervia,Capparis trinervia
772413,Piper indicum Garsault,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772414,Capsicum frutescens var. acuminatum (Fingerh.) L.H.Bailey,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772415,Capsicum annuum var. minimum (Mill.) Heiser,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
772416,Capsicum angulosum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772417,Capsicum annuum subsp. acuminatum (Fingerh.) Arcang.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772418,Capsicum sonitpurense Jintu Sarma & G.Dutta,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772419,Capsicum annuum var. fingerhuthii Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772420,Capsicum abyssinicum A.Rich.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772421,Capsicum annuum subsp. abbreviatum (Fingerh.) Arcang.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772422,Capsicum annuum var. tetragonum (Mill.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772423,Capsicum annuum f. chlorocarpum Kuntze,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772424,Capsicum annuum var. weinmannii Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772425,Capsicum annuum var. milleri Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772426,Capsicum annuum var. cordiforme (Mill.) Sendtn.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772427,Capsicum annuum var. purpureum Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772428,Capsicum annuum f. erectum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772429,Capsicum annuum var. ceratocarpum (Fingerh.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772430,Capsicum annuum var. fasciculatum (Sturtev.) Irish,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772431,Capsicum annuum var. nigrum (Willd.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772432,Capsicum annuum var. globiferum (G.Mey.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772433,Capsicum annuum var. pyramidale (Mill.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772434,Capsicum annuum f. leucocarpum Kuntze,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772435,Capsicum annuum var. pendulum Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772436,Capsicum annuum var. luteum (Lam.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772437,Capsicum annuum f. luteum Kuntze,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772438,Capsicum annuum var. leptoceras Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772439,Capsicum annuum subsp. microcarpon Dierb.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772440,Capsicum micranthum Link,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772441,Capsicum minimum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
772442,Capsicum luteum Lam.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772443,Capsicum longum DC.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772444,Capsicum hispidum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
772445,Capsicum hispidum var. glabriusculum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
772446,Capsicum hamiltonii G.Don,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772447,Capsicum globiferum G.Mey.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772448,Capsicum globosum Besser,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772449,Capsicum grossum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772450,Capsicum frutescens var. queenslandicum Domin,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772451,Capsicum frutescens var. fasciculatum (Sturtev.) L.H.Bailey,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772452,Capsicum axi Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772453,Capsicum baccatum Rodschied,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772455,Capsicum annuum var. abbreviatum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772456,Capsicum annuum var. acuminatum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772457,Capsicum annuum f. nigrum (Willd.) Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772458,Capsicum annuum var. parvoacuminatum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772459,Capsicum annuum f. pendulum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772460,Capsicum annuum f. violaceum Kuntze,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772461,Capsicum bauhini Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772462,Capsicum bicolor Jacq.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772463,Capsicum caerulescens Besser,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772464,Capsicum cerasiforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772465,Capsicum cerasiforme Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772466,Capsicum ceratocarpum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772467,Capsicum cereolum Bertol.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772468,Capsicum fasciculatum Sturtev.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772469,Capsicum curvipes Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772470,Capsicum crispum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772471,Capsicum dulce Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772472,Capsicum conoideum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772473,Capsicum conoideum var. chordale Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772474,Capsicum conoideum var. oblongoconicum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772475,Capsicum conoideum var. sulcatum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772476,Capsicum cordiforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772477,Capsicum chlorocladum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
772478,Capsicum comarim Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum baccatum var. baccatum,Capsicum baccatum
772479,Capsicum conicum G.Mey.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens
772480,Capsicum conicum Lam.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772481,Capsicum tomatiforme Fingerh. ex Steud.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772482,Capsicum tetragonum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772483,Capsicum silvestre Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772484,Capsicum sphaerium Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772485,Capsicum ustulatum Paxton,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772486,Capsicum violaceum Desf. ex Bosc,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772487,Capsicum velutinum De Wild.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772488,Capsicum torulosum Hornem.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772489,Capsicum tournefortii Besser,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772490,Capsicum narunca Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772491,Capsicum nigrum Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772492,Capsicum odoratum Steud.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772493,Capsicum odoriferum Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense
772494,Capsicum oliviforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772495,Capsicum ovatum DC.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772496,Capsicum petenense Standl.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772497,Capsicum pomiferum Mart. ex Steud.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772498,Capsicum quitense Willd. ex Roem. & Schult.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens
772499,Capsicum purpureum Vahl ex Hornem.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772500,Capsicum purpureum Roxb.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772501,Capsicum pyramidale Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum annuum var. annuum,Capsicum annuum
772526,Capsicum guatemalense Bitter,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens,Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.,Capsicum lanceolatum
772529,Bassovia ciliata J.R.Johnst.,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum,Capsicum parvifolium Sendtn.,Capsicum parvifolium
772533,Fregirardia leptoclada Dunal,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum,Capsicum parvifolium Sendtn.,Capsicum parvifolium
772536,Capsicum parvifolium Sendtn.,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum,Capsicum parvifolium Sendtn.,Capsicum parvifolium
772538,Capsicum parvifolium var. sellowianum Dunal,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum,Capsicum flexuosum Sendtn.,Capsicum flexuosum
772604,Caragana pygmaea var. angustissima C.K.Schneid.,Caragana pygmaea (L.) DC.,Caragana pygmaea (L.) DC.,Caragana pygmaea (L.) DC.,Caragana pygmaea,Caragana angustissima (C.K.Schneid.) Y.Z.Zhao,Caragana angustissima
772740,Cardamine amara f. hirta (Wimm. & Grab.) C.G.Westerl.,Cardamine amara L.,Cardamine amara L.,Cardamine amara L.,Cardamine amara,Cardamine amara subsp. amara,Cardamine amara
772741,Cardamine amara subf. ramosa C.G.Westerl.,Cardamine amara L.,Cardamine amara L.,Cardamine amara L.,Cardamine amara,Cardamine amara subsp. amara,Cardamine amara
772742,Cardamine amara var. triphylla Wahlenb.,Cardamine amara L.,Cardamine amara L.,Cardamine amara L.,Cardamine amara,Cardamine amara subsp. amara,Cardamine amara
772743,Cardamine amara var. parviflora Cadevall,Cardamine amara L.,Cardamine amara L.,Cardamine amara L.,Cardamine amara,Cardamine amara subsp. amara,Cardamine amara
772913,Cardamine hirsuta var. rotundiloba Hayata,Cardamine hirsuta L.,Cardamine hirsuta L.,Cardamine hirsuta L.,Cardamine hirsuta,Cardamine scutata Thunb.,Cardamine scutata
773145,Acanthonychia ramosissima var. rosetta (Cambess.) Rohrb.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima,Cardionema rosetta (Cambess.) A.Nelson & J.F.Macbr.,Cardionema rosetta
773148,Paronychia rosetta Cambess.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima (Weinm.) A.Nelson & J.F.Macbr.,Cardionema ramosissima,Cardionema rosetta (Cambess.) A.Nelson & J.F.Macbr.,Cardionema rosetta
774067,Arkezostis bonplandii (Cogn.) Kuntze,Cayaponia coriacea Cogn.,Cayaponia coriacea Cogn.,Cayaponia coriacea Cogn.,Cayaponia coriacea,Cayaponia bonplandii (Cogn.) Cogn.,Cayaponia bonplandii
774493,Celtis ituriensis De Wild.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici,Trema orientale (L.) Blume,Trema orientale
774494,Celtis fragifera A.Chev.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici,Sparrea gomphophylla (Baker) X.G.Fu & T.S.Yi,Sparrea gomphophylla
774506,Momisia clausseniana Wedd.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana
774511,Celtis brasiliensis f. clausseniana (Wedd.) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana
774512,Momisia ferruginea Wedd.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis,Celtis fluminensis Carauta,Celtis fluminensis
774513,Celtis clausseniana (Wedd.) Miq.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis (Gardner) Planch.,Celtis brasiliensis,Celtis clausseniana (Wedd.) Miq.,Celtis clausseniana
774793,Centaurium scilloides var. portense (Brot.) Druce,Centaurium scilloides (L.f.) Samp.,Centaurium scilloides (L.f.) Samp.,Centaurium scilloides (L.f.) Samp.,Centaurium scilloides,Centaurium portense (Brot.) Butcher,Centaurium portense
774805,Hydrocotyle abbreviata A.Rich.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica,Centella abbreviata (A.Rich.) Nannf.,Centella abbreviata
774836,Hydrocotyle uniflora Colenso,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica,Centella uniflora (Colenso) Nannf.,Centella uniflora
775025,Cephalaria angustifolia (Post) Gomb.,Cephalaria ambrosioides (Sm.) Roem. & Schult.,Cephalaria ambrosioides (Sm.) Roem. & Schult.,Cephalaria ambrosioides (Sm.) Roem. & Schult.,Cephalaria ambrosioides,Cephalaria syriaca var. syriaca,Cephalaria syriaca
775067,Cephalaria alpina var. rupestris Pančić ex Nyman,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis,Cephalaria pastricensis subsp. pastricensis,Cephalaria pastricensis
775068,Cephalaria procera Pančić ex Nyman,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis Dörfl. & Hayek,Cephalaria pastricensis,Cephalaria pastricensis subsp. pastricensis,Cephalaria pastricensis
775264,Cerastium hekuravense Jáv.,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum,Cerastium hekuravense Jáv.,Cerastium hekuravense
