,taxon_name_w_authors,v12_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
612597,Echinopepon palmeri S.Watson,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
615199,Stellaria rotundifolia Poir.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata,Stellaria,Drymaria
617370,Echinocystis brandegeei Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
618507,Nothocalais (A.Gray) Greene,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Nothocalais (A.Gray) Greene,,Microseris,Nothocalais
618509,Stebbinsoseris K.L.Chambers,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Stebbinsoseris K.L.Chambers,,Microseris,Stebbinsoseris
618512,Uropappus Nutt.,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Uropappus Nutt.,,Microseris,Uropappus
621973,Behria Greene,Bessera Schult.f.,Bessera Schult.f.,Bessera Schult.f.,,Behria Greene,,Bessera,Behria
626685,Gymnorebutia Doweld,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
627556,Festuca durissima subsp. bellottii Auquier & Kerguélen,"Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi",Lolium font-queri,Festuca billyi Kerguélen & Plonka,Festuca billyi,Lolium,Festuca
628994,Aphanandrium Lindau,Neriacanthus Benth. & Hook.f.,Neriacanthus Benth. & Hook.f.,Neriacanthus Benth. & Hook.f.,,Aphanandrium Lindau,,Neriacanthus,Aphanandrium
640663,Asplenium arifolium Burm.f.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum,Hemionitis arifolia (Burm.f.) T.Moore,Hemionitis arifolia,Acrostichum,Hemionitis
648259,Arctotis lanata Thunb.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
648260,Haplocarpha thunbergii Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
648581,Aster serrulatus Harv.,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus,Felicia hyssopifolia subsp. hyssopifolia,Felicia hyssopifolia,Afroaster,Felicia
659260,Aronia densiflora Spach,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia,Aria edulis (Willd.) M.Roem.,Aria edulis,Aronia,Aria
660169,Lasianthemum Klotzsch,Talisia Aubl.,Talisia Aubl.,Talisia Aubl.,,Matayba Aubl.,,Talisia,Matayba
660173,Leysera pilosella Thunb.,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus,Zyrphelis pilosella (Thunb.) Kuntze,Zyrphelis pilosella,Afroaster,Zyrphelis
660826,Streptanthella Rydb.,Streptanthus Nutt.,Streptanthus Nutt.,Streptanthus Nutt.,,Streptanthella Rydb.,,Streptanthus,Streptanthella
664642,Staphysagria Spach,Delphinium Tourn. ex L.,Delphinium Tourn. ex L.,Delphinium Tourn. ex L.,,Staphisagria Hill,,Delphinium,Staphisagria
665314,Ruschia promontorii L.Bolus,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis (Aiton) H.E.K.Hartmann,Amphibolia laevis,Ruschia promontorii L.Bolus,Ruschia promontorii,Amphibolia,Ruschia
665357,Rimacactus Mottram,Eriosyce Phil.,Eriosyce Phil.,Eriosyce Phil.,,Rimacactus Mottram,,Eriosyce,Rimacactus
670849,Oliganthes jelskii Hieron.,Critoniopsis jelskii (Hieron.) H.Rob.,Critoniopsis jelskii (Hieron.) H.Rob.,Critoniopsis jelskii (Hieron.) H.Rob.,Critoniopsis jelskii,Grosvenoria jelskii (Hieron.) R.M.King & H.Rob.,Grosvenoria jelskii,Critoniopsis,Grosvenoria
672959,Setilobus neves-armondii Bureau & K.Schum.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia DC.,Cuspidaria simplicifolia,Fridericia bracteata (Baill. ex Bureau & K.Schum.) J.N.C.Franc. & L.G.Lohmann,Fridericia bracteata,Cuspidaria,Fridericia
676975,Sinabraca G.H.Loos,Brassica L.,Brassica L.,Brassica L.,,× Brassarda Su Liu & Z.H.Feng,,Brassica,× Brassarda
679710,Celtis fragifera A.Chev.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici,Sparrea gomphophylla (Baker) X.G.Fu & T.S.Yi,Sparrea gomphophylla,Celtis,Sparrea
682928,Cardiochlaena Fée,Tectaria Cav.,Tectaria Cav.,Tectaria Cav.,,Polydictyum C.Presl,,Tectaria,Polydictyum
682931,Polydictyum C.Presl,Tectaria Cav.,Tectaria Cav.,Tectaria Cav.,,Polydictyum C.Presl,,Tectaria,Polydictyum
683643,Celtis ituriensis De Wild.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici,Trema orientale (L.) Blume,Trema orientale,Celtis,Trema
686028,Matricaria valentina (L.) L.,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale,Anacyclus radiatus Loisel.,Anacyclus radiatus,Porophyllum,Anacyclus
686516,Oreocharis leveilleana Fedde,Oreocharis auricula var. auricula,Oreocharis auricula var. auricula,Oreocharis auricula var. auricula,Oreocharis auricula,Petrocodon leveilleanus (Fedde) X.X.Bai & F.Wen,Petrocodon leveilleanus,Oreocharis,Petrocodon
700698,Carthamodes Kuntze,Carthamus L.,Carthamus L.,Carthamus L.,,Carduncellus Adans.,,Carthamus,Carduncellus
702373,Oreocarya affinis var. euaffinis Brand,Cryptantha affinis (A.Gray) Greene,Cryptantha affinis (A.Gray) Greene,Cryptantha affinis (A.Gray) Greene,Cryptantha affinis,Oreocarya glomerata (Fraser ex Pursh) Greene,Oreocarya glomerata,Cryptantha,Oreocarya
702631,Strailia T.Durand,Lecythis Loefl.,Lecythis Loefl.,Lecythis Loefl.,,Chytroma Miers,,Lecythis,Chytroma
709436,Sympa Ravenna,Herbertia Sweet,Herbertia Sweet,Herbertia Sweet,,Cypella Herb.,,Herbertia,Cypella
712410,Polygala caripensis Turcz.,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea,Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott,Senega paniculata,Asemeia,Senega
712663,Meconopsis crassifolia Benth.,Stylophorum diphyllum (Michx.) Nutt.,Stylophorum diphyllum (Michx.) Nutt.,Chelidonium diphyllum Michx.,Chelidonium diphyllum,Papaver crassifolium (Benth.) Greene,Papaver crassifolium,Chelidonium,Papaver
715688,Geodorum esquirolii Schltr.,Eumachia DC.,Eumachia DC.,Eumachia DC.,,Geodorum esquirolii Schltr.,Geodorum esquirolii,Eumachia,Geodorum
719108,Anthemis valentina L.,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale,Anacyclus radiatus Loisel.,Anacyclus radiatus,Porophyllum,Anacyclus
729755,Rhodocalyx Müll.Arg.,Prestonia R.Br.,Prestonia R.Br.,Prestonia R.Br.,,Rhodocalyx Müll.Arg.,,Prestonia,Rhodocalyx
731247,Mandirola × naegelia var. picturata Planch.,Mandirola × naegelia C.Morren,Mandirola × naegelia C.Morren,× Achimenantha roezlii (Planch.) Z.J.Huang & Z.H.Feng,× Achimenantha roezlii,× Smidirola picturata (Planch.) Z.J.Huang & Z.H.Feng,× Smidirola picturata,× Achimenantha,× Smidirola
737873,Libanotis Haller ex Zinn,Seseli L.,Seseli L.,Seseli L.,,Libanotis Haller ex Zinn,,Seseli,Libanotis
752033,Pylostachya Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
752158,Galypola Nieuwl.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
752863,Leontodon pavonii Boiss.,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus,Hypochaeris radicata L.,Hypochaeris radicata,Leontodon,Hypochaeris
753417,Prenanthella Rydb.,Lygodesmia D.Don,Lygodesmia D.Don,Lygodesmia D.Don,,Prenanthella Rydb.,,Lygodesmia,Prenanthella
754522,Corymbula Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
759376,Senegaria Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
760051,Anthalogea Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
760327,Gnaphalium simplex A.Rich.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus,"Pseudognaphalium lanatum (G.Forst.) Smissen, Breitw. & de Lange",Pseudognaphalium lanatum,Euchiton,Pseudognaphalium
760817,Lepidamphora Zoll. ex Miq.,Dioclea Kunth,Dioclea Kunth,Dioclea Kunth,,Macropsychanthus Harms,,Dioclea,Macropsychanthus
762532,Brachynema F.Muell.,Sphenodesme Jack,Sphenodesme Jack,Sphenodesme Jack,,Abrophyllum Hook.f.,,Sphenodesme,Abrophyllum
763302,Chaetospora R.Br.,Schoenus L.,Schoenus L.,Schoenus L.,,Chaetospora R.Br.,,Schoenus,Chaetospora
763303,Ptilanthelium Steud.,Schoenus L.,Schoenus L.,Schoenus L.,,Chaetospora R.Br.,,Schoenus,Chaetospora
765846,Badiera Hassk.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Securidaca L.,,Polygala,Securidaca
765993,Sexilia Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Senega (DC.) Spach,,Polygala,Senega
766389,Zoroxus Raf.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,Polygala Tourn. ex L.,,Chamaebuxus Tourn.,,Polygala,Chamaebuxus
772499,Psorodendron Rydb.,Psorothamnus Rydb.,Psorothamnus Rydb.,Psorothamnus Rydb.,,Psorodendron Rydb.,,Psorothamnus,Psorodendron
772863,Tuckermannia Nutt.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
772869,Leptosyne DC.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
772872,Epilepis Benth.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Epilepis Benth.,,Coreopsis,Epilepis
772876,Agarista DC.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
772877,Anacis Schrank,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Anacis Schrank,,Coreopsis,Anacis
775695,Luisia tenuifolia var. evangelinae (Blatt. & McCann) Santapau & Kapadia,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
775696,Luisia pulniana Vatsala,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
775697,Luisia pseudotenuifolia Blatt. & McCann,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
775698,Luisia laurifolia var. evangelinae (Blatt. & McCann) M.R.Almeida,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
775699,Luisia evangelinae Blatt. & McCann,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
778375,Chrysostemma Less.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Anacis Schrank,,Coreopsis,Anacis
782297,Birchea teretifolia A.Rich.,Luisia tenuifolia Blume,Luisia tenuifolia Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
782438,Lankesteriana Karremans,Anathallis Barb.Rodr.,Anathallis Barb.Rodr.,Anathallis Barb.Rodr.,,Lankesteriana Karremans,,Anathallis,Lankesteriana
783981,Pseudosarcolobus Costantin,Marsdenia R.Br.,Marsdenia R.Br.,Marsdenia R.Br.,,Pseudosarcolobus Costantin,,Marsdenia,Pseudosarcolobus
786505,Carduncellus Adans.,Carthamus L.,Carthamus L.,Carthamus L.,,Carduncellus Adans.,,Carthamus,Carduncellus
791322,Dufrenoya Chatin,Dendrotrophe Miq.,Dendrotrophe Miq.,Dendrotrophe Miq.,,Dufrenoya Chatin,,Dendrotrophe,Dufrenoya
791597,Bonplandia Willd.,Galipea Aubl.,Galipea Aubl.,Galipea Aubl.,,Angostura Roem. & Schult.,,Galipea,Angostura
798066,Siccobaccatus P.J.Braun & Esteves,Micranthocereus Backeb.,Micranthocereus Backeb.,Micranthocereus Backeb.,,Coleocephalocereus Backeb.,,Micranthocereus,Coleocephalocereus
804645,Weingartia jarmilae Halda & Horáček,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina,Echinopsis oligotricha (Cárdenas) M.Lowry,Echinopsis oligotricha,Lobivia,Echinopsis
805019,Caerulocereus Guiggi,Pilosocereus Byles & G.D.Rowley,Pilosocereus Byles & G.D.Rowley,Pilosocereus Byles & G.D.Rowley,,"Xiquexique Lavor, Calvente & Versieux",,Pilosocereus,Xiquexique
806787,Inula saxatilis Lam.,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa,Chiliadenus glutinosus (L.) Fourr.,Chiliadenus glutinosus,Dittrichia,Chiliadenus
807177,Parachionolaena M.O.Dillon & Sagást.,Chionolaena DC.,Chionolaena DC.,Chionolaena DC.,,Gnaphaliothamnus Kirp.,,Chionolaena,Gnaphaliothamnus
808483,Brachynema Griff.,Abrophyllum Hook.f.,Abrophyllum Hook.f.,Abrophyllum Hook.f.,,Sphenodesme Jack,,Abrophyllum,Sphenodesme
812565,"Sulcorebutia azurduyensis Gertel, Jucker & J.de Vries",Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta (F.A.C.Weber) Backeb.,Aylostera deminuta,Weingartia canigueralii (Cárdenas) F.H.Brandt,Weingartia canigueralii,Aylostera,Weingartia
813480,Micropuntia Daston,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,,Micropuntia Daston,,Grusonia,Micropuntia
813739,Trichoneuron Ching,Lastreopsis Ching,Lastreopsis Ching,Lastreopsis Ching,,Trichoneuron Ching,,Lastreopsis,Trichoneuron
814299,Paepalanthus saxicola var. pilosus Moldenke,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola (Körn.) Trovó & Stützel,Syngonanthus saxicola,Paepalanthus amphibius Trovó,Paepalanthus amphibius,Syngonanthus,Paepalanthus
821886,Serruria hirsuta H.Buek ex Meisn.,Scoparia L.,Scoparia L.,Scoparia L.,,Serruria scoparia R.Br.,Serruria scoparia,Scoparia,Serruria
829076,Usteria Dennst.,Acalypha L.,Acalypha L.,Acalypha L.,,Symplocos Jacq.,,Acalypha,Symplocos
831757,Seriphium corymbiferum L.,Myrovernix gnaphaloides (L.) Koek.,Myrovernix gnaphaloides (L.) Koek.,Myrovernix gnaphaloides (L.) Koek.,Myrovernix gnaphaloides,Stoebe gomphrenoides P.J.Bergius,Stoebe gomphrenoides,Myrovernix,Stoebe
831966,Hieronymusia Engl.,Suksdorfia A.Gray,Suksdorfia A.Gray,Suksdorfia A.Gray,,Hieronymusia Engl.,,Suksdorfia,Hieronymusia
832417,Camphora Fabr.,Cinnamomum Schaeff.,Cinnamomum Schaeff.,Cinnamomum Schaeff.,,Camphora Fabr.,,Cinnamomum,Camphora
833079,Parthenoxylon Blume,Cinnamomum Schaeff.,Cinnamomum Schaeff.,Cinnamomum Schaeff.,,Camphora Fabr.,,Cinnamomum,Camphora
840418,Quassia tricarpa Blanco,Guioa pleuropteris (Blume) Radlk.,Guioa pleuropteris (Blume) Radlk.,Guioa pleuropteris (Blume) Radlk.,Guioa pleuropteris,Sapindus tricarpus (Blanco) A.R.Franck,Sapindus tricarpus,Guioa,Sapindus
845284,Convolvulus benehoavensis Bolle,Convolvulus scoparius L.f.,Convolvulus scoparius L.f.,Convolvulus scoparius L.f.,Convolvulus scoparius,Genista benehoavensis (Bolle) del Arco,Genista benehoavensis,Convolvulus,Genista
845589,Echiostachys Levyns,Lobostemon Lehm.,Lobostemon Lehm.,Lobostemon Lehm.,,Echiostachys Levyns,,Lobostemon,Echiostachys
846000,Kimnachia S.Arias & N.Korotkova,Pseudorhipsalis Britton & Rose,Pseudorhipsalis Britton & Rose,Pseudorhipsalis Britton & Rose,,Kimnachia S.Arias & N.Korotkova,,Pseudorhipsalis,Kimnachia
846886,Diomma Engl. ex Harms,Spathelia L.,Spathelia L.,Spathelia L.,,Sohnreyia K.Krause,,Spathelia,Sohnreyia
847908,Trilisa (Cass.) Cass.,Carphephorus Cass.,Carphephorus Cass.,Carphephorus Cass.,,Trilisa (Cass.) Cass.,,Carphephorus,Trilisa
848356,Steirocoma (DC.) Rchb.,Disparago Gaertn.,Disparago Gaertn.,Disparago Gaertn.,,Stoebe L.,,Disparago,Stoebe
848986,Vandellia diffusa Blanco,Torenia thouarsii (Cham. & Schltdl.) Kuntze,Torenia thouarsii (Cham. & Schltdl.) Kuntze,Torenia thouarsii (Cham. & Schltdl.) Kuntze,Torenia thouarsii,"Yamazakia pusilla (Willd.) W.R.Barker, Y.S.Liang & Wannan",Yamazakia pusilla,Torenia,Yamazakia
852187,Niveophyllum Matuda,Hechtia Klotzsch,Hechtia Klotzsch,Hechtia Klotzsch,,Bakerantha L.B.Sm.,,Hechtia,Bakerantha
853971,Camelinopsis A.G.Mill.,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,,Camelinopsis A.G.Mill.,,Pseudocamelina,Camelinopsis
855811,Bakeria André,Hechtia Klotzsch,Hechtia Klotzsch,Hechtia Klotzsch,,Bakerantha L.B.Sm.,,Hechtia,Bakerantha
859567,Psychotria nitidula Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Psychotria leiocarpa Cham. & Schltdl.,Palicourea leiocarpa (Cham. & Schltdl.) Delprete,Palicourea leiocarpa,Psychotria nitidula Cham. & Schltdl.,Psychotria nitidula,Palicourea,Psychotria
860683,Loureira Meisn.,Buchanania Spreng.,Buchanania Spreng.,Buchanania Spreng.,,Glycosmis Corrêa,,Buchanania,Glycosmis
864863,Hybochilus Schltr.,Leochilus Knowles & Westc.,Leochilus Knowles & Westc.,Leochilus Knowles & Westc.,,Trichocentrum Poepp. & Endl.,,Leochilus,Trichocentrum
874004,Eria merrillii Ames,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata (Lindl.) W.Suarez & Cootes,Pinalia ovata,Eria cochleata Lindl.,Eria cochleata,Pinalia,Eria
876352,Microlaena carsei Cheeseman,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax,Microlaena carsei Cheeseman,Microlaena carsei,Ehrharta,Microlaena
885062,Litsea cinnamomea Blume,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea (Ridl.) Kosterm.,Neolitsea cinnamomea,Litsea cinnamomea Blume,Litsea cinnamomea,Neolitsea,Litsea
890287,Trisetaria lapalmae H.Scholz,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana (L.) Paunero,Trisetaria loeflingiana,Aegialina lapalmae (H.Scholz) Quintanar & Barberá,Aegialina lapalmae,Trisetaria,Aegialina
1014005,Alyssum arenarium C.Presl,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii,Lobularia maritima subsp. maritima,Lobularia maritima,Alyssum,Lobularia
1019084,Polygonum tristachyum Baker,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum (Trevir.) Meisn.,Fagopyrum cymosum,Oxygonum tristachyum (Baker) H.Perrier,Oxygonum tristachyum,Fagopyrum,Oxygonum
1019986,Sucrea Soderstr.,Raddia Bertol.,Raddia Bertol.,Raddia Bertol.,,Sucrea Soderstr.,,Raddia,Sucrea
1025130,Alyssum alpinum Scop.,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii,Kernera saxatilis (L.) Sweet,Kernera saxatilis,Alyssum,Kernera
1025398,Gnaphalium javanicum Reinw. ex Blume,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine (D.Don) Anderb.,Pseudognaphalium affine,Anaphalis javanica (Reinw. ex Blume) Martelli,Anaphalis javanica,Pseudognaphalium,Anaphalis
1025940,"Xylothamia G.L.Nesom, Y.B.Suh, D.R.Morgan & B.B.Simpson",Gundlachia A.Gray,Gundlachia A.Gray,Gundlachia A.Gray,,"Xylothamia G.L.Nesom, Y.B.Suh, D.R.Morgan & B.B.Simpson",,Gundlachia,Xylothamia
1025963,Avellara Blanca & C.Díaz,Scorzonera L.,Scorzonera L.,Scorzonera L.,,Avellara Blanca & C.Díaz,,Scorzonera,Avellara
1032369,× Mangave D.Klein,Agave L.,Agave L.,Agave L.,,× Mangave D.Klein,,Agave,× Mangave
1032448,Verbenella Spach,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1033368,Shuttleworthia Meisn.,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1033713,Helleranthus Small,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1033739,Glandularia J.F.Gmel.,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
1034437,Dendrobium perakense Hook.f.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034438,Eria inamoena Schltr.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034439,Dendrolirium rugosum Blume,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034440,Octomeria vaginata Breda,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034441,Eria fragrans Rchb.f.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034442,Eria stellata Lindl.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034443,Eria micholitzii Kraenzl.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034444,Eria papuana Kraenzl.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034445,Eria pseudostellata Schltr.,Eria javanica (Sw.) Blume,Eria javanica (Sw.) Blume,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1034711,Leptospermopsis S.Moore,Leptospermum J.R.Forst. & G.Forst.,Leptospermum J.R.Forst. & G.Forst.,Leptospermum J.R.Forst. & G.Forst.,,Leptospermopsis S.Moore,,Leptospermum,Leptospermopsis
1037282,Fourraea Greuter & Burdet,Turritis Tourn. ex L.,Turritis Tourn. ex L.,Turritis Tourn. ex L.,,Fourraea Greuter & Burdet,,Turritis,Fourraea
1040220,Paepalanthus vaginatus Körn.,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus,Paepalanthus vaginatus Körn.,Paepalanthus vaginatus,Syngonanthus,Paepalanthus
