,taxon_name_w_authors,202212_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
725507,Arrhenatherum bulbosum Kunze ex Andersson,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725523,Arrhenatherum elatius f. pauciflorum (Baen.) Buia,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725533,Arrhenatherum elatius subsp. erianthum (Boiss. & Reut.) Trab.,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725534,Arrhenatherum elatius subsp. nodosum (Parl.) Arcang.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725536,Arrhenatherum elatius var. biaristatum (Peterm.) Peterm.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725537,Arrhenatherum elatius var. biflorum Schur,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725538,Arrhenatherum elatius var. breviaristatum (Peterm.) Peterm.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725540,Arrhenatherum elatius var. erianthum (Boiss. & Reut.) Paunero,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725542,Arrhenatherum elatius var. pauciflorum Baen.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
725543,Arrhenatherum elatius var. precatorium (Thuill.) Bréb.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. & G.Martens,Arrhenatherum elatius
725547,Arrhenatherum erianthum Boiss. & Reut.,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725548,Arrhenatherum erianthum var. montanum R.Fern.,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. fernandesii (Rivas Mart.) Romero Zarco,Arrhenatherum album
725551,Arrhenatherum fernandesii Rivas Mart.,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. fernandesii (Rivas Mart.) Romero Zarco,Arrhenatherum album
725557,Arrhenatherum hispanicum Podp.,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725586,Arrhenatherum riofrioi Sennen,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album,Arrhenatherum album subsp. album ,Arrhenatherum album
725597,Arrhenatherum virescens (Nees ex Steud.) Potztal,Helictotrichon junghuhnii (Buse) Henrard,Helictotrichon junghuhnii (Buse) Henrard,Trisetopsis junghuhnii (Buse) Röser & A.Wölk,Trisetopsis junghuhnii,Trisetopsis virescens (Nees ex Steud.) Röser & A.Wölk,Trisetopsis virescens
725611,Arthratherum elatum Boiss. & Buhse,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis,Stipagrostis uniplumis var. uniplumis ,Stipagrostis uniplumis
725621,Arthratherum pogonoptilum Jaub. & Spach,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis (Licht.) De Winter,Stipagrostis uniplumis,Stipagrostis uniplumis var. uniplumis ,Stipagrostis uniplumis
725623,Arthratherum schimperi Nees,Stipagrostis ciliata (Desf.) De Winter,Stipagrostis ciliata (Desf.) De Winter,Stipagrostis ciliata (Desf.) De Winter,Stipagrostis ciliata,Stipagrostis ciliata var. ciliata ,Stipagrostis ciliata
725794,Arthrostylidium pinifolium Catasús,Arthrostylidium farctum (Aubl.) Soderstr. & Lourteig,Arthrostylidium farctum (Aubl.) Soderstr. & Lourteig,"Tibisia farcta (Aubl.) C.D.Tyrrell, Londoño & L.G.Clark",Tibisia farcta,"Tibisia pinifolia (Catasús) C.D.Tyrrell, Londoño & L.G.Clark",Tibisia pinifolia
725881,Arundinaria cerata McClure,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
725919,Arundinaria fallax Nakai,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis,Sasaella bitchuensis var. bitchuensis ,Sasaella bitchuensis
725929,Arundinaria flexuosa Hance,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
725957,Arundinaria hindsii Munro,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
725959,Arundinaria hirtivaginata W.T.Lin,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
725961,Arundinaria hisauchii (Makino) Nakai,Pleioblastus argenteostriatus (Regel) Nakai,Pleioblastus argenteostriatus (Regel) Nakai,Pleioblastus argenteostriatus (Regel) Nakai,Pleioblastus argenteostriatus,Sasaella yamakitensis (Makino) M.Kobay.,Sasaella yamakitensis
725965,Arundinaria horiyoshitakana Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis,Sasaella bitchuensis var. bitchuensis ,Sasaella bitchuensis
725983,Arundinaria iyasakaensis Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis,Sasaella bitchuensis var. tashirozentaroana (Koidz.) Sad.Suzuki,Sasaella bitchuensis
725984,Arundinaria japonica Siebold & Zucc. ex Steud.,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica,Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai,Pseudosasa japonica
726024,Arundinaria macrosperma var. suffruticosa Munro,Arundinaria gigantea (Walter) Muhl.,Arundinaria gigantea (Walter) Muhl.,Arundinaria gigantea (Walter) Muhl.,Arundinaria gigantea,Arundinaria tecta (Walter) Muhl.,Arundinaria tecta
726037,Arundinaria matake Siebold ex Miq.,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica,Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai,Pseudosasa japonica
726040,Arundinaria maudiae (Dunn) Keng f.,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726059,Arundinaria multifloscula W.T.Lin,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726074,Arundinaria orthotropoides (W.T.Lin) W.T.Lin,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726075,Arundinaria owatarii Makino,Pseudosasa owatarii Makino,Pseudosasa owatarii Makino,Pseudosasa owatarii Makino,Pseudosasa owatarii,Pseudosasa owatarii (Makino) Makino ex Nakai,Pseudosasa owatarii
726077,Arundinaria panda Keng,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726094,Arundinaria praestantissima Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis,Sasaella bitchuensis var. tashirozentaroana (Koidz.) Sad.Suzuki,Sasaella bitchuensis
726107,Arundinaria quadrangula W.T.Lin & Z.J.Feng,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726164,Arundinaria tashirozentaroana Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis (Makino) Koidz.,Sasaella bitchuensis,Sasaella bitchuensis var. tashirozentaroana (Koidz.) Sad.Suzuki,Sasaella bitchuensis
726177,Arundinaria usawai Hayata,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica Makino,Pseudosasa japonica,Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai,Pseudosasa japonica
726206,Arundinaria yangshanensis W.T.Lin,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii (Munro) C.D.Chu & C.S.Chao,Pseudosasa hindsii,Pseudosasa hindsii (Munro) S.L.Chen & G.Y.Sheng ex T.G.Liang,Pseudosasa hindsii
726250,Arundinella fuscata var. celebica Jansen,Arundinella goeringii Steud.,Arundinella goeringii Steud.,Arundinella fuscata Nees ex Buse,Arundinella fuscata,Arundinella holcoides (Kunth) Trin.,Arundinella holcoides
726258,Arundinella hirsuta Nees ex Steud.,Arundinella setosa Trin.,Arundinella setosa Trin.,Arundinella setosa Trin.,Arundinella setosa,Arundinella holcoides (Kunth) Trin.,Arundinella holcoides
726280,Arundinella hispida f. humilior Hack.,Arundinella pubescens Merr. & Hack.,Arundinella pubescens Merr. & Hack.,Arundinella holcoides (Kunth) Trin.,Arundinella holcoides,Arundinella filiformis Janowski,Arundinella filiformis
726281,Arundinella hispida subsp. humilior (Hack.) Hack.,Arundinella pubescens Merr. & Hack.,Arundinella pubescens Merr. & Hack.,Arundinella holcoides (Kunth) Trin.,Arundinella holcoides,Arundinella filiformis Janowski,Arundinella filiformis
726306,Arundinella montalbanica Elmer,Arundinella nepalensis Trin.,Arundinella nepalensis Trin.,Arundinella nepalensis Trin.,Arundinella nepalensis,Arundinella filiformis Janowski,Arundinella filiformis
726313,Arundinella nepalensis var. contracta Ohwi,Arundinella nepalensis Trin.,Arundinella nepalensis Trin.,Arundinella nepalensis Trin.,Arundinella nepalensis,Arundinella furva Chase,Arundinella furva
726342,Arundinella setosa var. tengchongensis B.S.Sun & Z.H.Hu ex S.L.Chen,Arundinella setosa Trin.,Arundinella setosa Trin.,Arundinella setosa Trin.,Arundinella setosa,Arundinella tengchongensis (B.S.Sun & Z.H.Hu ex S.L.Chen) L.Q.Jiang & H.Peng,Arundinella tengchongensis
726411,Arundo contracta Gilib.,Calamagrostis epigejos (L.) Roth,Calamagrostis epigejos (L.) Roth,Calamagrostis epigejos (L.) Roth,Calamagrostis epigejos,Calamagrostis canescens (Weber) Roth,Calamagrostis canescens
726475,Arundo neglecta Ehrh.,Calamagrostis stricta (Timm) Koeler,Calamagrostis stricta (Timm) Koeler,Calamagrostis stricta (Timm) Koeler,Calamagrostis stricta,Achnatherum calamagrostis (L.) P.Beauv.,Achnatherum calamagrostis
726479,Arundo parviflora Ohwi,Arundo formosana Hack.,Arundo formosana Hack.,Arundo formosana Hack.,Arundo formosana,Arundo formosana subsp. formosana ,Arundo formosana
726515,Arundo tabacaria Lour.,Bambusa tabacaria Poir.,Bambusa tabacaria Poir.,Bambusa tabacaria Poir.,Bambusa tabacaria,Bambusa tabacaria (Lour.) Steud.,Bambusa tabacaria
726613,Atropis californica Munro ex A.Gray,Poa fendleriana (Steud.) Vasey,Poa fendleriana (Steud.) Vasey,Poa fendleriana (Steud.) Vasey,Poa fendleriana,Poa secunda var. scabrella (Thurb.) Soreng,Poa secunda
726658,Atropis pauciflora Thurb.,Poa juncifolia Scribn.,Poa juncifolia Scribn.,Poa secunda subsp. juncifolia (Scribn.) Soreng,Poa secunda,Poa secunda var. nevadensis (Vasey) Soreng,Poa secunda
726687,Aulaxanthus ciliatus Elliott,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa,Anthenantia villosa var. villosa ,Anthenantia villosa
726688,Aulaxanthus rufus Elliott,Anthenantia rufa Schult.,Anthenantia rufa Schult.,Anthenantia rufa Schult.,Anthenantia rufa,Anthenantia rufa (Elliott) Schult.,Anthenantia rufa
726689,Aulaxia ciliata (Elliott) Nutt.,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa (Michx.) P.Beauv.,Anthenantia villosa,Anthenantia villosa var. villosa ,Anthenantia villosa
726852,Avena abietetorum Ohwi,Helictotrichon hideoi (Honda) Ohwi,Helictotrichon hideoi (Honda) Ohwi,Helictotrichon hideoi (Honda) Ohwi,Helictotrichon hideoi,Helictotrichon abietetorum (Ohwi) Ohwi,Helictotrichon abietetorum
726858,Avena abyssinica var. granulata Chiov.,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis,Avena sterilis subsp. ludoviciana (Durieu) Nyman,Avena sterilis
726883,Avena alpina f. praeusta (Rchb.) Bornm.,Helictotrichon alpinum (Sm.) Henrard,Helictotrichon alpinum (Sm.) Henrard,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis,Helictochloa praeusta (Rchb.) Romero Zarco,Helictochloa praeusta
726885,Avena alpina subsp. aussendorferi (Asch. & Graebn.) Hegi,Helictotrichon alpinum (Sm.) Henrard,Helictotrichon alpinum (Sm.) Henrard,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis,Helictochloa praeusta (Rchb.) Romero Zarco,Helictochloa praeusta
726898,Avena aristelliformis Sennen ex St.-Yves,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis
726900,Avena aspera Munro ex Thwaites,Helictotrichon junghuhnii (Buse) Henrard,Helictotrichon junghuhnii (Buse) Henrard,Trisetopsis junghuhnii (Buse) Röser & A.Wölk,Trisetopsis junghuhnii,Trisetopsis aspera (Munro ex Thwaites) Röser & A.Wölk,Trisetopsis aspera
726901,Avena aspera var. parviflora Hook.f.,Helictotrichon junghuhnii (Buse) Henrard,Helictotrichon junghuhnii (Buse) Henrard,Trisetopsis junghuhnii (Buse) Röser & A.Wölk,Trisetopsis junghuhnii,Tzveleviochloa parviflora (Hook.f.) Röser & A.Wölk,Tzveleviochloa parviflora
726903,Avena aspera var. roylei Hook.f.,Helictotrichon junghuhnii (Buse) Henrard,Helictotrichon junghuhnii (Buse) Henrard,Trisetopsis junghuhnii (Buse) Röser & A.Wölk,Trisetopsis junghuhnii,Trisetopsis virescens (Nees ex Steud.) Röser & A.Wölk,Trisetopsis virescens
726906,Avena ausserdorferi (Asch. & Graebn.) Dalla Torre & Sarnth.,Helictotrichon alpinum (Sm.) Henrard,Helictotrichon alpinum (Sm.) Henrard,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis,Helictochloa praeusta (Rchb.) Romero Zarco,Helictochloa praeusta
726910,Avena balloniana Kirschl.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens,Avenula pubescens (Huds.) Dumort.,Avenula pubescens
726932,Avena bornmuelleri Domin,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens,Avenula pubescens (Huds.) Dumort.,Avenula pubescens
726935,Avena bromoides subsp. letourneuxii (Trab.) Trab.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
726938,Avena bromoides var. dubia Maire,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
726940,Avena bromoides var. letourneuxii (Trab.) St.-Yves,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
726941,Avena bromoides var. microstachya Willk.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
726944,Avena bromoides var. sennenii St.-Yves,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. gonzaloi (Sennen ex St.-Yves) Romero Zarco,Helictochloa pratensis
726945,Avena bromoides var. straminea Lange,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
726954,Avena byzantina var. solida (Hausskn.) Maire & Weiller,Avena sterilis L.,Avena sterilis L.,Avena sterilis L.,Avena sterilis,Avena sterilis subsp. sterilis ,Avena sterilis
726966,Avena cavanillesii Lag.,Stipa gigantea Link,Stipa gigantea Link,Celtica gigantea (Link) F.M.Vázquez & Barkworth,Celtica gigantea,Celtica gigantea subsp. gigantea ,Celtica gigantea
726971,Avena chlorantha Link,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea,Trisetaria aurea (Ten.) Pignatti ex Kerguélen,Trisetaria aurea
726981,Avena condensata Link,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea (Ten.) Pignatti,Trisetaria aurea,Trisetaria aurea (Ten.) Pignatti ex Kerguélen,Trisetaria aurea
726983,Avena coquimbensis Roem. & Schult.,Anthoxanthum utriculatum (Ruiz & Pav.) Y.Schouten & Veldkamp,Anthoxanthum utriculatum (Ruiz & Pav.) Y.Schouten & Veldkamp,Anthoxanthum utriculatum (Ruiz & Pav.) Y.Schouten & Veldkamp,Anthoxanthum utriculatum,Anthoxanthum utriculatum var. utriculatum ,Anthoxanthum utriculatum
727004,Avena elata Forssk.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
727009,Avena elatior var. subhirsuta Asch.,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
727015,Avena fallax Ten.,Helictotrichon filifolium (Lag.) Henrard,Helictotrichon filifolium (Lag.) Henrard,Helictotrichon filifolium (Lag.) Henrard,Helictotrichon filifolium,Helictotrichon convolutum (C.Presl) Henrard,Helictotrichon convolutum
727042,Avena fatua var. ludoviciana (Durieu) Fiori,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis,Avena sterilis subsp. ludoviciana (Durieu) Nyman,Avena sterilis
727055,Avena fatua var. trichophylla (K.Koch) Griseb.,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis,Avena sterilis subsp. ludoviciana (Durieu) Nyman,Avena sterilis
727056,Avena fatua var. vilis (Wallr.) Hausskn.,Avena fatua L.,Avena fatua L.,Avena fatua L.,Avena fatua,Avena vilis Wallr.,Avena vilis
727066,Avena filiformis Labill.,Agrostis billardierei R.Br.,Agrostis billardierei R.Br.,Lachnagrostis billardierei (R.Br.) Trin.,Lachnagrostis billardierei,Lachnagrostis billardierei subsp. billardierei ,Lachnagrostis billardierei
727068,Avena flavescens var. lutescens Rchb.,Trisetum flavescens (L.) P.Beauv.,Trisetum flavescens (L.) P.Beauv.,Trisetum flavescens (L.) P.Beauv.,Trisetum flavescens,Trisetum flavescens subsp. flavescens ,Trisetum flavescens
727070,Avena flavescens var. virescens Regel,Trisetum spicatum (L.) K.Richt.,Trisetum spicatum (L.) K.Richt.,"Koeleria spicata (L.) Barberá, Quintanar, Soreng & P.M.Peterson",Koeleria spicata,Koeleria spicata subsp. spicata ,Koeleria spicata
727072,Avena forsteri Kunth,Trisetum antarcticum Trin.,Trisetum antarcticum Trin.,Trisetum antarcticum Trin.,Trisetum antarcticum,"Koeleria antarctica (G.Forst.) Barberá, Quintanar, Soreng & P.M.Peterson",Koeleria antarctica
727089,Avena gonzaloi Sennen ex St.-Yves,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. gonzaloi (Sennen ex St.-Yves) Romero Zarco,Helictochloa pratensis
727102,Avena hispanica Lange,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl,Arrhenatherum elatius,Arrhenatherum elatius subsp. elatius ,Arrhenatherum elatius
727121,Avena laevigata var. insubrica Asch. & Graebn.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens (Huds.) Schult. & Schult.f.,Helictotrichon pubescens,Avenula pubescens (Huds.) Dumort.,Avenula pubescens
727132,Avena letourneuxii Trab.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictotrichon bromoides (Gouan) C.E.Hubb.,Helictochloa bromoides (Gouan) Romero Zarco,Helictochloa bromoides,Helictochloa bromoides subsp. bromoides ,Helictochloa bromoides
727136,Avena longepedicellata Sennen ex St.-Yves,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis
727137,Avena longespiculata Sennen ex St.-Yves,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis
727141,Avena longipilosa Sennen,Helictotrichon pratense (L.) Pilg.,Helictotrichon pratense (L.) Pilg.,Helictochloa pratensis (L.) Romero Zarco,Helictochloa pratensis,Helictochloa pratensis subsp. pratensis ,Helictochloa pratensis
727143,Avena ludoviciana Durieu,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis subsp. ludoviciana (Durieu) M.Gillet & Magne,Avena sterilis,Avena sterilis subsp. ludoviciana (Durieu) Nyman,Avena sterilis
