,taxon_name_w_authors,202204_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species
141220,Smithia burttii Baker f.,Kotschya capitulifera (Welw. ex Baker) Dewit & P.A.Duvign.,Kotschya capitulifera (Welw. ex Baker) Dewit & P.A.Duvign.,Kotschya capitulifera (Welw. ex Baker) Dewit & P.A.Duvign.,Kotschya capitulifera,Kotschya capitulifera var. capitulifera ,Kotschya capitulifera
141369,Canavalia peninsularis H.St.John,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis,"Canavalia molokaiensis O.Deg., I.Deg. & J.D.Sauer",Canavalia molokaiensis
141372,Canavalia stenophylla H.St.John,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis Degener & al.,Canavalia molokaiensis,"Canavalia molokaiensis O.Deg., I.Deg. & J.D.Sauer",Canavalia molokaiensis
141435,Mimosa suma Roxb.,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha,Senegalia polyacantha subsp. polyacantha ,Senegalia polyacantha
141436,Senegalia suma (Roxb.) Britton & Rose,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha,Senegalia polyacantha subsp. polyacantha ,Senegalia polyacantha
141437,Acacia suma (Roxb.) Kurz ex Brandis,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha (Willd.) Seigler & Ebinger,Senegalia polyacantha,Senegalia polyacantha subsp. polyacantha ,Senegalia polyacantha
141439,Prosopis atacamensis Phil.,Prosopis alba Griseb.,Prosopis alba Griseb.,Prosopis alba Griseb.,Prosopis alba,Prosopis alba var. alba Griseb.,Prosopis alba
141440,Prosopis siliquastrum var. longisiliqua Phil.,Prosopis alba Griseb.,Prosopis alba Griseb.,Prosopis alba Griseb.,Prosopis alba,Prosopis alba var. alba Griseb.,Prosopis alba
141442,Bauhinia variegata var. chinensis DC.,Bauhinia variegata L.,Bauhinia variegata L.,Bauhinia variegata L.,Bauhinia variegata,Bauhinia variegata var. variegata L.,Bauhinia variegata
141443,Bauhinia chinensis Vogel,Bauhinia variegata L.,Bauhinia variegata L.,Bauhinia variegata L.,Bauhinia variegata,Bauhinia variegata var. variegata L.,Bauhinia variegata
141478,Cassia carthaginensis Willd. ex Steud.,Senna bacillaris (L.f.) H.S.Irwin & Barneby,Senna bacillaris (L.f.) H.S.Irwin & Barneby,Senna bacillaris (L.f.) H.S.Irwin & Barneby,Senna bacillaris,Senna bacillaris var. bacillaris (L.f.) H.S.Irwin & Barneby,Senna bacillaris
141503,Cassia richardiana Kunth,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga,Senna multijuga subsp. multijuga ,Senna multijuga
141504,Cassia ampliflora Steud.,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga,Senna multijuga subsp. multijuga ,Senna multijuga
141505,Cassia calliantha G.Mey.,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga,Senna multijuga subsp. multijuga ,Senna multijuga
141506,Peiranisia aristulata Britton & Killip,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga subsp. multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga,Senna multijuga subsp. multijuga ,Senna multijuga
141516,Cassia humilis Collad.,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia,Senna tora (L.) Roxb.,Senna tora
141530,Chamaecrista bifoliolata Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,Chamaecrista rotundifolia var. rotundifolia (Pers.) Greene,Chamaecrista rotundifolia
141531,Cassia monophylla Vell.,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,Chamaecrista rotundifolia var. rotundifolia (Pers.) Greene,Chamaecrista rotundifolia
141532,Cassia pentandra Raddi,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,Chamaecrista rotundifolia var. rotundifolia (Pers.) Greene,Chamaecrista rotundifolia
141533,Cassia pentandria Larrañaga,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,Chamaecrista rotundifolia var. rotundifolia (Pers.) Greene,Chamaecrista rotundifolia
141535,Cassia fabaginifolia Kunth,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia (Pers.) Greene,Chamaecrista rotundifolia,Chamaecrista rotundifolia var. rotundifolia (Pers.) Greene,Chamaecrista rotundifolia
141537,Cassia splendida var. angustifolia Benth.,Senna splendida (Vogel) H.S.Irwin & Barneby,Senna splendida (Vogel) H.S.Irwin & Barneby,Senna splendida (Vogel) H.S.Irwin & Barneby,Senna splendida,Senna splendida var. splendida (Vogel) H.S.Irwin & Barneby,Senna splendida
141560,Aeschynomene pumila L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica,Neptunia prostrata (Lam.) Baill.,Neptunia prostrata
141578,Neurocarpum argenteum Duchass. & Walp.,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata,Clitoria falcata var. falcata ,Clitoria falcata
141579,Clitoria glycinoides DC.,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata,Clitoria falcata var. falcata ,Clitoria falcata
141580,Martiusia rubiginosa (Juss. ex Pers.) Britton,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata Lam.,Clitoria falcata,Clitoria falcata var. falcata ,Clitoria falcata
141626,Rhynchosia minima var. diminifolia Walraven,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima (L.) DC.,Rhynchosia minima,Rhynchosia minima var. minima (L.) DC.,Rhynchosia minima
141643,Indigofera pusilla Lam.,Indigofera linnaei Ali,Indigofera linnaei Ali,Indigofera linnaei Ali,Indigofera linnaei,Indigofera glabra L.,Indigofera glabra
141662,Crotalaria mossambicensis Klotzsch,Crotalaria lanceolata E.Mey.,Crotalaria lanceolata E.Mey.,Crotalaria lanceolata E.Mey.,Crotalaria lanceolata,Crotalaria lanceolata subsp. lanceolata ,Crotalaria lanceolata
141697,Lathyrus palustris var. macranthus (T.G.White) Fernald,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris,Lathyrus palustris subsp. palustris L.,Lathyrus palustris
141699,Lathyrus palustris var. myrtifolius (Muhl. ex Willd.) A.Gray,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris,Lathyrus palustris subsp. palustris L.,Lathyrus palustris
141701,Lathyrus myrtifolius Muhl. ex Willd.,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris L.,Lathyrus palustris,Lathyrus palustris subsp. palustris L.,Lathyrus palustris
141747,Mimosa coriacea Pers.,Inga sertulifera DC.,Inga sertulifera DC.,Inga sertulifera DC.,Inga sertulifera,Inga sertulifera subsp. sertulifera DC.,Inga sertulifera
141759,Inga sciadion Steud.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141760,Feuilleea myriantha (Poepp.) Kuntze,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141761,Inga rutilans Spruce ex Benth.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141762,Feuilleea sciadion (Steud.) Kuntze,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141763,Feuilleea umbellifera (Vahl) Kuntze,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141765,Inga lawranceana Britton & Killip,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141766,Mimosa umbellifera Vahl,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141767,Inga gracilipes Standl.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141768,Inga myriantha Poepp.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera (Vahl) DC.,Inga umbellifera,Inga umbellifera (Vahl) Steud. ex DC.,Inga umbellifera
141769,Inga inga (L.) Britton,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera,Inga vera Willd.,Inga vera
141770,Feuilleea inga (L.) Kuntze,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera,Inga vera Willd.,Inga vera
141774,Mimosa inga L.,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera subsp. vera Willd.,Inga vera,Inga vera Willd.,Inga vera
141786,Orobus ochroleucus (Hook.) A.Braun,Vicia sparsiflora Ten.,Vicia sparsiflora Ten.,Vicia sparsiflora Ten.,Vicia sparsiflora,Lathyrus ochroleucus Hook.,Lathyrus ochroleucus
141787,Lathyrus ecirrhosus A.Heller,Lathyrus polyphyllus Nutt. ex Torr. & A.Gray,Lathyrus polyphyllus Nutt. ex Torr. & A.Gray,Lathyrus polyphyllus Nutt. ex Torr. & A.Gray,Lathyrus polyphyllus,Lathyrus polyphyllus Nutt.,Lathyrus polyphyllus
141793,Lathyrus arvensis Phil.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141795,Lathyrus crassipes Phil.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141796,Lathyrus dicirrhus Clos,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141798,Lathyrus guaraniticus Hassl.,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141799,Lathyrus montevidensis Vogel,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141802,Lathyrus lancifolius Reiche,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus Elliott,Lathyrus pusillus,Lathyrus crassipes Gillies ex Hook. & Arn.,Lathyrus crassipes
141807,Lathyrus oreophilus Wooton & Standl.,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus,Lathyrus venosus var. intonsus Butters & H.St.John,Lathyrus venosus
141808,Lathyrus rollandii Vict. & J.Rousseau,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus Muhl. ex Willd.,Lathyrus venosus,Lathyrus venosus var. intonsus Butters & H.St.John,Lathyrus venosus
141843,Amerimnon brownii Jacq.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei,Dalbergia brownei (Jacq.) Schinz,Dalbergia brownei
141845,Dalbergia amerimnum Benth.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei (Jacq.) Urb.,Dalbergia brownei,Dalbergia brownei (Jacq.) Schinz,Dalbergia brownei
141846,Acacia tavaresorum Rizzini,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis,Senegalia bahiensis (Benth.) Bocage & L.P.Queiroz,Senegalia bahiensis
141861,Pithecellobium minutissimum M.E.Jones,Vachellia pennatula (Schltdl. & Cham.) Seigler & Ebinger,Vachellia pennatula (Schltdl. & Cham.) Seigler & Ebinger,Vachellia pennatula (Schltdl. & Cham.) Seigler & Ebinger,Vachellia pennatula,Vachellia pennatula var. pennatula ,Vachellia pennatula
141868,Acacia verticillata Sieber ex Benth.,Acacia verticillata (L'Hér.) Willd.,Acacia verticillata (L'Hér.) Willd.,Acacia verticillata (L'Hér.) Willd.,Acacia verticillata,Acacia ulicifolia (Salisb.) Court,Acacia ulicifolia
141875,Adesmia arvensis Phil.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
141876,Adesmia chillanensis Phil.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
141877,Adesmia elongata Phil.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa (Lag.) DC.,Adesmia papposa,Adesmia papposa var. papposa (Lag.) DC.,Adesmia papposa
141888,Aeschynomene pauciflora Vogel,Aeschynomene mollicula Kunth,Aeschynomene mollicula Kunth,"Ctenodon molliculus (Kunth) D.B.O.S.Cardoso, Filardi & H.C.Lima",Ctenodon molliculus,Aeschynomene mollicula var. mollicula Kunth,Aeschynomene mollicula
141905,Amorpha hispidula Greene,Amorpha californica Nutt. ex Torr. & A.Gray,Amorpha californica Nutt. ex Torr. & A.Gray,Amorpha californica Nutt. ex Torr. & A.Gray,Amorpha californica,Amorpha californica var. californica ,Amorpha californica
141906,Amorpha laevigata var. typica C.K.Schneid.,Amorpha laevigata Nutt. ex Torr. & A.Gray,Amorpha laevigata Nutt. ex Torr. & A.Gray,Amorpha laevigata Nutt. ex Torr. & A.Gray,Amorpha laevigata,Amorpha laevigata Nutt.,Amorpha laevigata
141907,Amorpha microphylla Pursh,Amorpha nana C.Fraser,Amorpha nana C.Fraser,Amorpha nana C.Fraser,Amorpha nana,Amorpha nana Nutt.,Amorpha nana
141908,Amorpha punctata Raf.,Amorpha nana C.Fraser,Amorpha nana C.Fraser,Amorpha nana C.Fraser,Amorpha nana,Amorpha nana Nutt.,Amorpha nana
141920,Anarthrophyllum beaufilsii Kuntze,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum,Anarthrophyllum desideratum var. desideratum ,Anarthrophyllum desideratum
141921,Anarthrophyllum bergii Hieron.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum,Anarthrophyllum desideratum var. desideratum ,Anarthrophyllum desideratum
141922,Anarthrophyllum prichardii Rendle,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum (DC.) Benth. ex B.D.Jacks.,Anarthrophyllum desideratum,Anarthrophyllum desideratum var. desideratum ,Anarthrophyllum desideratum
141924,Genista elegans Gillies ex Hook. & Arn.,Anarthrophyllum elegans (Hook. & Arn.) F.Phil.,Anarthrophyllum elegans (Hook. & Arn.) F.Phil.,Anarthrophyllum elegans (Hook. & Arn.) F.Phil.,Anarthrophyllum elegans,Anarthrophyllum elegans (Gillies ex Hook. & Arn.) F.Phil.,Anarthrophyllum elegans
141931,Astragalus pygmaeus var. laccoliticus M.E.Jones,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus chamaeleuce var. chamaeleuce A.Gray,Astragalus chamaeleuce
141932,Tragacantha pygmaea (Nutt.) Kuntze,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus chamaeleuce var. chamaeleuce A.Gray,Astragalus chamaeleuce
141933,Xylophacos pygmaeus (Nutt.) Rydb.,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus chamaeleuce var. chamaeleuce A.Gray,Astragalus chamaeleuce
141934,Astragalus chamaeleuce var. cicadae M.E.Jones,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus chamaeleuce var. chamaeleuce A.Gray,Astragalus chamaeleuce
141937,Astragalus cicadae M.E.Jones,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce A.Gray,Astragalus chamaeleuce,Astragalus chamaeleuce var. chamaeleuce A.Gray,Astragalus chamaeleuce
141940,Astragalus macrophysus (Phil.) Reiche,Astragalus halicacabus Lam.,Astragalus halicacabus Lam.,Astragalus halicacabus Lam.,Astragalus halicacabus,Astragalus darumbium (Bertero ex Colla) Gay,Astragalus darumbium
141942,Phaca robusta Phil.,Astragalus darumbium (Bertero ex Colla) Gay,Astragalus darumbium (Bertero ex Colla) Gay,Astragalus darumbium (Bertero ex Colla) Gay,Astragalus darumbium,Astragalus vagus (Clos) Reiche,Astragalus vagus
141945,Phaca vallicola Rydb.,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii,Astragalus douglasii var. douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii
141949,Phaca megalophysa Rydb.,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii,Astragalus douglasii var. douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii
141950,Phaca tejonensis (M.E.Jones) A.Heller,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii,Astragalus douglasii var. douglasii (Torr. & A.Gray) A.Gray,Astragalus douglasii
141960,Hamosa saltonis Rydb.,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus,Astragalus micranthus var. micranthus Desv.,Astragalus micranthus
141961,Astragalus seatonii var. crucis M.E.Jones,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus,Astragalus micranthus var. micranthus Desv.,Astragalus micranthus
141962,Astragalus rosei M.E.Jones,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus Desf.,Astragalus micranthus,Astragalus micranthus var. micranthus Desv.,Astragalus micranthus
141964,Astragalus ventorum A.Gray ex S.Watson,Astragalus oreganus Nutt. ex Torr. & A.Gray,Astragalus oreganus Nutt. ex Torr. & A.Gray,Astragalus oreganus Nutt. ex Torr. & A.Gray,Astragalus oreganus,Astragalus oreganus Nutt.,Astragalus oreganus
141976,Oxytropis polaris Seem.,Astragalus polaris (Seem.) Hook.,Astragalus polaris (Seem.) Hook.,Astragalus polaris (Seem.) Hook.,Astragalus polaris,Astragalus polaris Benth.,Astragalus polaris
141977,Astragalus amblyodon (Rydb.) Kearney ex Rydb.,Astragalus polaris (Seem.) Hook.,Astragalus polaris (Seem.) Hook.,Astragalus polaris (Seem.) Hook.,Astragalus polaris,Astragalus polaris Benth.,Astragalus polaris
141988,Astragalus capillipes M.E.Jones,Astragalus trichopodus (Nutt.) A.Gray,Astragalus trichopodus (Nutt.) A.Gray,Astragalus trichopodus (Nutt.) A.Gray,Astragalus trichopodus,Astragalus trichopodus var. trichopodus ,Astragalus trichopodus
142003,Swartzia multijuga A.Rich.,Ateleia gummifera (Bertero ex DC.) D.Dietr.,Ateleia gummifera (Bertero ex DC.) D.Dietr.,Ateleia gummifera (Bertero ex DC.) D.Dietr.,Ateleia gummifera,Ateleia cubensis Griseb.,Ateleia cubensis
142014,Bauhinia corumbensis S.Moore,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis,Bauhinia mollis var. mollis (Bong.) D.Dietr.,Bauhinia mollis
142015,Bauhinia mollis var. guaranitica Chodat & Hassl.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis,Bauhinia mollis var. mollis (Bong.) D.Dietr.,Bauhinia mollis
142016,Bauhinia appendiculata Hassl.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis (Bong.) D.Dietr.,Bauhinia mollis,Bauhinia mollis var. mollis (Bong.) D.Dietr.,Bauhinia mollis
142042,Bauhinia dodecandra (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa (Bong.) Steud.,Bauhinia rufa,Bauhinia holophylla (Bong.) Steud.,Bauhinia holophylla
142046,Bauhinia cavanillei Millsp.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata,Bauhinia ungulata var. ungulata ,Bauhinia ungulata
142047,Pauletia inermis Cav.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata,Bauhinia ungulata var. ungulata ,Bauhinia ungulata
142048,Bauhinia inermis (Cav.) Pers.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata L.,Bauhinia ungulata,Bauhinia ungulata var. ungulata ,Bauhinia ungulata
142055,Smithia rosea R.Vig.,Smithia elliotii Baker f.,Smithia elliotii Baker f.,Smithia elliotii Baker f.,Smithia elliotii,Smithia elliotii var. elliotii Baker f.,Smithia elliotii
142060,Brongniartia stipitata Hemsl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata Schltdl.,Brongniartia magnibracteata,Brongniartia stipitata Hemsl.,Brongniartia stipitata
142065,Brownea antioquensis Linden,Brownea macrophylla Linden,Brownea macrophylla Linden,Brownea macrophylla Linden,Brownea macrophylla,Brownea macrophylla Linden ex Mast.,Brownea macrophylla
142067,Caesalpinia reticulata Britton,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis,Caesalpinia bahamensis subsp. bahamensis Lam.,Caesalpinia bahamensis
142068,Caesalpinia rugeliana Urb.,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis Lam.,Caesalpinia bahamensis,Caesalpinia bahamensis subsp. rugeliana (Urb.) Borhidi,Caesalpinia bahamensis
142101,Canavalia gaudichaudii Endl.,Canavalia galeata Gaudich.,Canavalia galeata Gaudich.,Canavalia galeata Gaudich.,Canavalia galeata,Canavalia galeata (Gaudich.) Vogel,Canavalia galeata
142102,Dolichos galeatus Gaudich.,Canavalia galeata Gaudich.,Canavalia galeata Gaudich.,Canavalia galeata Gaudich.,Canavalia galeata,Canavalia galeata (Gaudich.) Vogel,Canavalia galeata
142112,Cassia staminea Vogel,Cassia ferruginea (Schrad.) DC.,Cassia ferruginea (Schrad.) DC.,Cassia ferruginea (Schrad.) DC.,Cassia ferruginea,Cassia ferruginea var. ferruginea (Schrad.) Schrad. ex DC.,Cassia ferruginea
142144,Cassia multipinnata Pollard,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142145,Chamaecrista mohrii (Pollard) Small ex Britton & Rose,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142147,Chamaecrista nictitans var. commixta Pollard & Maxon,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142148,Chamaecrista nictitans var. leiocarpa (Fernald) Moldenke,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142149,Chamaecrista procumbens (L.) Greene,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142150,Cassia procumbens L.,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
142151,Cassia multipinnata var. nashii Pollard,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans (L.) Moench,Chamaecrista nictitans,Chamaecrista nictitans subsp. nictitans ,Chamaecrista nictitans
