,taxon_name_w_authors,v11_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
474097,Biscutella montana Cav.,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens,Biscutella montana Cav.,Biscutella montana,Biscutella,Biscutella
474098,Biscutella montana var. brevifolia Rouy,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens,Biscutella rosularis Boiss. & Reut.,Biscutella rosularis,Biscutella,Biscutella
474100,Biscutella montana subsp. rosularis (Boiss. & Reut.) Guinea,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens,Biscutella rosularis Boiss. & Reut.,Biscutella rosularis,Biscutella,Biscutella
474103,Biscutella tomentosa Lag. ex DC.,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens subsp. sempervirens,Biscutella sempervirens,Biscutella montana Cav.,Biscutella montana,Biscutella,Biscutella
474160,Blackstonia perfoliata var. ponsii (Pau) O.Bolòs & Vigo,Blackstonia perfoliata subsp. perfoliata,Blackstonia perfoliata subsp. perfoliata,Blackstonia perfoliata subsp. perfoliata,Blackstonia perfoliata,Blackstonia grandiflora (Viv.) Maire,Blackstonia grandiflora,Blackstonia,Blackstonia
474753,Lipara nigra (Lour.) Lour. ex Gomes Mach.,Canarium asperum subsp. asperum,Canarium asperum subsp. asperum,Canarium asperum subsp. asperum,Canarium asperum,Canarium pimela K.D.Koenig,Canarium pimela,Canarium,Canarium
475176,Capsicum angustifolium Dunal,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum,Capsicum,Capsicum
475189,Capsicum microcarpum var. tomentosum Chodat & Hassl.,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum,Capsicum rabenii Sendtn.,Capsicum rabenii,Capsicum,Capsicum
475190,Capsicum microphyllum Dunal,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum var. baccatum,Capsicum baccatum,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum,Capsicum,Capsicum
475792,Chaenorhinum rubrifolium var. reyesii C.Vicioso & Pau,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium,Chaenorhinum reyesii (C.Vicioso & Pau) Benedí,Chaenorhinum reyesii,Chaenorhinum,Chaenorhinum
475794,Chaenorhinum reyesii (C.Vicioso & Pau) Benedí,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium subsp. rubrifolium,Chaenorhinum rubrifolium,Chaenorhinum reyesii (C.Vicioso & Pau) Benedí,Chaenorhinum reyesii,Chaenorhinum,Chaenorhinum
476653,Corispermum sibiricum subsp. baicalense Iljin,Corispermum pallasii subsp. pallasii,Corispermum pallasii subsp. pallasii,Corispermum intermedium Schweigg.,Corispermum intermedium,Corispermum pallasii Steven,Corispermum pallasii,Corispermum,Corispermum
476654,Corispermum bjelorussicum Klokov & Krasnova,Corispermum pallasii subsp. pallasii,Corispermum pallasii subsp. pallasii,Corispermum intermedium Schweigg.,Corispermum intermedium,Corispermum pallasii Steven,Corispermum pallasii,Corispermum,Corispermum
476699,Corydalis libanotica Hochst.,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis erdelii subsp. erdelii,Corydalis erdelii,Corydalis triternata Zucc.,Corydalis triternata,Corydalis,Corydalis
476741,Pistolochia solida subsp. laxa (Fr.) Soják,Corydalis solida subsp. solida,Corydalis solida subsp. solida,Corydalis solida subsp. solida,Corydalis solida,Corydalis × laxa Fr.,Corydalis × laxa,Corydalis,Corydalis
476959,Tillaea subulata (Hook.) Benth. & Hook.f. ex Britten,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
476960,Thisantha subulata Hook.,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
476961,Crassula selago Dinter,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
476963,Crassula subulata (Hook.) Harv.,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
476965,Sedum transvalense Kuntze,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi subsp. schimperi,Crassula schimperi,Crassula lanceolata subsp. transvalensis (Kuntze) Toelken,Crassula lanceolata,Crassula,Crassula
477021,Cryptandra campanulata Schltdl.,Cryptandra amara var. amara,Cryptandra amara var. amara,Cryptandra amara var. amara,Cryptandra amara,Cryptandra campanulata Schltdl.,Cryptandra campanulata,Cryptandra,Cryptandra
477904,Dianthus monspeliacus L.,Dianthus monspessulanus subsp. monspessulanus,Dianthus monspessulanus subsp. monspessulanus,Dianthus monspessulanus subsp. monspessulanus,Dianthus monspessulanus,Dianthus hyssopifolius subsp. hyssopifolius,Dianthus hyssopifolius,Dianthus,Dianthus
477923,Dianthus polycladus Boiss.,Dianthus strictus subsp. strictus,Dianthus strictus subsp. strictus,Dianthus strictus subsp. strictus,Dianthus strictus,Dianthus polycladus Boiss.,Dianthus polycladus,Dianthus,Dianthus
477957,Dianthus caryophyllus var. inodorus L.,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris,Dianthus inodorus (L.) Gaertn.,Dianthus inodorus,Dianthus,Dianthus
477967,Dianthus inodorus (L.) Gaertn.,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris,Dianthus inodorus (L.) Gaertn.,Dianthus inodorus,Dianthus,Dianthus
478135,Arytera leichhardtii var. hebepetala (Benth.) Radlk.,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan,Arytera foveolata F.Muell.,Arytera foveolata,Dimocarpus,Arytera
478149,Euphoria leichhardtii var. hebepetala Benth.,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan,Arytera foveolata F.Muell.,Arytera foveolata,Dimocarpus,Arytera
478251,Rosa amblyotis C.A.Mey.,Rosa davurica var. davurica,Rosa davurica var. davurica,Rosa davurica var. davurica,Rosa davurica,Rosa amblyotis C.A.Mey.,Rosa amblyotis,Rosa,Rosa
478687,Echium balearicum Porta,Echium italicum subsp. italicum,Echium italicum subsp. italicum,Echium italicum subsp. italicum,Echium italicum,Echium asperrimum Lam.,Echium asperrimum,Echium,Echium
478689,Echium italicum var. balearicum (Porta) O.Bolòs & Vigo,Echium italicum subsp. italicum,Echium italicum subsp. italicum,Echium italicum subsp. italicum,Echium italicum,Echium asperrimum Lam.,Echium asperrimum,Echium,Echium
478833,Elaeocarpus nitidus var. leptostachyus (Wall. ex Müll.Berol.) King,Elaeocarpus robustus var. robustus,Elaeocarpus robustus var. robustus,Elaeocarpus robustus var. robustus,Elaeocarpus robustus,Elaeocarpus tectorius (Lour.) Poir.,Elaeocarpus tectorius,Elaeocarpus,Elaeocarpus
478834,Elaeocarpus leptostachyus Wall. ex Müll.Berol.,Elaeocarpus robustus var. robustus,Elaeocarpus robustus var. robustus,Elaeocarpus robustus var. robustus,Elaeocarpus robustus,Elaeocarpus tectorius (Lour.) Poir.,Elaeocarpus tectorius,Elaeocarpus,Elaeocarpus
479208,Erica duthieae L.Bolus,Erica intervallaris var. intervallaris,Erica intervallaris var. intervallaris,Erica intervallaris var. intervallaris,Erica intervallaris,Erica duthieae L.Bolus,Erica duthieae,Erica,Erica
479377,Eriogonum verrucosum Reveal,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae,Eriogonum capistratum Reveal,Eriogonum capistratum,Eriogonum,Eriogonum
479378,Eriogonum meledonum Reveal,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae,Eriogonum meledonum Reveal,Eriogonum meledonum,Eriogonum,Eriogonum
479379,Eriogonum capistratum Reveal,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae,Eriogonum capistratum Reveal,Eriogonum capistratum,Eriogonum,Eriogonum
479380,Eriogonum capistratum var. muhlickii Reveal,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae,Eriogonum meledonum Reveal,Eriogonum meledonum,Eriogonum,Eriogonum
479381,Eriogonum capistratum var. welshii Reveal,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae var. crosbyae,Eriogonum crosbyae,Eriogonum capistratum Reveal,Eriogonum capistratum,Eriogonum,Eriogonum
479493,Horridocactus aconcaguensis var. orientalis (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce orientalis (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce orientalis,Eriosyce,Eriosyce
479495,Horridocactus andicola F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479496,Neochilenia odoriflora (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479497,Horridocactus andicola var. descendens F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479499,Horridocactus andicola var. robustus F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479501,Horridocactus grandiflorus (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce grandiflora (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce grandiflora,Eriosyce,Eriosyce
479502,Pyrrhocactus grandiflorus F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce grandiflora (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce grandiflora,Eriosyce,Eriosyce
479503,Horridocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479504,Neoporteria curvispina var. andicola (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479506,Pyrrhocactus horridus (Gay) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479508,Neoporteria curvispina var. grandiflora (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce grandiflora (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce grandiflora,Eriosyce,Eriosyce
479509,Pyrrhocactus andicola (F.Ritter) F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479510,Hildmannia horrida (Gay) Kreuz. & Buining,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479513,Pyrrhocactus coliguayensis F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479514,Cactus horridus Colla,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479515,Neoporteria tuberisulcata var. vegasana (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce robusta (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce robusta,Eriosyce,Eriosyce
479516,Pyrrhocactus andicola var. robustus (F.Ritter) F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
479517,Neochilenia robusta var. vegasana (F.Ritter) Backeb.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce robusta (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce robusta,Eriosyce,Eriosyce
479518,Pyrrhocactus pamaensis F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce choapensis (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce choapensis,Eriosyce,Eriosyce
479521,Pyrrhocactus aconcaguensis var. orientalis F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce orientalis (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce orientalis,Eriosyce,Eriosyce
479523,Pyrrhocactus robustus var. vegasanus F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce robusta (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce robusta,Eriosyce,Eriosyce
479525,Pyrrhocactus odoriflorus F.Ritter,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479528,Neoporteria horrida (Gay) D.R.Hunt,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479529,Neoporteria horrida var. odoriflora (F.Ritter) A.E.Hoffm.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479530,Neoporteria horrida var. coliguayensis (F.Ritter) A.E.Hoffm.,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce horrida (Gay) P.C.Guerrero & Helmut Walter,Eriosyce horrida,Eriosyce,Eriosyce
479531,Neoporteria curvispina f. robusta (F.Ritter) Donald & G.D.Rowley,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina subsp. curvispina,Eriosyce curvispina (Bertero ex Colla) Katt.,Eriosyce curvispina,Eriosyce andicola (F.Ritter) P.C.Guerrero & Helmut Walter,Eriosyce andicola,Eriosyce,Eriosyce
480804,Gentiana japonica Maxim.,Gentiana thunbergii var. thunbergii,Gentiana thunbergii var. thunbergii,Gentiana thunbergii var. thunbergii,Gentiana thunbergii,Gentiana zollingeri subsp. zollingeri,Gentiana zollingeri,Gentiana,Gentiana
481585,Helianthemum canum f. piloselloides (Lapeyr.) Janch.,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum,Helianthemum oelandicum subsp. piloselloides (Lapeyr.) Greuter & Burdet,Helianthemum oelandicum,Helianthemum,Helianthemum
481607,Rhodax canus subsp. canescens (Hartm.) Holub,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum,Helianthemum oelandicum var. canescens (Hartm.) Fr.,Helianthemum oelandicum,Helianthemum,Helianthemum
481609,Rhodax canus subsp. piloselloides (Lapeyr.) Holub,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum subsp. canum,Helianthemum canum,Helianthemum oelandicum subsp. piloselloides (Lapeyr.) Greuter & Burdet,Helianthemum oelandicum,Helianthemum,Helianthemum
482006,Heteropterys candolleana A.Juss.,Heteropterys nervosa var. nervosa,Heteropterys nervosa var. nervosa,Heteropterys nervosa var. nervosa,Heteropterys nervosa,Heteropterys macradena (DC.) W.R.Anderson,Heteropterys macradena,Heteropterys,Heteropterys
482224,Hymenolobus puberulus (Rupr.) N.Busch,Hornungia procumbens subsp. procumbens,Hornungia procumbens subsp. procumbens,Hornungia procumbens subsp. procumbens,Hornungia procumbens,Hornungia puberula (Rupr.) D.A.German,Hornungia puberula,Hornungia,Hornungia
482274,Hydrangea scandens var. grosseserrata (Engl.) Hatus.,Hydrangea chinensis var. chinensis,Hydrangea chinensis var. chinensis,Hydrangea pottingeri Prain,Hydrangea pottingeri,Hydrangea kawagoeana var. grosseserrata (Engl.) Hatus.,Hydrangea kawagoeana,Hydrangea,Hydrangea
482498,Sedum telephium subsp. vulgare (Haw.) Fröd.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482519,Anacampseros lugdunensis Jord. & Fourr.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482520,Hylotelephium jullianum (Boreau) Grulich,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium jullianum (Boreau) Grulich,Hylotelephium jullianum,Hylotelephium,Hylotelephium
482538,Hylotelephium vulgare (Haw.) Holub,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482543,Anacampseros rubella Jord. & Fourr.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482544,Anacampseros rupifraga Jord. & Fourr.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482558,Anacampseros vulgaris Haw.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482562,Anacampseros convexa Jord. & Fourr.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482563,Sedum rubellum (Jord. & Fourr.) A.Chev.,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482579,Sedum vulgare (Haw.) Link,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium vulgare (Haw.) Holub,Hylotelephium vulgare,Hylotelephium,Hylotelephium
482589,Sedum jullianum Boreau,Hylotelephium telephium subsp. telephium,Hylotelephium telephium subsp. telephium,Hylotelephium telephium (L.) H.Ohba,Hylotelephium telephium,Hylotelephium jullianum (Boreau) Grulich,Hylotelephium jullianum,Hylotelephium,Hylotelephium
482653,Iberis attica Jord.,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa,Iberis attica Jord.,Iberis attica,Iberis,Iberis
482664,Iberis spruneri Jord.,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa,Iberis spruneri Jord.,Iberis spruneri,Iberis,Iberis
482670,Iberis jordanii Boiss.,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa,Iberis attica Jord.,Iberis attica,Iberis,Iberis
482672,Iberis tenoreana var. spruneri (Jord.) Halácsy,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa subsp. carnosa,Iberis carnosa,Iberis spruneri Jord.,Iberis spruneri,Iberis,Iberis
482696,Iberis intermedia subsp. beugesiaca J.-M.Tison,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia,Iberis intermedia subsp. beugesiaca J.-M.Tison,Iberis intermedia,Iberis,Iberis
482699,Iberis linifolia subsp. timeroyi (Jord.) Moreno,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia,Iberis timeroyi Jord.,Iberis timeroyi,Iberis,Iberis
482703,Iberis intermedia subsp. timeroyi (Jord.) Nyman,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia,Iberis timeroyi Jord.,Iberis timeroyi,Iberis,Iberis
482707,Iberis timeroyi Jord.,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia,Iberis timeroyi Jord.,Iberis timeroyi,Iberis,Iberis
482710,Iberis villarsii Jord.,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia,Iberis intermedia subsp. violletii (Soy.-Will. ex Godr.) Rouy & Foucaud,Iberis intermedia,Iberis,Iberis
483090,Artemisia grata Wall. ex Besser,Artemisia indica var. indica,Artemisia indica var. indica,Artemisia indica var. indica,Artemisia indica,Artemisia roxburghiana var. grata (Wall. ex Besser) Hook.f.,Artemisia roxburghiana,Artemisia,Artemisia
483096,Rhinanthus crista-galli var. drummond-hayi F.B.White,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus,Rhinanthus,Rhinanthus
483145,Oligosporus crithmifolius (L.) Poljakov,Artemisia dracunculus var. dracunculus,Artemisia dracunculus var. dracunculus,Artemisia dracunculus var. dracunculus,Artemisia dracunculus,Artemisia crithmifolia L.,Artemisia crithmifolia,Artemisia,Artemisia
483146,Oligosporus dracunculinus (S.Watson) Poljakov,Artemisia dracunculus var. dracunculus,Artemisia dracunculus var. dracunculus,Artemisia dracunculus var. dracunculus,Artemisia dracunculus,Artemisia glauca Pall. ex Willd.,Artemisia glauca,Artemisia,Artemisia
483160,Artemisia wallichiana Besser,Artemisia indica var. indica,Artemisia indica var. indica,Artemisia indica var. indica,Artemisia indica,Artemisia wallichiana Besser,Artemisia wallichiana,Artemisia,Artemisia
483506,Populus nigra var. charkowiensis (R.I.Schröd.) Hyl.,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra,Populus × steiniana Bornm.,Populus × steiniana,Populus,Populus
483520,Populus viminea Dum.Cours.,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra subsp. nigra,Populus nigra,Populus balsamifera L.,Populus balsamifera,Populus,Populus
483713,Salix regalis Wesm.,Salix alba subsp. alba,Salix alba subsp. alba,Salix alba subsp. alba,Salix alba,Salix × fragilis f. vitellina (L.) I.V.Belyaeva,Salix × fragilis,Salix,Salix
483741,Salix cantabrica Rech.f.,Salix bicolor subsp. bicolor,Salix bicolor subsp. bicolor,Salix phylicifolia L.,Salix phylicifolia,Salix cantabrica Rech.f.,Salix cantabrica,Salix,Salix
