,taxon_name_w_authors,v11_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species,v14_chained_accepted_genus,v14_direct_accepted_genus
300881,Brandegea palmeri (S.Watson) Rose,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
300882,Echinopepon palmeri S.Watson,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii (S.Watson) Cogn.,Brandegea bigelovii,Echinopepon insularis S.Watson,Echinopepon insularis,Brandegea,Echinopepon
311221,Floribunda F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,Cipocereus F.Ritter,,Arrojadoa Britton & Rose,,Cipocereus,Arrojadoa
314776,Brassica mesopotamica (Spreng.) Bernh.,"Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez",Coincya tournefortii,Mutarda arvensis (L.) D.A.German,Mutarda arvensis,Coincya,Mutarda
317316,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia alliodora (Ruiz & Pav.) Oken,Cordia alliodora,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata,Cordia,Varronia
319635,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319842,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319855,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319857,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319859,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319862,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319864,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319866,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319869,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319871,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319872,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319874,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319876,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319878,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
319880,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca,Cucumis,Luffa
324547,Dufrenoya Chatin,Dendrotrophe Miq.,Dendrotrophe Miq.,Dendrotrophe Miq.,,Dufrenoya Chatin,,Dendrotrophe,Dufrenoya
325145,Annona laevigata Mart.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis,Xylopia laevigata (Mart.) R.E.Fr.,Xylopia laevigata,Desmos,Xylopia
327270,Lepidamphora Zoll. ex Miq.,Dioclea Kunth,Dioclea Kunth,Dioclea Kunth,,Macropsychanthus Harms,,Dioclea,Macropsychanthus
330062,Homalocephala Britton & Rose,Echinocactus Link & Otto,Echinocactus Link & Otto,Echinocactus Link & Otto,,Homalocephala Britton & Rose,,Echinocactus,Homalocephala
334831,Cactus berteroi Colla,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi,Eriosyce,Cumulopuntia
335259,Brassica purpurascens Banks & Sol.,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica,Chorispora purpurascens (Banks & Sol.) Eig,Chorispora purpurascens,Erucaria,Chorispora
341099,Bonplandia Willd.,Galipea Aubl.,Galipea Aubl.,Galipea Aubl.,,Angostura Roem. & Schult.,,Galipea,Angostura
347127,Micropuntia Daston,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,Grusonia F.Rchb. ex Britton & Rose,,Micropuntia Daston,,Grusonia,Micropuntia
347867,Jordania Boiss.,Gypsophila L.,Gypsophila L.,Gypsophila L.,,Jordania Boiss.,,Gypsophila,Jordania
352890,Cubelium Raf. ex Britton & A.Br.,Hybanthus Jacq.,Hybanthus Jacq.,Hybanthus Jacq.,,Cubelium Raf. ex Britton & A.Br.,,Hybanthus,Cubelium
355346,Indigofera enneaphylla L.,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Indigofera tsiangiana,Psoralea pinnata L.,Psoralea pinnata,Indigofera,Psoralea
363253,Polygala caripensis Turcz.,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea (Aubl.) J.F.B.Pastore & J.R.Abbott,Asemeia violacea,Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott,Senega paniculata,Asemeia,Senega
373035,Potentilla multifida var. lulensis Hyl.,Potentilla arctica Lehm.,Potentilla arctica Lehm.,Drymocallis arguta (Pursh) Rydb.,Drymocallis arguta,Potentilla arctica Rouy,Potentilla arctica,Drymocallis,Potentilla
373036,Potentilla multifida var. lapponica F.Nyl.,Potentilla arctica Lehm.,Potentilla arctica Lehm.,Drymocallis arguta (Pursh) Rydb.,Drymocallis arguta,Potentilla arctica Rouy,Potentilla arctica,Drymocallis,Potentilla
373037,Potentilla multifida proles lapponica (F.Nyl.) Th.Wolf,Potentilla arctica Lehm.,Potentilla arctica Lehm.,Drymocallis arguta (Pursh) Rydb.,Drymocallis arguta,Potentilla arctica Rouy,Potentilla arctica,Drymocallis,Potentilla
373038,Potentilla multifida var. pitensis Hyl.,Potentilla arctica Lehm.,Potentilla arctica Lehm.,Drymocallis arguta (Pursh) Rydb.,Drymocallis arguta,Potentilla arctica Rouy,Potentilla arctica,Drymocallis,Potentilla
373039,Potentilla lapponica (F.Nyl.) Juz.,Potentilla arctica Lehm.,Potentilla arctica Lehm.,Drymocallis arguta (Pursh) Rydb.,Drymocallis arguta,Potentilla arctica Rouy,Potentilla arctica,Drymocallis,Potentilla
385591,× Sorbaronia dippelii var. superaria C.K.Schneid.,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii,Aria edulis (Willd.) M.Roem.,Aria edulis,× Aroniaria,Aria
386822,Lobivia chrysacantha (Backeb.) H.P.Kelsey & Dayton,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana,Rebutia minuscula var. minuscula,Rebutia minuscula,Echinopsis,Rebutia
391642,Monochaetum canescens (Bonpl.) J.F.Macbr.,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium,Monochaetum,Brachyotum
392448,Bamlera K.Schum. & Lauterb.,Astronidium A.Gray,Astronidium A.Gray,Astronidium A.Gray,,Bamlera K.Schum. & Lauterb.,,Astronidium,Bamlera
397021,Arctium intermedium Lange,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala,Arctium nemorosum Lej.,Arctium nemorosum,Cousinia,Arctium
400472,Cacalia terniflora (Less.) Kuntze,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides,Oliganthes triflora Cass.,Oliganthes triflora,Piptocoma,Oliganthes
400474,Oliganthes triflora Cass.,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides,Oliganthes triflora Cass.,Oliganthes triflora,Piptocoma,Oliganthes
400476,Vernonia faradifani Scott Elliot,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides,Oliganthes triflora Cass.,Oliganthes triflora,Piptocoma,Oliganthes
400477,Vernonia terniflora Less.,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides (Kunth) Pruski,Piptocoma vernonioides,Oliganthes triflora Cass.,Oliganthes triflora,Piptocoma,Oliganthes
401290,Vernonia andohii C.D.Adams,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum,Vernonia andohii C.D.Adams,Vernonia andohii,Brenandendron,Vernonia
403209,Chondrilla sonchifolia (Willd.) Poir.,Lactuca indica L.,Lactuca indica L.,Lactuca indica L.,Lactuca indica,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea,Lactuca,Launaea
409082,Leontodon pavonii Boiss.,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus subsp. hispidus,Leontodon hispidus,Hypochaeris radicata L.,Hypochaeris radicata,Leontodon,Hypochaeris
409354,Arctotis lanata Thunb.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
409355,Haplocarpha thunbergii Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata Less.,Haplocarpha lanata,Arctotis acaulis var. acaulis,Arctotis acaulis,Haplocarpha,Arctotis
409828,Arnica palmata Thunb.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica (L.f.) Less. ex DC.,Ligularia japonica,Syneilesis palmata (Thunb.) Maxim.,Syneilesis palmata,Ligularia,Syneilesis
413249,Stoebe fasciculata Thunb.,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia (Lam.) Levyns,Metalasia brevifolia,Ifloga ambigua (L.) Druce,Ifloga ambigua,Metalasia,Ifloga
414285,Gnaphalium petiolatum L.,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare,Staehelina petiolata (L.) Hilliard & B.L.Burtt,Staehelina petiolata,Helichrysum,Staehelina
414887,Gnaphalium simplex A.Rich.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus Cass.,Euchiton collinus,"Pseudognaphalium lanatum (G.Forst.) Smissen, Breitw. & de Lange",Pseudognaphalium lanatum,Euchiton,Pseudognaphalium
415937,Olearia hookeri var. microcephala Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri,Shawia ramulosa (Labill.) Sch.Bip.,Shawia ramulosa,Olearia,Shawia
416418,Dichrocephala paniculata Miq.,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia,Myriactis javanica (Blume) DC.,Myriactis javanica,Dichrocephala,Myriactis
417247,Aster serrulatus Harv.,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus (Harv.) J.C.Manning & Goldblatt,Afroaster serrulatus,Felicia hyssopifolia subsp. hyssopifolia,Felicia hyssopifolia,Afroaster,Felicia
422316,Inula saxatilis Lam.,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa subsp. viscosa,Dittrichia viscosa,Chiliadenus glutinosus (L.) Fourr.,Chiliadenus glutinosus,Dittrichia,Chiliadenus
428638,Eupatorium steviifolium var. angustius DC.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana,Austroeupatorium steviifolium (DC.) Mailhos & Bonif.,Austroeupatorium steviifolium,Hatschbachiella,Austroeupatorium
428641,Eupatorium steviifolium DC.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana (Hook. & Arn.) R.M.King & H.Rob.,Hatschbachiella tweedieana,Austroeupatorium steviifolium (DC.) Mailhos & Bonif.,Austroeupatorium steviifolium,Hatschbachiella,Austroeupatorium
429661,Plectreca Raf.,Vernonia Schreb.,Vernonia Schreb.,Vernonia Schreb.,,Gymnanthemum Cass.,,Vernonia,Gymnanthemum
429678,Tonalanthus Brandegee,Calea L.,Calea L.,Calea L.,,Tonalanthus Brandegee,,Calea,Tonalanthus
429679,Brasilia G.M.Barroso,Calea L.,Calea L.,Calea L.,,Lemmatium DC.,,Calea,Lemmatium
429846,Correllia A.M.Powell,Perityle Benth.,Perityle Benth.,Perityle Benth.,,Galinsogeopsis Sch.Bip.,,Perityle,Galinsogeopsis
429847,Leptopharynx Rydb.,Perityle Benth.,Perityle Benth.,Perityle Benth.,,Laphamia A.Gray,,Perityle,Laphamia
429850,Monothrix Torr.,Perityle Benth.,Perityle Benth.,Perityle Benth.,,Laphamia A.Gray,,Perityle,Laphamia
429851,Pappothrix (A.Gray) Rydb.,Perityle Benth.,Perityle Benth.,Perityle Benth.,,Laphamia A.Gray,,Perityle,Laphamia
429935,Leptosyne DC.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
429939,Epilepis Benth.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Epilepis Benth.,,Coreopsis,Epilepis
429944,Chrysostemma Less.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Anacis Schrank,,Coreopsis,Anacis
429946,Agarista DC.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
429947,Anacis Schrank,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Anacis Schrank,,Coreopsis,Anacis
429948,Tuckermannia Nutt.,Coreopsis L.,Coreopsis L.,Coreopsis L.,,Leptosyne DC.,,Coreopsis,Leptosyne
430268,Elachanthemum Y.Ling & Y.R.Ling,Stilpnolepis Krasch.,Stilpnolepis Krasch.,Stilpnolepis Krasch.,,Elachanthemum Y.Ling & Y.R.Ling,,Stilpnolepis,Elachanthemum
430477,Parachionolaena M.O.Dillon & Sagást.,Chionolaena DC.,Chionolaena DC.,Chionolaena DC.,,Gnaphaliothamnus Kirp.,,Chionolaena,Gnaphaliothamnus
430686,Phonus Hill,Carthamus L.,Carthamus L.,Carthamus L.,,Phonus Hill,,Carthamus,Phonus
430689,Carthamodes Kuntze,Carthamus L.,Carthamus L.,Carthamus L.,,Carduncellus Adans.,,Carthamus,Carduncellus
430690,Carduncellus Adans.,Carthamus L.,Carthamus L.,Carthamus L.,,Carduncellus Adans.,,Carthamus,Carduncellus
430692,Femeniasia Susanna,Carthamus L.,Carthamus L.,Carthamus L.,,Femeniasia Susanna,,Carthamus,Femeniasia
430693,Heracantha Hoffmanns. & Link,Carthamus L.,Carthamus L.,Carthamus L.,,Phonus Hill,,Carthamus,Phonus
430725,Centaurium Haller,Centaurea L.,Centaurea L.,Centaurea L.,,Rhaponticum Ludwig,,Centaurea,Rhaponticum
430820,Nothocalais (A.Gray) Greene,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Nothocalais (A.Gray) Greene,,Microseris,Nothocalais
430825,Stebbinsoseris K.L.Chambers,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Stebbinsoseris K.L.Chambers,,Microseris,Stebbinsoseris
430826,Uropappus Nutt.,Microseris D.Don,Microseris D.Don,Microseris D.Don,,Uropappus Nutt.,,Microseris,Uropappus
430839,Prenanthella Rydb.,Lygodesmia D.Don,Lygodesmia D.Don,Lygodesmia D.Don,,Prenanthella Rydb.,,Lygodesmia,Prenanthella
437459,Dennstaedtia lindsayiformis (Fée) C.Chr.,Microlepia speluncae (L.) T.Moore,Microlepia speluncae (L.) T.Moore,Microlepia speluncae (L.) T.Moore,Microlepia speluncae,Dennstaedtia cornuta (Kaulf.) Mett.,Dennstaedtia cornuta,Microlepia,Dennstaedtia
437497,Asplenium arifolium Burm.f.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum,Hemionitis arifolia (Burm.f.) T.Moore,Hemionitis arifolia,Acrostichum,Hemionitis
441380,Polypodium berteroanum Spreng.,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium,Rumohra adiantiformis (G.Forst.) Ching,Rumohra adiantiformis,Megalastrum,Rumohra
443728,Polypodium loriceum var. umbraticum Christ,Polypodium plectolepidioides Rosenst.,Polypodium plectolepidioides Rosenst.,Pecluma plectolepidioides (Rosenst.) A.Rojas,Pecluma plectolepidioides,Serpocaulon dissimile (L.) A.R.Sm.,Serpocaulon dissimile,Pecluma,Serpocaulon
446514,Alsophila fragilis Zoll. & Moritzi,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Thelypteris,Arachniodes
446519,Meniscium fragile Kunze,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata (Blume) K.Iwats.,Thelypteris lineata,Arachniodes aristata (G.Forst.) Tindale,Arachniodes aristata,Thelypteris,Arachniodes
447546,Paradavallodes chingiae (Ching) Ching,Davallodes membranulosa (Wall. ex Hook.) Copel.,Davallodes membranulosa (Wall. ex Hook.) Copel.,Davallodes membranulosa (Wall. ex Hook.) Copel.,Davallodes membranulosa,Davallia chingiae (Ching) Xiao D.Ma & F.G.Wang,Davallia chingiae,Davallodes,Davallia
448219,Trichoneuron Ching,Lastreopsis Ching,Lastreopsis Ching,Lastreopsis Ching,,Trichoneuron Ching,,Lastreopsis,Trichoneuron
448360,Rouxopteris Hong M.Liu,Gleichenia Sm.,Gleichenia Sm.,Gleichenia Sm.,,Rouxopteris Hong M.Liu,,Gleichenia,Rouxopteris
454085,Ulex parviflorus subsp. willkommii (Webb) Borja & al.,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
454088,Ulex parviflorus var. willkommii (Webb) C.Vicioso,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
454090,Ulex scaber var. willkommii (Webb) Samp.,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
454094,Ulex willkommii Webb,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus subsp. parviflorus,Ulex parviflorus,Stauracanthus genistoides (Brot.) Samp.,Stauracanthus genistoides,Ulex,Stauracanthus
457936,Hosackia alamosana Rose,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii,Hosackia alamosana Rose,Hosackia alamosana,Acmispon,Hosackia
463355,Moronobea grandiflora Choisy,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis,Moronobea coccinea Aubl.,Moronobea coccinea,Platonia,Moronobea
463357,Moronobea montana Schltdl.,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis var. insignis,Platonia insignis,Moronobea coccinea Aubl.,Moronobea coccinea,Platonia,Moronobea
465256,Valeriana pygmaea Turcz.,Valeriana alypifolia subsp. alypifolia,Valeriana alypifolia subsp. alypifolia,Valeriana alypifolia subsp. alypifolia,Valeriana alypifolia,"Borealandea nubigena (Bonpl.) Al-Shehbaz, Salariato, A.Cano & Zuloaga",Borealandea nubigena,Valeriana,Borealandea
478135,Arytera leichhardtii var. hebepetala (Benth.) Radlk.,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan,Arytera foveolata F.Muell.,Arytera foveolata,Dimocarpus,Arytera
478149,Euphoria leichhardtii var. hebepetala Benth.,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan subsp. longan,Dimocarpus longan,Arytera foveolata F.Muell.,Arytera foveolata,Dimocarpus,Arytera
484025,Anthemis valentina L.,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale,Anacyclus radiatus Loisel.,Anacyclus radiatus,Porophyllum,Anacyclus
494357,Mimosa terminalis Vell.,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim",Hydrochorea pedicellaris,Pseudalbizzia,Hydrochorea
495851,Wigandia Neck. ex Less.,Disparago Gaertn.,Disparago Gaertn.,Disparago Gaertn.,,Stoebe L.,,Disparago,Stoebe
496038,Echiostachys Levyns,Lobostemon Lehm.,Lobostemon Lehm.,Lobostemon Lehm.,,Echiostachys Levyns,,Lobostemon,Echiostachys
496208,Xeranthemum ciliatum L.,Cullumia decurrens Less.,Cullumia decurrens Less.,Cullumia decurrens Less.,Cullumia decurrens,Polyarrhena reflexa subsp. reflexa,Polyarrhena reflexa,Cullumia,Polyarrhena
496331,Shuttleworthia Meisn.,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
496332,Verbenella Spach,Verbena L.,Verbena L.,Verbena L.,,Glandularia J.F.Gmel.,,Verbena,Glandularia
496492,Sinabraca G.H.Loos,Brassica L.,Brassica L.,Brassica L.,,× Brassarda Su Liu & Z.H.Feng,,Brassica,× Brassarda
504371,Bruxanelia Dennst.,Blachia Baill.,Blachia Baill.,Blachia Baill.,,Ehretia P.Browne,,Blachia,Ehretia
504902,Sauropus Blume,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504906,Diplomorpha Griff.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504907,Forsteria Steud.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504909,Heterocalymnantha Domin,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504910,Foersteria Scop.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504911,Breyniopsis Beille,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504912,Ceratogynum Wight,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504913,Melanthesa Blume,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
504914,Melanthesopsis Müll.Arg.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
510451,Citharexylum flexuosum var. subglabrum Moldenke,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum,Lycium americanum Jacq.,Lycium americanum,Citharexylum,Lycium
515596,Veillonia H.E.Moore,Cyphophoenix H.Wendl. ex Hook.f.,Cyphophoenix H.Wendl. ex Hook.f.,Cyphophoenix H.Wendl. ex Hook.f.,,Veillonia H.E.Moore,,Cyphophoenix,Veillonia
515610,Campecarpus H.Wendl. ex Becc.,Cyphophoenix H.Wendl. ex Hook.f.,Cyphophoenix H.Wendl. ex Hook.f.,Cyphophoenix H.Wendl. ex Hook.f.,,Campecarpus H.Wendl. ex Becc.,,Cyphophoenix,Campecarpus
