,taxon_name_w_authors,v11_accepted_name_w_author,v14_taxon_name_w_authors,v14_chained_accepted_name_w_author,v14_chained_accepted_species,v14_direct_accepted_name_w_author,v14_direct_accepted_species
688717,Oxalis diffusa Boreau,Oxalis corniculata L.,Oxalis corniculata L.,Oxalis corniculata L.,Oxalis corniculata,Oxalis dillenii Jacq.,Oxalis dillenii
688730,Oxalis corniculata var. longepedunculata (Sennen) R.Knuth,Oxalis corniculata L.,Oxalis corniculata L.,Oxalis corniculata L.,Oxalis corniculata,Oxalis stricta L.,Oxalis stricta
688918,Oxalis tetraphylla f. triphylla Sennen,Oxalis latifolia Kunth,Oxalis latifolia Kunth,Oxalis latifolia Kunth,Oxalis latifolia,Oxalis latifolia subsp. latifolia,Oxalis latifolia
688919,Oxalis tetraphylla var. triphylla Sennen,Oxalis latifolia Kunth,Oxalis latifolia Kunth,Oxalis latifolia Kunth,Oxalis latifolia,Oxalis latifolia subsp. latifolia,Oxalis latifolia
689003,Oxalis corniculata proles navieri (Jord.) Rouy,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689004,Oxalis corniculata subsp. navieri (Jord.) Tourlet,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689006,Xanthoxalis dillenii var. piletorum (Wiegand) Holub,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689008,Oxalis dillenii var. piletorum (Wiegand) Priszter,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689010,Oxalis longepedunculata Sennen,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689014,Oxalis stricta var. navieri (Jord.) Nyman,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis stricta L.,Oxalis stricta
689704,Orobanche coelestis f. confinis Beck,Orobanche coelestis (Reut.) Boiss. & Reut. ex Beck,Orobanche coelestis (Reut.) Boiss. & Reut. ex Beck,Orobanche coelestis (Reut.) Boiss. & Reut. ex Beck,Orobanche coelestis,Orobanche libanotica (Schweinf. ex Boiss.) Beck,Orobanche libanotica
689782,Odontium rubrum Hartm.,Odontites vulgaris Moench,Odontites vulgaris Moench,Odontites vulgaris Moench,Odontites vulgaris,Odontites vulgaris subsp. vulgaris,Odontites vulgaris
689787,Odontites odontites subsp. serotinus Lam. ex Wettst.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689789,Odontites jaubertianus var. roseiflorus Sennen,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689790,Odontites ruber var. divergens (Jord.) Lange,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689791,Odontites ruber var. latifolius Coss. ex Lange,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689792,Odontites ruber var. strictus Lange,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689793,Odontites serotinus var. canescens Rchb.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
689794,Odontites serotinus var. paularensis Pau,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus (Bellardi) Dumort.,Odontites vernus,Odontites vernus subsp. vernus,Odontites vernus
690021,Astragalus pygmaeus Pall.,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens
690024,Oxytropis tschuktschorum Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens
690025,Oxytropis nigrescens subsp. pygmaea (Pall.) Hultén,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens
690026,Oxytropis pygmaea (Pall.) Fernald,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens
690027,Oxytropis nigrescens var. pygmaea (Pall.) Cham.,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii,Oxytropis nigrescens var. nigrescens,Oxytropis nigrescens
690151,Oxytropis glutinosa A.E.Porsild,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis
690152,Oxytropis verruculosa A.E.Porsild,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis,Oxytropis borealis var. hudsonica (Greene) S.L.Welsh,Oxytropis borealis
690153,Oxytropis sheldonensis A.E.Porsild,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis var. sulphurea (A.E.Porsild) S.L.Welsh,Oxytropis borealis,Oxytropis borealis var. viscida (Nutt.) S.L.Welsh,Oxytropis borealis
690853,Ouratea oleifolia var. subvelutina (Planch.) Engl.,Ouratea oleifolia (A.St.-Hil.) Engl.,Ouratea oleifolia (A.St.-Hil.) Engl.,Ouratea oleifolia (A.St.-Hil.) Engl.,Ouratea oleifolia,Ouratea subvelutina (Planch.) Sastre & Offroy,Ouratea subvelutina
691074,Helosciadium trifoliatum DC.,Pimpinella tongloensis P.K.Mukh.,Pimpinella tongloensis P.K.Mukh.,Pimpinella tongloensis P.K.Mukh.,Pimpinella tongloensis,Pimpinella diversifolia var. alpina C.B.Clarke,Pimpinella diversifolia
691545,Pseudobarleria ovata Schinz,Petalidium englerianum (Schinz) C.B.Clarke,Petalidium englerianum (Schinz) C.B.Clarke,Petalidium englerianum (Schinz) C.B.Clarke,Petalidium englerianum,Petalidium ovatum (Schinz) C.B.Clarke,Petalidium ovatum
692541,Dianthus prolifer var. minor Ten.,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia,Petrorhagia dubia subsp. dubia,Petrorhagia dubia
692542,Dianthus velutinus Guss.,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia,Petrorhagia dubia subsp. dubia,Petrorhagia dubia
692543,Dianthus sartorii Fruehl. ex Nyman,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia,Petrorhagia dubia subsp. dubia,Petrorhagia dubia
692545,Petrorhagia velutina var. levicaulis (Rouy & Foucaud) Hub.-Mor.,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia (Raf.) G.López & Romo,Petrorhagia dubia,Petrorhagia dubia subsp. dubia,Petrorhagia dubia
692547,Tunica saxifraga subsp. arenicola (Dufour) Nyman,Petrorhagia saxifraga (L.) Link,Petrorhagia saxifraga (L.) Link,Petrorhagia saxifraga (L.) Link,Petrorhagia saxifraga,Petrorhagia saxifraga subsp. saxifraga,Petrorhagia saxifraga
692567,Kohlrauschia prolifera subsp. nanteuilii (Burnat) M.Laínz,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Petrorhagia prolifera (L.) P.W.Ball & Heywood,Petrorhagia prolifera,Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood,Petrorhagia nanteuilii
692612,Polycarpon tetraphyllum var. ovalifolium Merino,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum,Polycarpon tetraphyllum subsp. tetraphyllum,Polycarpon tetraphyllum
692614,Polycarpon tetraphyllum var. depauperatum Merino,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum,Polycarpon tetraphyllum subsp. tetraphyllum,Polycarpon tetraphyllum
692793,Polyosma laetevirens var. robusta Ridl.,Polyosma ridleyi King,Polyosma ridleyi King,Polyosma ridleyi King,Polyosma ridleyi,Polyosma robusta (Ridl.) Saw,Polyosma robusta
693476,Amyris ambrosiaca Willd.,Protium guianense (Aubl.) Marchand,Protium guianense (Aubl.) Marchand,Protium guianense (Aubl.) Marchand,Protium guianense,Protium heptaphyllum (Aubl.) Marchand,Protium heptaphyllum
693527,Camelinopsis A.G.Mill.,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,Pseudocamelina (Boiss.) N.Busch,,Camelinopsis A.G.Mill.,
693725,Pachira aquatica var. manausensis A.Robyns,Pachira aquatica Aubl.,Pachira aquatica Aubl.,Pachira aquatica Aubl.,Pachira aquatica,Pachira manausensis (A.Robyns) V.N.Yoshik. & C.D.M.Ferreira,Pachira manausensis
693840,Lithospermum muricatum Ruiz & Pav.,Plagiobothrys humilis (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys humilis (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys humilis (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys humilis,Plagiobothrys muricatus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys muricatus
693950,Allocarya pedicellaris (Phil.) Reiche,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
693951,Eritrichium tenuifolium var. longipes Phil.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
693954,Eritrichium humile var. capitatum Clos ex Gay,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
693955,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
693956,Eritrichium pedicellare Phil.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys tenuifolius (A.Gray) I.M.Johnst.,Plagiobothrys corymbosus (Ruiz & Pav.) I.M.Johnst.,Plagiobothrys corymbosus,Plagiobothrys pedicellaris (Phil.) I.M.Johnst.,Plagiobothrys pedicellaris
694085,Kimnachia S.Arias & N.Korotkova,Pseudorhipsalis Britton & Rose,Pseudorhipsalis Britton & Rose,Pseudorhipsalis Britton & Rose,,Kimnachia S.Arias & N.Korotkova,
694150,Notocactus katharinae Vliet,Parodia herteri (Werderm.) N.P.Taylor,Parodia herteri (Werderm.) N.P.Taylor,Parodia herteri (Werderm.) N.P.Taylor,Parodia herteri,Parodia horstii (F.Ritter) N.P.Taylor,Parodia horstii
694464,Pediocactus simpsonii subsp. indranus (Hochstätter) Hochstätter,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus indranus (Hochstätter) Hochstätter,Pediocactus indranus
694466,Pediocactus simpsonii var. indranus Hochstätter,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus indranus (Hochstätter) Hochstätter,Pediocactus indranus
694480,Pediocactus nigrispinus subsp. indranus (Hochstätter) Hochstätter,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii (Engelm.) Britton & Rose,Pediocactus simpsonii,Pediocactus indranus (Hochstätter) Hochstätter,Pediocactus indranus
694575,Notocactus muegelianus T.Engel,Parodia ottonis (Lehm.) N.P.Taylor,Parodia ottonis (Lehm.) N.P.Taylor,Parodia ottonis (Lehm.) N.P.Taylor,Parodia ottonis,Parodia horstii (F.Ritter) N.P.Taylor,Parodia horstii
695001,Rhodiola borealis Boriss.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola borealis Boriss.,Rhodiola borealis
695009,Sedum rhodiola var. lanceolatum Regel & Tiling,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola integrifolia subsp. integrifolia,Rhodiola integrifolia
695011,Sedum rhodiola var. tenuifolium Regel & Tiling,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola integrifolia subsp. integrifolia,Rhodiola integrifolia
695013,Sedum rhodiola var. humile Regel & Tiling,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola integrifolia subsp. integrifolia,Rhodiola integrifolia
695014,Sedum rhodiola var. involucratum Regel & Tiling,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola integrifolia subsp. integrifolia,Rhodiola integrifolia
695029,Rhodiola sachalinensis Boriss.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola sachalinensis Boriss.,Rhodiola sachalinensis
695035,Sedum rhodioloides Raf.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea L.,Rhodiola rosea,Rhodiola integrifolia Raf.,Rhodiola integrifolia
695131,Rhodiola linearifolia (Royle) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora
695132,Rhodiola fui Boriss.,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora
695134,Sedum linearifolium Royle,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora
695135,Sedum mucronatum Edgew.,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora
695137,Sedum pauciflorum Edgew.,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata (Royle ex Edgew.) S.H.Fu,Rhodiola sinuata,Rhodiola pauciflora (Edgew.) Pusalkar,Rhodiola pauciflora
695527,Sulcorebutia verticillacantha var. verticosior F.Ritter,Rebutia steinbachii subsp. verticillacantha (F.Ritter) Donald ex D.R.Hunt,Rebutia steinbachii subsp. verticillacantha (F.Ritter) Donald ex D.R.Hunt,Weingartia steinbachii subsp. verticillacantha (F.Ritter) Hentzschel & K.Augustin,Weingartia steinbachii,Weingartia losenickyana (Rausch) F.H.Brandt,Weingartia losenickyana
695555,Weingartia torotorensis Cárdenas,Rebutia mentosa subsp. purpurea (Donald & A.B.Lau) Donald ex D.R.Hunt,Rebutia mentosa subsp. purpurea (Donald & A.B.Lau) Donald ex D.R.Hunt,Weingartia purpurea Donald & A.B.Lau,Weingartia purpurea,Weingartia torotorensis Cárdenas,Weingartia torotorensis
696544,Justicia nepalensis V.A.W.Graham,Rostellularia mollissima (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia procumbens (L.) Nees,Rostellularia procumbens,Rostellularia diffusa (Willd.) Nees,Rostellularia diffusa
696545,Rostellularia rotundifolia (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia procumbens (L.) Nees,Rostellularia procumbens,Rostellularia diffusa (Willd.) Nees,Rostellularia diffusa
696546,Rostellularia diffusa var. rotundifolia (Nees) J.L.Ellis,Rostellularia mollissima (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia procumbens (L.) Nees,Rostellularia procumbens,Rostellularia diffusa (Willd.) Nees,Rostellularia diffusa
696549,Rostellaria rotundifolia Nees,Rostellularia mollissima (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia procumbens (L.) Nees,Rostellularia procumbens,Rostellularia diffusa (Willd.) Nees,Rostellularia diffusa
696550,Rostellularia vahlii var. rupicola J.L.Ellis,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696551,Rostellularia diffusa var. orbiculata (Wall. ex T.Anderson) J.L.Ellis,Rostellularia mollissima (Nees) Nees,Rostellularia mollissima (Nees) Nees,Rostellularia procumbens (L.) Nees,Rostellularia procumbens,Rostellularia diffusa (Willd.) Nees,Rostellularia diffusa
696561,Justicia vahliana Schult.,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696562,Rostellaria vahlii Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696564,Justicia diffusa var. vahlii C.B.Clarke,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696565,Justicia vahlii Roth,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696568,Justicia rothii F.Dietr.,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
696570,Rostellularia vahlii Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis (J.Koenig ex Roxb.) Nees,Rostellularia quinqueangularis,Rostellularia vahliana (Schult.) Mabb.,Rostellularia vahliana
697297,Rumex intermedius var. fissus Rouy,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius,Rumex intermedius subsp. intermedius,Rumex intermedius
697298,Rumex intermedius var. heterophyllus Willk.,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius,Rumex intermedius subsp. intermedius,Rumex intermedius
697299,Rumex acetosa var. patens Caball.,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius DC.,Rumex intermedius,Rumex intermedius subsp. intermedius,Rumex intermedius
697355,Rumex acetosella var. australis Willk.,Rumex acetosella subsp. pyrenaicus (Pourr. ex Lapeyr.) Akeroyd,Rumex acetosella subsp. pyrenaicus (Pourr. ex Lapeyr.) Akeroyd,Rumex acetosella subsp. pyrenaicus (Pourr. ex Lapeyr.) Akeroyd,Rumex acetosella,Rumex acetosella subsp. angiocarpus (Murb.) Murb.,Rumex acetosella
697440,Rumex crispus var. littoralis Vayr.,Rumex crispus L.,Rumex crispus L.,Rumex crispus L.,Rumex crispus,Rumex crispus subsp. crispus,Rumex crispus
697850,Ribes cuneifolium var. nubigenum Reiche,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium Ruiz & Pav.,Ribes cuneifolium,Ribes cuneifolium subsp. cuneifolium,Ribes cuneifolium
698488,Eriosema nigropunctatum Brandegee,Rhynchosia caribaea (Jacq.) DC.,Rhynchosia caribaea (Jacq.) DC.,Rhynchosia caribaea (Jacq.) DC.,Rhynchosia caribaea,Rhynchosia edulis Griseb.,Rhynchosia edulis
699128,Fourraea Greuter & Burdet,Turritis Tourn. ex L.,Turritis Tourn. ex L.,Turritis Tourn. ex L.,,Fourraea Greuter & Burdet,
699300,Trichosanthes grandibracteata Kurz,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana,Trichosanthes wallichiana subsp. wallichiana,Trichosanthes wallichiana
699301,Trichosanthes palmata var. scotantus C.B.Clarke,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana,Trichosanthes wallichiana subsp. wallichiana,Trichosanthes wallichiana
699302,Trichosanthes multiloba C.B.Clarke,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana (Ser.) Wight,Trichosanthes wallichiana,Trichosanthes wallichiana subsp. wallichiana,Trichosanthes wallichiana
699510,Terminalia eriantha Benth.,Terminalia dichotoma G.Mey.,Terminalia dichotoma G.Mey.,Terminalia dichotoma G.Mey.,Terminalia dichotoma,Terminalia lucida Hoffmanns. ex Mart.,Terminalia lucida
699815,Uvaria hahniana Baill.,Tridimeris hahniana Baill.,Tridimeris hahniana Baill.,Tridimeris hahniana Baill.,Tridimeris hahniana,Tridimeris nebulosa Ortíz-Rodr. & Hurt.-Rev.,Tridimeris nebulosa
700221,Tetragonia trigyna Banks & Sol. ex Hook.f.,Tetragonia implexicoma (Miq.) Hook.f.,Tetragonia implexicoma (Miq.) Hook.f.,Tetragonia implexicoma (Miq.) Hook.f.,Tetragonia implexicoma,Tetragonia trigyna Banks & Sol. ex Hook.f.,Tetragonia trigyna
700256,Anisostigma Schinz,Tetragonia L.,Tetragonia L.,Tetragonia L.,,Anisostigma Schinz,
700413,Tephrocactus weberi var. deminutus Rausch,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus aulacothele subsp. aulacothele,Tephrocactus aulacothele,Tephrocactus aulacothele subsp. deminutus (Rausch) R.Kiesling & Oakley,Tephrocactus aulacothele
700416,Opuntia aulacothele F.A.C.Weber,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus weberi (Speg.) Backeb.,Tephrocactus aulacothele subsp. aulacothele,Tephrocactus aulacothele,Tephrocactus aulacothele (F.A.C.Weber) R.Kiesling & Oakley,Tephrocactus aulacothele
700787,Trifolium pensylvanicum Willd.,Trifolium medium L.,Trifolium medium L.,Trifolium medium L.,Trifolium medium,Trifolium pratense subsp. pratense,Trifolium pratense
700852,Trifolium campestre f. nanum (Ser.) C.Vicioso,Trifolium campestre Schreb.,Trifolium campestre Schreb.,Trifolium campestre Schreb.,Trifolium campestre,Trifolium campestre subsp. campestre,Trifolium campestre
700853,Trifolium campestre f. patule-pilosum H.Lindb.,Trifolium campestre Schreb.,Trifolium campestre Schreb.,Trifolium campestre Schreb.,Trifolium campestre,Trifolium campestre subsp. campestre,Trifolium campestre
700974,Trifolium subterraneum subsp. longipes (H.Gay) Cout.,Trifolium subterraneum L.,Trifolium subterraneum L.,Trifolium subterraneum L.,Trifolium subterraneum,Trifolium subterraneum subsp. subterraneum,Trifolium subterraneum
701021,Trifolium obscurum f. angustifolia Cuatrec.,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum,Trifolium obscurum subsp. obscurum,Trifolium obscurum
701022,Trifolium obscurum var. vinyalsii Sennen,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum,Trifolium obscurum subsp. obscurum,Trifolium obscurum
701023,Trifolium squarrosum subsp. aequidentatum (Pérez Lara) Malato-Beliz,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum Savi,Trifolium obscurum,Trifolium obscurum subsp. aequidentatum (Pérez Lara) C.Vicioso,Trifolium obscurum
701042,Trifolium repens var. maculatum Neuman,Trifolium repens L.,Trifolium repens L.,Trifolium repens L.,Trifolium repens,Trifolium repens subsp. repens,Trifolium repens
701919,Trifolium quercetorum Greene,Trifolium depauperatum var. stenophyllum (Nutt.) McDermott,Trifolium depauperatum var. stenophyllum (Nutt.) McDermott,Trifolium depauperatum var. truncatum (Greene) J.S.Martin ex Isely,Trifolium depauperatum,Trifolium depauperatum var. amplectens (Torr. & A.Gray) Rattan,Trifolium depauperatum
