,taxon_name_w_authors,202112_accepted_name_w_author,202212_taxon_name_w_authors,202212_chained_accepted_name_w_author,202212_chained_accepted_species,202212_direct_accepted_name_w_author,202212_direct_accepted_species
139035,Astragalus reverchonii A.Gray,Astragalus latifolius Lam.,Astragalus latifolius Lam.,Astragalus latifolius Lam.,Astragalus latifolius,Astragalus lotiflorus Hook.,Astragalus lotiflorus
139054,Astragalus griseopubescens E.Sheld.,Astragalus miser Hook.,Astragalus miser Hook.,Astragalus miser Hook.,Astragalus miser,Astragalus miser var. miser ,Astragalus miser
139059,Phaca villosa E.James ex S.Watson,Astragalus mollissimus Torr.,Astragalus mollissimus Torr.,Astragalus mollissimus Torr.,Astragalus mollissimus,Astragalus mollissimus var. mollissimus Torr.,Astragalus mollissimus
139060,Astragalus simulans Cockerell,Astragalus mollissimus Torr.,Astragalus mollissimus Torr.,Astragalus mollissimus Torr.,Astragalus mollissimus,Astragalus mollissimus var. mollissimus Torr.,Astragalus mollissimus
139074,Astragalus newberryi var. eriocarpus M.E.Jones,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139075,Astragalus newberryi var. watsonianus (Kuntze) M.E.Jones,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139077,Astragalus eriocarpus S.Watson,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139078,Astragalus watsonianus (Kuntze) E.Sheld.,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139079,Tragacantha watsoniana Kuntze,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139081,Astragalus suturalis E.Sheld.,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi A.Gray,Astragalus newberryi,Astragalus newberryi var. newberryi A.Gray,Astragalus newberryi
139082,Pterocarpus holtzii Harms,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius,Pterocarpus tinctorius var. tinctorius ,Pterocarpus tinctorius
139090,Pterocarpus stolzii Harms,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius Welw.,Pterocarpus tinctorius,Pterocarpus tinctorius var. tinctorius ,Pterocarpus tinctorius
139095,Astragalus nuttalianus var. enneajugus M.E.Jones,Astragalus nuttallianus DC.,Astragalus nuttallianus DC.,Astragalus nuttallianus DC.,Astragalus nuttallianus,Astragalus nuttallianus var. nuttallianus DC.,Astragalus nuttallianus
139096,Astragalus nuttalianus var. quadrilateralis M.E.Jones,Astragalus nuttallianus DC.,Astragalus nuttallianus DC.,Astragalus nuttallianus DC.,Astragalus nuttallianus,Astragalus nuttallianus var. nuttallianus DC.,Astragalus nuttallianus
139097,Phaca densifolia Sm.,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii,Astragalus nuttallii var. nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii
139101,Astragalus menziesii A.Gray,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii,Astragalus nuttallii var. nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii
139102,Astragalus brevidentatus C.H.Wright,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii,Astragalus nuttallii var. nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii
139104,Phaca unde Rydb.,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii,Astragalus nuttallii var. nuttallii (Torr. & A.Gray) J.T.Howell,Astragalus nuttallii
139114,Phaca jucunda Jeps. & Rydb.,Astragalus oophorus S.Watson,Astragalus oophorus S.Watson,Astragalus oophorus S.Watson,Astragalus oophorus,Astragalus oophorus var. oophorus S.Watson,Astragalus oophorus
139137,Astragalus crotalariae var. piscinus (M.E.Jones) Jeps.,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae
139142,Tragacantha plattensis (Nutt.) Kuntze,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis,Astragalus plattensis Nutt.,Astragalus plattensis
139143,Astragalus pachycarpus Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis,Astragalus plattensis Nutt.,Astragalus plattensis
139144,Astragalus crassicarpus var. pachycarpus (Torr. & A.Gray) M.E.Jones,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis,Astragalus plattensis Nutt.,Astragalus plattensis
139145,Geoprumnon plattense (Nutt.) Rydb.,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis,Astragalus plattensis Nutt.,Astragalus plattensis
139146,Phaca plattensis (Nutt.) MacMill.,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis Nutt. ex Torr. & A.Gray,Astragalus plattensis,Astragalus plattensis Nutt.,Astragalus plattensis
139149,Jonesiella mearnsii Rydb.,Astragalus praelongus E.Sheld.,Astragalus praelongus E.Sheld.,Astragalus praelongus E.Sheld.,Astragalus praelongus,Astragalus praelongus var. praelongus E.Sheld.,Astragalus praelongus
139155,Astragalus rothrockii E.Sheld.,Astragalus praelongus E.Sheld.,Astragalus praelongus E.Sheld.,Astragalus praelongus E.Sheld.,Astragalus praelongus,Astragalus praelongus var. praelongus E.Sheld.,Astragalus praelongus
139161,Astragalus preussii var. latus M.E.Jones,Astragalus preussii A.Gray,Astragalus preussii A.Gray,Astragalus preussii A.Gray,Astragalus preussii,Astragalus preussii var. preussii A.Gray,Astragalus preussii
139162,Astragalus preussii var. arctus E.Sheld.,Astragalus preussii A.Gray,Astragalus preussii A.Gray,Astragalus preussii A.Gray,Astragalus preussii,Astragalus preussii var. preussii A.Gray,Astragalus preussii
139170,Astragalus gracilentus var. exsertus M.E.Jones,Astragalus puniceus Osterh.,Astragalus puniceus Osterh.,Astragalus puniceus Osterh.,Astragalus puniceus,Astragalus puniceus var. puniceus Osterh.,Astragalus puniceus
139172,Astragalus galegoides Nutt.,Astragalus racemosus Pursh,Astragalus racemosus Pursh,Astragalus racemosus Pursh,Astragalus racemosus,Astragalus racemosus var. racemosus Pursh,Astragalus racemosus
139174,Tium brevisetum Rydb.,Astragalus racemosus Pursh,Astragalus racemosus Pursh,Astragalus racemosus Pursh,Astragalus racemosus,Astragalus racemosus var. racemosus Pursh,Astragalus racemosus
139191,Astragalus platycarpus var. montezumae Barneby,Astragalus schmolliae C.L.Porter,Astragalus schmolliae C.L.Porter,Astragalus schmolliae C.L.Porter,Astragalus schmolliae,Astragalus schmollae Ced.Porter,Astragalus schmollae
139205,Tragacantha shortiana (Nutt.) Kuntze,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus,Astragalus shortianus Nutt.,Astragalus shortianus
139206,Xylophacos shortianus (Nutt.) Rydb.,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus,Astragalus shortianus Nutt.,Astragalus shortianus
139207,Astragalus humilis Geyer ex Hook.,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus,Astragalus shortianus Nutt.,Astragalus shortianus
139208,Astragalus shortianus var. typicus Barneby,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus Torr. & A.Gray,Astragalus shortianus,Astragalus shortianus Nutt.,Astragalus shortianus
139246,Astragalus hypoglottis var. strigosus Kellogg,Astragalus miser Douglas ex Hook.,Astragalus miser Douglas ex Hook.,Astragalus miser Douglas ex Hook.,Astragalus miser,Astragalus miser var. miser ,Astragalus miser
139247,Astragalus tener var. rattanoides M.E.Jones,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener,Astragalus tener var. tener A.Gray,Astragalus tener
139248,Astragalus strigosus E.Sheld.,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener,Astragalus tener var. tener A.Gray,Astragalus tener
139249,Hamosa kelloggiana Rydb.,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener A.Gray,Astragalus tener,Astragalus tener var. tener A.Gray,Astragalus tener
139250,Geoprumnon tennesseense (A.Gray ex Chapm.) Rydb.,Astragalus tennesseensis Chapman,Astragalus tennesseensis Chapman,Astragalus tennesseensis Chapman,Astragalus tennesseensis,Astragalus tennesseensis A.Gray ex Chapm.,Astragalus tennesseensis
139256,Astragalus campylophyllus Greene,Astragalus toanus M.E.Jones,Astragalus toanus M.E.Jones,Astragalus toanus M.E.Jones,Astragalus toanus,Astragalus toanus var. toanus ,Astragalus toanus
139263,Astragalus echegarayi Hieron.,Astragalus vagus (Clos) Reiche,Astragalus vagus (Clos) Reiche,Astragalus vagus (Clos) Reiche,Astragalus vagus,Astragalus monticola Phil.,Astragalus monticola
139267,Aeschynomene dimidiata subsp. dimidiata Baker,Aeschynomene dimidiata Welw. ex Baker,Aeschynomene dimidiata Welw. ex Baker,Aeschynomene dimidiata Welw. ex Baker,Aeschynomene dimidiata,Aeschynomene dimidiata subsp. dimidiata Baker,Aeschynomene dimidiata
139275,Calliandra inaequilatera Rusby,Calliandra haematocephala Hassk.,Calliandra haematocephala Hassk.,Calliandra haematocephala Hassk.,Calliandra haematocephala,Calliandra haematocephala var. haematocephala Hassk.,Calliandra haematocephala
139279,Astragalus amphidoxus Blank.,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus,Astragalus vexilliflexus var. vexilliflexus E.Sheld.,Astragalus vexilliflexus
139280,Tragacantha pauciflora Kuntze,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus E.Sheld.,Astragalus vexilliflexus,Astragalus vexilliflexus var. vexilliflexus E.Sheld.,Astragalus vexilliflexus
139291,Phaca argentata Rydb.,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi,Astragalus whitneyi var. whitneyi ,Astragalus whitneyi
139292,Astragalus whitneyi var. pinosus Elmer,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi,Astragalus whitneyi var. whitneyi ,Astragalus whitneyi
139293,Astragalus hookerianus var. pinosus (Elmer) Jeps.,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi A.Gray,Astragalus whitneyi,Astragalus whitneyi var. whitneyi ,Astragalus whitneyi
139308,Dalea inflata M.E.Jones,Dalea urceolata Greene,Dalea urceolata Greene,Dalea urceolata Greene,Dalea urceolata,Dalea urceolata var. urceolata Greene,Dalea urceolata
139310,Parosela tsugoides Rydb.,Dalea versicolor Zucc.,Dalea versicolor Zucc.,Dalea versicolor Zucc.,Dalea versicolor,Dalea versicolor subsp. versicolor ,Dalea versicolor
139316,Parosela warnockii Tharp & F.A.Barkley,Dalea wrightii A.Gray,Dalea wrightii A.Gray,Dalea wrightii A.Gray,Dalea wrightii,Dalea wrightii var. warnockii (Tharp & F.A.Barkley) B.L.Turner,Dalea wrightii
139317,Dalea sabulicola Brandegee,Dalea wrightii A.Gray,Dalea wrightii A.Gray,Dalea wrightii A.Gray,Dalea wrightii,Dalea wrightii var. wrightii ,Dalea wrightii
139336,Robinia nicou Aubl.,Deguelia utilis (A.C.Sm.) A.M.G.Azevedo,Deguelia utilis (A.C.Sm.) A.M.G.Azevedo,Deguelia utilis (A.C.Sm.) A.M.G.Azevedo,Deguelia utilis,Lonchocarpus heptaphyllus (Poir.) DC.,Lonchocarpus heptaphyllus
139344,Mimosa illinoensis Michx.,Desmanthus illinoensis (Michx.) MacMill.,Desmanthus illinoensis (Michx.) MacMill.,Desmanthus illinoensis (Michx.) MacMill.,Desmanthus illinoensis,Desmanthus illinoensis (Michx.) MacMill. ex B.L.Rob. & Fernald,Desmanthus illinoensis
139351,Acuan incurva (Benth.) Kuntze,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus,Desmanthus pumilus var. pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus
139352,Desmanthus incurvus Benth.,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus,Desmanthus pumilus var. pumilus (Schltdl.) J.F.Macbr.,Desmanthus pumilus
139402,Meibomia nicaraguensis var. coriacea Schindl.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense,Desmodium nicaraguense Oerst.,Desmodium nicaraguense
139404,Meibomia robinsonii Standl.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense Benth. & Oerst.,Desmodium nicaraguense,Desmodium nicaraguense Oerst.,Desmodium nicaraguense
139408,Aeschynomene katangensis subsp. katangensis De Wild.,Aeschynomene katangensis De Wild.,Aeschynomene katangensis De Wild.,Aeschynomene katangensis De Wild.,Aeschynomene katangensis,Aeschynomene katangensis subsp. katangensis De Wild.,Aeschynomene katangensis
139415,Dialium acuminatum De Wild.,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense Willd.,Dialium guineense,Dialium zenkeri Harms,Dialium zenkeri
139431,Dalea laxiflora var. pumila Shinners,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139432,Dalea enneandra var. pumila (Shinners) B.L.Turner,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139433,Dalea laxiflora Pursh,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139434,Psoralea laxiflora (Pursh) Poir.,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139435,Cylipogon virgatus Raf.,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139436,Petalostemon laxiflorus Steud.,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra C.Fraser,Dalea enneandra,Dalea enneandra Nutt.,Dalea enneandra
139444,Parosela mutabilis Cav.,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia,Dalea obovatifolia var. obovatifolia Ortega,Dalea obovatifolia
139445,Dalea mutabilis (Cav.) Willd.,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia,Dalea obovatifolia var. obovatifolia Ortega,Dalea obovatifolia
139446,Psoralea mutabilis Cav.,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia,Dalea obovatifolia var. obovatifolia Ortega,Dalea obovatifolia
139448,Parosela attenuata Rydb.,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia Ortega,Dalea obovatifolia,Dalea obovatifolia var. obovatifolia Ortega,Dalea obovatifolia
139459,Aeschynomene leptophylla subsp. leptophylla Harms,Aeschynomene leptophylla Harms,Aeschynomene leptophylla Harms,Aeschynomene leptophylla Harms,Aeschynomene leptophylla,Aeschynomene leptophylla subsp. leptophylla Harms,Aeschynomene leptophylla
139462,Dalea argentea G.Don,Dalea tomentosa (Cav.) Willd.,Dalea tomentosa (Cav.) Willd.,Dalea tomentosa (Cav.) Willd.,Dalea tomentosa,Dalea tomentosa var. tomentosa (Cav.) Willd.,Dalea tomentosa
139524,Phaseolus tomentosus Andersson,Galactia striata (Jacq.) Urb.,Galactia striata (Jacq.) Urb.,Galactia striata (Jacq.) Urb.,Galactia striata,Galactia striata var. striata (Jacq.) Urb.,Galactia striata
139533,Galactia angustifolia (Nees & Mart.) Spreng.,Galactia neesii DC.,Galactia neesii DC.,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii,Betencourtia martii (DC.) L.P.Queiroz,Betencourtia martii
139534,Collaea martii (DC.) Benth.,Galactia neesii DC.,Galactia neesii DC.,Betencourtia neesii (DC.) L.P.Queiroz,Betencourtia neesii,Betencourtia martii (DC.) L.P.Queiroz,Betencourtia martii
139535,Betencourtia rhynchosioides A.St.-Hil.,Galactia jussiaeana Kunth,Galactia jussiaeana Kunth,Galactia jussiaeana Kunth,Galactia jussiaeana,Betencourtia martii (DC.) L.P.Queiroz,Betencourtia martii
139546,Harpalyce suberosa Urb.,Harpalyce cubensis var. cubensis Griseb.,Harpalyce cubensis var. cubensis Griseb.,Harpalyce cubensis var. cubensis Griseb.,Harpalyce cubensis,Harpalyce suberosa Urb.,Harpalyce suberosa
139547,Harpalyce ferruginea Brandegee,Harpalyce formosa DC.,Harpalyce formosa DC.,Harpalyce formosa DC.,Harpalyce formosa,Harpalyce formosa var. formosa DC.,Harpalyce formosa
139548,Harpalyce loeseneriana Taub.,Harpalyce formosa DC.,Harpalyce formosa DC.,Harpalyce formosa DC.,Harpalyce formosa,Harpalyce formosa var. formosa DC.,Harpalyce formosa
139559,Indigofera argentea L.,Indigofera articulata Gouan,Indigofera articulata Gouan,Indigofera articulata Gouan,Indigofera articulata,Indigofera argentea Burm.f.,Indigofera argentea
139573,Aeschynomene mossambicensis subsp. mossambicensis Verdc.,Aeschynomene mossambicensis Verdc.,Aeschynomene mossambicensis Verdc.,Aeschynomene mossambicensis Verdc.,Aeschynomene mossambicensis,Aeschynomene mossambicensis subsp. mossambicensis Verdc.,Aeschynomene mossambicensis
139663,Acacia bahiensis Benth.,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis (Benth.) Seigler & Ebinger,Senegalia bahiensis,Senegalia bahiensis (Benth.) Bocage & L.P.Queiroz,Senegalia bahiensis
139671,Acacia langsdorffii Benth.,Senegalia langsdorffii (Benth.) Seigler & Ebinger,Senegalia langsdorffii (Benth.) Seigler & Ebinger,Senegalia langsdorffii (Benth.) Seigler & Ebinger,Senegalia langsdorffii,Senegalia langsdorffii (Benth.) Bocage & L.P.Queiroz,Senegalia langsdorffii
139677,Acacia piauhiensis Benth.,Senegalia piauhiensis (Benth.) Seigler & Ebinger,Senegalia piauhiensis (Benth.) Seigler & Ebinger,Senegalia piauhiensis (Benth.) Seigler & Ebinger,Senegalia piauhiensis,Senegalia piauhiensis (Benth.) Bocage & L.P.Queiroz,Senegalia piauhiensis
139747,Andira riparia Kunth,Andira inermis (W.Wright) DC.,Andira inermis (W.Wright) DC.,Andira inermis (W.Wright) DC.,Andira inermis,Andira inermis subsp. inermis (Wright) DC.,Andira inermis
139784,Bauhinia armata Thunb.,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata,Bauhinia forficata subsp. forficata Link,Bauhinia forficata
139786,Bauhinia brasiliensis Vogel,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata,Bauhinia forficata subsp. forficata Link,Bauhinia forficata
139787,Bauhinia breviloba Benth.,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata Link,Bauhinia forficata,Bauhinia forficata subsp. forficata Link,Bauhinia forficata
139869,Caesalpinia floribunda Tul.,Cenostigma pluviosum (DC.) Gagnon & G.P.Lewis,Cenostigma pluviosum (DC.) Gagnon & G.P.Lewis,Cenostigma pluviosum (DC.) Gagnon & G.P.Lewis,Cenostigma pluviosum,Cenostigma pluviosum var. pluviosum ,Cenostigma pluviosum
139925,Cercis occidentalis Torr. ex A.Gray,Cercis canadensis var. texensis (S.Watson) M.Hopkins,Cercis canadensis var. texensis (S.Watson) M.Hopkins,Cercis canadensis subsp. texensis (S.Watson) A.E.Murray,Cercis canadensis,Cercis occidentalis Torr. ex A.Gray,Cercis occidentalis
139952,Crotalaria biflora (L.) L.,Crotalaria angulata Senn,Crotalaria angulata Senn,Crotalaria angulata Senn,Crotalaria angulata,Crotalaria angulata Mill.,Crotalaria angulata
139968,Crotalaria ramosissima Roxb.,Crotalaria pellita Bertero ex DC.,Crotalaria pellita Bertero ex DC.,Crotalaria pellita Bertero ex DC.,Crotalaria pellita,Crotalaria ramosissima Roxb.,Crotalaria ramosissima
140081,Pithecellobium benthamianum Miq.,Abarema jupunba var. trapezifolia (Vahl) Barneby & J.W.Grimes,Abarema jupunba var. trapezifolia (Vahl) Barneby & J.W.Grimes,Jupunba trapezifolia (Vahl) Moldenke,Jupunba trapezifolia,Jupunba trapezifolia var. trapezifolia ,Jupunba trapezifolia
140089,Pithecellobium fragrans (Macfad.) Benth.,Albizia berteroana (Balb. ex DC.) M.Gómez,Albizia berteroana (Balb. ex DC.) M.Gómez,Albizia berteroana (Balb. ex DC.) M.Gómez,Albizia berteroana,Albizia berteroana (Balb. ex DC.) Fawc. & Rendle,Albizia berteroana
140105,Platymiscium blanchetii Benth.,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum,Platymiscium floribundum var. floribundum Vogel,Platymiscium floribundum
140110,Platymiscium luteum Benth.,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum,Platymiscium floribundum var. floribundum Vogel,Platymiscium floribundum
140113,Platymiscium praecox Mart. ex Benth.,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum Vogel,Platymiscium floribundum,Platymiscium floribundum var. floribundum Vogel,Platymiscium floribundum
140176,Tephrosia ascendens Macfad.,Tephrosia purpurea subsp. purpurea (L.) Pers.,Tephrosia purpurea subsp. purpurea (L.) Pers.,Tephrosia purpurea subsp. purpurea (L.) Pers.,Tephrosia purpurea,Tephrosia domingensis (Willd.) Pers.,Tephrosia domingensis
140295,Machaerium sordidum Benth.,Dalbergia villosa (Benth.) Benth.,Dalbergia villosa (Benth.) Benth.,Dalbergia villosa (Benth.) Benth.,Dalbergia villosa,Dalbergia villosa var. villosa (Benth.) Benth.,Dalbergia villosa
140312,Bryaspis humularioides subsp. humularioides Gledhill,Bryaspis humularioides Gledhill,Bryaspis humularioides Gledhill,Bryaspis humularioides Gledhill,Bryaspis humularioides,Bryaspis humularioides subsp. humularioides Gledhill,Bryaspis humularioides
140342,Mimosa blanchetii Benth.,Pithecellobium blanchetii (Benth.) Benth.,Pithecellobium blanchetii (Benth.) Benth.,Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes,Blanchetiodendron blanchetii,Mimosa blanchetii Benth.,Mimosa blanchetii
140507,Mimosa spruceana Benth.,Mimosa rufescens var. rufescens ,Mimosa rufescens var. rufescens ,Mimosa rufescens var. rufescens ,Mimosa rufescens,Mimosa guilandinae var. spruceana (Benth.) Barneby,Mimosa guilandinae
140638,Geissaspis descampsii De Wild. & T.Durand,Humularia descampsii (De Wild. & T.Durand) P.A.Duvig,Humularia descampsii (De Wild. & T.Durand) P.A.Duvig,Humularia descampsii (De Wild. & T.Durand) P.A.Duvig,Humularia descampsii,Humularia descampsii (De Wild. & T.Durand) P.A.Duvign.,Humularia descampsii
140658,Acacia minuta (M.E.Jones) Beauch.,Vachellia farnesiana (L.) Wight & Arn.,Vachellia farnesiana (L.) Wight & Arn.,Vachellia farnesiana (L.) Wight & Arn.,Vachellia farnesiana,Vachellia farnesiana var. farnesiana ,Vachellia farnesiana
140715,Calliandra pubens Renvoize,Calliandra bahiana Renvoize,Calliandra bahiana Renvoize,Calliandra bahiana Renvoize,Calliandra bahiana,Calliandra bahiana var. bahiana Renvoize,Calliandra bahiana
140856,Lotus heermannii var. orbicularis (A.Gray) Isely,Acmispon tomentosus (Hook. & Arn.) Govaerts,Acmispon tomentosus (Hook. & Arn.) Govaerts,Acmispon tomentosus (Hook. & Arn.) Govaerts,Acmispon tomentosus,Acmispon tomentosus var. tomentosus ,Acmispon tomentosus
140858,Lotus purshianus var. helleri (Britton) Isely,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus (Nutt.) Rydb.,Acmispon americanus,Acmispon americanus var. helleri (Britton) Brouillet,Acmispon americanus
140859,Lotus stipularis var. ottleyi Isely,Hosackia stipularis Benth.,Hosackia stipularis Benth.,Hosackia stipularis Benth.,Hosackia stipularis,Hosackia stipularis var. ottleyi (Isely) Brouillet,Hosackia stipularis
140915,Geissaspis incognita De Wild.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea,Humularia rosea var. rosea ,Humularia rosea
140924,Geissaspis subscabra De Wild.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea,Humularia rosea var. rosea ,Humularia rosea
140931,Geissaspis robynsii De Wild.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea (De Wild.) P.A.Duvign.,Humularia rosea,Humularia rosea var. rosea ,Humularia rosea
141003,Geissaspis castroi Baker f.,Humularia welwitschii (Taub.) P.A.Duvign.,Humularia welwitschii (Taub.) P.A.Duvign.,Humularia welwitschii (Taub.) P.A.Duvign.,Humularia welwitschii,Humularia welwitschii var. welwitschii ,Humularia welwitschii
