,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species
286795,Anadenanthera falcata (Benth.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina (L.) Speg.,Anadenanthera peregrina,Anadenanthera falcata (Benth.) Speg.,Anadenanthera falcata
287741,Angelica lineariloba var. culbertsonii Jeps.,Angelica lineariloba A.Gray,Angelica lineariloba A.Gray,Angelica lineariloba A.Gray,Angelica lineariloba,Angelica lineariloba subsp. lineariloba,Angelica lineariloba
287810,Ferula villosa Walter,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287811,Cicuta venenata Nutt. ex Steud.,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287813,"Angelica villosa (Walter) Britton, Sterns & Poggenb.",Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287814,Angelica hirsuta Chapm.,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287815,Archangelica hirsuta Torr. & A.Gray,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287816,Archangelica villosa (Walter) Kuntze,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa,Angelica venenosa subsp. venenosa,Angelica venenosa
287875,Aniba megacarpa Hemsl.,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla (Kunth) Mez,Aniba canelilla,Licaria cannella subsp. cannella,Licaria cannella
288549,Anthyllis maritima var. corbierei Salmon & Travis,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria,Anthyllis vulneraria subsp. corbierei (Salmon & Travis) Cullen,Anthyllis vulneraria
288553,Anthyllis vulneraria var. sericea Bréb.,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria,Anthyllis vulneraria subsp. corbierei (Salmon & Travis) Cullen,Anthyllis vulneraria
288785,Antirrhinum glutinosum var. oppositifolium Maire,Antirrhinum hispanicum Chav.,Antirrhinum hispanicum Chav.,Antirrhinum hispanicum Chav.,Antirrhinum hispanicum,Antirrhinum hispanicum subsp. hispanicum,Antirrhinum hispanicum
289835,Arabis thaliana var. urbicola Hartm.,Arabidopsis arenosa (L.) Lawalrée,Arabidopsis arenosa (L.) Lawalrée,Arabidopsis arenosa (L.) Lawalrée,Arabidopsis arenosa,Arabidopsis arenosa subsp. arenosa,Arabidopsis arenosa
291336,Arenaria tetraquetra var. aggregata (L.) Rchb.,Arenaria aggregata (L.) Loisel.,Arenaria aggregata (L.) Loisel.,Arenaria aggregata (L.) Loisel.,Arenaria aggregata,Arenaria aggregata subsp. aggregata,Arenaria aggregata
291560,Arenaria serpyllifolia var. obscura H.Post,Arenaria serpyllifolia L.,Arenaria serpyllifolia L.,Arenaria serpyllifolia L.,Arenaria serpyllifolia,Arenaria serpyllifolia var. serpyllifolia,Arenaria serpyllifolia
291561,Arenaria serpyllifolia var. viridis H.Post,Arenaria serpyllifolia L.,Arenaria serpyllifolia L.,Arenaria serpyllifolia L.,Arenaria serpyllifolia,Arenaria serpyllifolia var. serpyllifolia,Arenaria serpyllifolia
292383,Armeria pungens subsp. bernisiana Malag.,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens,Armeria pungens var. pungens,Armeria pungens
292384,Armeria fasciculata var. intermedia Daveau,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens (Brot.) Hoffmanns. & Link,Armeria pungens,Armeria pungens var. pungens,Armeria pungens
292780,Asarum canadense var. acuminatum Ashe,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum canadense,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum acuminatum
292789,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum canadense,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum acuminatum
292790,Asarum rubrocinctum Peattie,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum canadense,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum acuminatum
293019,Aspalathus involucrata Pappe ex Harv.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus nigra L.,Aspalathus nigra,Aspalathus globulosa E.Mey.,Aspalathus globulosa
293331,Atelophragma wallowense Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293332,Atelophragma herriotii Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293333,Homalobus spatiosus A.Heller,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293334,Atelophragma lineare Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293335,Astragalus aboriginorum var. muriei Hultén,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. muriei Hultén,Astragalus aboriginorum
293336,Astragalus scrupulicola Fernald & Weath.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293337,Phaca glabriuscula Hook.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293339,Phaca aboriginum Hook. ex S.Watson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293341,Astragalus australis var. major (A.Gray) Isely,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293342,Astragalus australis var. muriei (Hultén) S.L.Welsh,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. muriei Hultén,Astragalus aboriginorum
293343,Astragalus australis var. olympicus Isely,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus cottonii M.E.Jones,Astragalus cottonii
293344,Astragalus olympicus J.S.Cotton,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus cottonii M.E.Jones,Astragalus cottonii
293345,Astragalus linearis (Rydb.) A.E.Porsild,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293346,Astragalus forwoodii S.Watson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293348,Astragalus forwoodii var. wallowensis (Rydb.) M.Peck,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
293349,Astragalus glabriusculus var. major A.Gray,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum,Astragalus aboriginorum var. aboriginorum,Astragalus aboriginorum
294595,Astragalus apertus E.Sheld.,Astragalus ervoides Hook. & Arn.,Astragalus ervoides Hook. & Arn.,Astragalus ervoides Hook. & Arn.,Astragalus ervoides,Astragalus ervoides var. ervoides,Astragalus ervoides
294607,Astragalus ervoides var. maysillesii Barneby,Astragalus ervoides Hook. & Arn.,Astragalus ervoides Hook. & Arn.,Astragalus ervoides Hook. & Arn.,Astragalus ervoides,Astragalus ervoides var. maysillesii Barneby,Astragalus ervoides
296931,Astragalus subcinereus var. basalticus S.L.Welsh,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus,Astragalus subcinereus var. basalticus S.L.Welsh,Astragalus subcinereus
296932,Astragalus silerianus M.E.Jones,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus,Astragalus subcinereus var. silerianus (M.E.Jones) S.L.Welsh,Astragalus subcinereus
296933,Astragalus silerianus var. cariacus M.E.Jones,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus,Astragalus subcinereus var. subcinereus,Astragalus subcinereus
297360,Homalobus wolfii Rydb.,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus wingatanus,Astragalus kentrophyta var. tegetarius (S.Watson) Dorn,Astragalus kentrophyta
297361,Kentrophyta wolfii (Rydb.) Rydb.,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus wingatanus S.Watson,Astragalus wingatanus,Astragalus kentrophyta var. tegetarius (S.Watson) Dorn,Astragalus kentrophyta
297366,Phaca tracyi Rydb.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii,Astragalus wootonii var. wootonii,Astragalus wootonii
297367,Astragalus playanus M.E.Jones,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii,Astragalus wootonii var. wootonii,Astragalus wootonii
297369,Phaca candolleana Kunth,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii,Astragalus wootonii var. candolleanus (Kunth) Barneby,Astragalus wootonii
297371,Astragalus triflorus var. morans Crum ex Jeps.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii,Astragalus wootonii var. wootonii,Astragalus wootonii
297973,Atriplex heterosperma Bunge,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha,Atriplex heterosperma Bunge,Atriplex heterosperma
298162,Aubrieta deltoidea var. sicula Strobl,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea,"Aubrieta columnae subsp. sicula (Strobl) M.Koch, D.A.German & R.Karl",Aubrieta columnae
298646,Herpestis laxiflora var. scabra (Benth.) J.A.Schmidt,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora (Benth.) Edwall,Bacopa laxiflora,Bacopa scabra (Benth.) Descole & Borsini,Bacopa scabra
299212,Baptisia hirsuta Small,Baptisia calycosa Engelm.,Baptisia calycosa Engelm.,Baptisia calycosa Engelm.,Baptisia calycosa,Baptisia hirsuta Small,Baptisia hirsuta
299223,Baptisia × deamii Larisey,Baptisia × serenae M.A.Curtis,Baptisia × serenae M.A.Curtis,Baptisia × serenae M.A.Curtis,Baptisia × serenae,Baptisia × deamii Larisey,Baptisia × deamii
307202,Capparis spinosa var. genuina Boiss.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa L.,Capparis spinosa,Capparis spinosa subsp. spinosa,Capparis spinosa
307274,Capsicum pendulum Willd.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
307275,Capsicum frutescens var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
307276,Capsicum frutescens var. pendulum (Willd.) Besser,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
307279,Capsicum frutescens var. lanicaule Greenm.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. annuum,Capsicum annuum
307281,Capsicum indicum var. pendulum (Willd.) Dierb.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
307284,Capsicum pendulum var. majus Dunal,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
307285,Capsicum pendulum var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
307286,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
307288,Capsicum assamicum J.Purkay. & Lok.Singh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum chinense Jacq.,Capsicum chinense
307291,Capsicum lycianthoides Bitter,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium,Capsicum lycianthoides Bitter,Capsicum lycianthoides
307306,Capsicum schottianum var. leptophyllum Dunal,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum,Capsicum flexuosum Sendtn.,Capsicum flexuosum
307308,Capsicum villosum f. vimineum Wawra,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum leptopodum (Dunal) Kuntze,Capsicum leptopodum
307311,Capsicum rabenii Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum rabenii Sendtn.,Capsicum rabenii
308823,Pourretia tuberculata Mart.,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia,Cavanillesia arborea (Willd.) K.Schum.,Cavanillesia arborea
309537,Celerina seyrigii var. egena Benoist,Celerina seyrigii Benoist,Celerina seyrigii Benoist,Celerina seyrigii Benoist,Celerina seyrigii,Celerina seyrigii var. egena Benoist,Celerina seyrigii
309676,Celtis morifolia Planch.,Celtis iguanaea (Jacq.) Sarg.,Celtis iguanaea (Jacq.) Sarg.,Celtis iguanaea (Jacq.) Sarg.,Celtis iguanaea,Celtis flavovenarum Zamengo,Celtis flavovenarum
309721,Celtis prantlii f. parvifolia Hauman,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
309724,Celtis prantlii Priemer ex Engl.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
309725,Celtis scotellioides A.Chev.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
309726,Celtis rendleana G.Taylor,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
309727,Celtis brownii Rendle,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
309815,Erythraea linariifolia var. tenuifolia Griseb.,Centaurium chloodes (Brot.) Samp.,Centaurium chloodes (Brot.) Samp.,Centaurium chloodes (Brot.) Samp.,Centaurium chloodes,Centaurium chloodes subsp. chloodes,Centaurium chloodes
309869,Erythraea latifolia var. pseudolinariifolia Rouy,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum,Centaurium tenuiflorum subsp. tenuiflorum,Centaurium tenuiflorum
309870,Erythraea ramosissima var. pseudolinariifolia (Rouy) Cout.,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum,Centaurium tenuiflorum subsp. tenuiflorum,Centaurium tenuiflorum
309871,Erythraea tenuiflora var. pseudolinariifolia (Rouy) Rouy,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch,Centaurium tenuiflorum,Centaurium tenuiflorum subsp. tenuiflorum,Centaurium tenuiflorum
310194,Cerastium lanatum var. thomasianum Ser.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum,Cerastium alpinum var. alpinum,Cerastium alpinum
310195,Cerastium alpinum var. hirsutum Wahlenb.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum L.,Cerastium alpinum,Cerastium alpinum var. alpinum,Cerastium alpinum
310230,Cerastium arvense var. tenuipes Pau,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense,Cerastium arvense subsp. arvense,Cerastium arvense
310231,Cerastium arvense var. ruderale Hartm.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense L.,Cerastium arvense,Cerastium arvense subsp. arvense,Cerastium arvense
310382,Cerastium montioides Naudin,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium humifusum Cambess.,Cerastium humifusum,Cerastium montioides Naudin,Cerastium montioides
310422,Cerastium latifolium var. edmondstonii Edmondston,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens (Edmondston ex H.C.Watson) H.C.Watson,Cerastium nigrescens,Cerastium nigrescens var. nigrescens,Cerastium nigrescens
310456,Cerastium glutinosum var. gracillimum Willk.,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum,Cerastium pumilum subsp. pumilum,Cerastium pumilum
310457,Cerastium glutinosum var. alpestre Willk.,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum,Cerastium pumilum subsp. pumilum,Cerastium pumilum
310469,Cerastium grenieri F.W.Schultz,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum var. glutinosum (Wahlenb.) Beck,Cerastium pumilum,Cerastium pumilum Curtis,Cerastium pumilum
311571,Cytisus supinus var. lasiosemius (Boiss.) Hayek,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
311572,Chamaecytisus lasiosemius (Boiss.) Pifkó,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
311573,Cytisus lasiosemius f. intermedius Hausskn. & Bornm.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
311575,Cytisus lasiosemius f. sericeus Hausskn. & Bornm.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
311576,Cytisus lasiosemius Boiss.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus frivaldszkyanus,Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius
312867,Cinnamomum purpureum H.G.Ye & F.G.Wang,Cinnamomum parthenoxylon (Jack) Meisn.,Cinnamomum parthenoxylon (Jack) Meisn.,Camphora parthenoxylon (Jack) Nees,Camphora parthenoxylon,"Camphora purpurea (H.G.Ye & F.G.Wang) Y.Yang, Bing Liu & Zhi Yang",Camphora purpurea
313759,Cistus ladanifer subsp. europaeus Dans.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer,Cistus ladanifer subsp. ladanifer,Cistus ladanifer
313760,Cistus ladanifer var. genuinus Daveau,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer L.,Cistus ladanifer,Cistus ladanifer subsp. ladanifer,Cistus ladanifer
313905,Citrus × nobilis subf. reticulata (Blanco) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium,Citrus reticulata Blanco,Citrus reticulata
315495,Cleome rosea var. armata Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica
315498,Tarenaya bicolor (Gardner) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
315499,Cleome nummularia DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome parviflora subsp. psoraleifolia (DC.) Iltis,Cleome parviflora
315500,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
315501,Cleome inermis Malme,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome inermis Malme,Cleome inermis
316616,Brassica mesopotamica (Spreng.) Bernh.,"Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez",Coincya tournefortii,Mutarda arvensis (L.) D.A.German,Mutarda arvensis
317027,Colubrina texensis var. pedunculata M.C.Johnst.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta,Colubrina villarrealii G.L.Nesom,Colubrina villarrealii
317680,Combretum leucanthum Van Heurck & Müll.Arg.,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium,Combretum albidum G.Don,Combretum albidum
317741,Calopyxis velutina Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis
317742,Calopyxis eriantha Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis
317754,Calopyxis humbertiana H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx,Combretum humbertianum (H.Perrier) Jongkind & Callm.,Combretum humbertianum
319208,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia alliodora (Ruiz & Pav.) Oken,Cordia alliodora,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata
319292,Cordia odorata Gürke,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa,Cordia millenii Baker,Cordia millenii
319691,Corydalis cava var. bicalcarata Neuman,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava (L.) Schweigg. & Körte,Corydalis cava,Corydalis cava subsp. cava,Corydalis cava
320571,Uvedalia nana E.Mey. ex Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
320572,Craterostigma nanum (Benth.) Engl.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
