,taxon_name_w_authors,v10_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species,v13_chained_accepted_genus,v13_direct_accepted_genus
742377,Scabiosa tschiliensis Grüning,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis,Scabiosa,Scabiosa
742378,Scabiosa tschiliensis var. superba (Grüning) S.Y.He,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa Fisch. ex Roem. & Schult.,Scabiosa comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis,Scabiosa,Scabiosa
742401,Doona Thwaites,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,,Doona Thwaites,,Shorea,Doona
742404,Richetia F.Heim,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,,Richetia F.Heim,,Shorea,Richetia
742406,Anthoshorea Pierre,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,Shorea Roxb. ex C.F.Gaertn.,,Anthoshorea Pierre,,Shorea,Anthoshorea
742477,Asterocephalus tomentosus Spreng.,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis,Scabiosa turolensis subsp. turolensis,Scabiosa turolensis,Succisa,Scabiosa
744643,Lauradia capillaris var. glandulosopubescens A.St.-Hil.,Sauvagesia capillaris (A.St.-Hil.) Sastre,Sauvagesia capillaris (A.St.-Hil.) Sastre,Sauvagesia capillaris (A.St.-Hil.) Sastre,Sauvagesia capillaris,Sauvagesia glandulosopubescens (A.St.-Hil.) Queiroz-Lima & D.B.O.S.Cardoso,Sauvagesia glandulosopubescens,Sauvagesia,Sauvagesia
745592,Sisymbrium hispidulum var. herrerae (O.E.Schulz) Baehni & J.F.Macbr.,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii,Exhalimolobos arabioides (Muschl.) Al-Shehbaz & C.D.Bailey,Exhalimolobos arabioides,Exhalimolobos,Exhalimolobos
745593,Halimolobos weddellii var. herrerae O.E.Schulz,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii (E.Fourn.) Al-Shehbaz & C.D.Bailey,Exhalimolobos weddellii,Exhalimolobos arabioides (Muschl.) Al-Shehbaz & C.D.Bailey,Exhalimolobos arabioides,Exhalimolobos,Exhalimolobos
745962,Senegalia riparioides Britton & Rose,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina,Senegalia,Senegalia
745963,Senegalia potosina Britton & Rose,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina,Senegalia,Senegalia
745969,Acacia potosina (Britton & Rose) Matuda,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis (Griseb.) Seigler & Ebinger,Senegalia tucumanensis,Senegalia potosina Britton & Rose,Senegalia potosina,Senegalia,Senegalia
746718,× Helioselenius maynardae (Paxton) Rowley,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus,× Disoselenicereus maynardiae (Paxton) E.Meier,× Disoselenicereus maynardiae,× Disoselenicereus,× Disoselenicereus
746719,Cereus grandiflorus var. maynardii Paxton,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus,× Disoselenicereus maynardiae (Paxton) E.Meier,× Disoselenicereus maynardiae,× Disoselenicereus,× Disoselenicereus
746720,× Seleliocereus maynardiae (Paxton) Guillaumin,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus (Hook.f.) E.Meier,× Disoselenicereus fulgidus,× Disoselenicereus maynardiae (Paxton) E.Meier,× Disoselenicereus maynardiae,× Disoselenicereus,× Disoselenicereus
746815,Ficus virens var. dasycarpa Corner,Ficus geniculata var. insignis (Kurz) C.C.Berg,Ficus geniculata var. insignis (Kurz) C.C.Berg,Ficus geniculata var. insignis (Kurz) C.C.Berg,Ficus geniculata,Ficus virens var. dasycarpa Corner,Ficus virens,Ficus,Ficus
747378,Dodecatheon pauciflorum subsp. eupauciflorum R.Knuth,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia (L.) A.R.Mast & Reveal,Primula meadia,Primula pauciflora (Durand) A.R.Mast & Reveal,Primula pauciflora,Primula,Primula
748165,Acacia ericifolia var. crassa E.Pritz.,Acacia ericifolia Benth.,Acacia ericifolia Benth.,Acacia ericifolia Benth.,Acacia ericifolia,Acacia leptospermoides subsp. leptospermoides,Acacia leptospermoides,Acacia,Acacia
748220,Racosperma lautum (Pedley) Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii,Acacia lauta Pedley,Acacia lauta,Acacia,Acacia
748221,Acacia lauta Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii Pedley,Acacia johnsonii,Acacia lauta Pedley,Acacia lauta,Acacia,Acacia
748244,Acacia capillosa Pedley,Acacia leptostachya Benth.,Acacia leptostachya Benth.,Acacia leptostachya Benth.,Acacia leptostachya,Acacia capillosa Pedley,Acacia capillosa,Acacia,Acacia
748435,Acacia uncinifolia G.Nicholson,Acacia uncinella Benth.,Acacia uncinella Benth.,Acacia uncinella Benth.,Acacia uncinella,Acacia oncinophylla subsp. oncinophylla,Acacia oncinophylla,Acacia,Acacia
749109,Acer okamotoanum Nakai,Acer pictum subsp. mono (Maxim.) H.Ohashi,Acer pictum subsp. mono (Maxim.) H.Ohashi,Acer pictum subsp. mono (Maxim.) H.Ohashi,Acer pictum,Acer okamotoanum Nakai,Acer okamotoanum,Acer,Acer
749432,Acharagma huasteca Elhart,Acharagma roseanum subsp. galeanense (Haugg) D.R.Hunt,Acharagma roseanum subsp. galeanense (Haugg) D.R.Hunt,Acharagma galeanense (Haugg) Lodé,Acharagma galeanense,Acharagma roseanum (Boed.) E.F.Anderson,Acharagma roseanum,Acharagma,Acharagma
749854,Aconitum wangyedianense Y.Z.Zhao,Aconitum monticola Steinb.,Aconitum monticola Steinb.,Aconitum monticola Steinb.,Aconitum monticola,Aconitum wangyedianense Y.Z.Zhao,Aconitum wangyedianense,Aconitum,Aconitum
750034,Cyminosma oblongifolia A.Cunn. ex Hook.,Acronychia laevis J.R.Forst. & G.Forst.,Acronychia laevis J.R.Forst. & G.Forst.,Acronychia laevis J.R.Forst. & G.Forst.,Acronychia laevis,Acronychia oblongifolia (A.Cunn. ex Hook.) Endl. ex Heynh.,Acronychia oblongifolia,Acronychia,Acronychia
750390,Adenandra ovata (Thunb.) Link,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa,Agathosma ovata (Thunb.) F.Dietr.,Agathosma ovata,Adenandra,Agathosma
751100,Aegopodium podagraria subsp. nadeshdae Stepanov,Aegopodium podagraria L.,Aegopodium podagraria L.,Aegopodium podagraria L.,Aegopodium podagraria,Aegopodium nadeshdae (Stepanov) Stepanov,Aegopodium nadeshdae,Aegopodium,Aegopodium
751139,Aeonium webbii Bolle,Aeonium gorgoneum J.A.Schmidt,Aeonium gorgoneum J.A.Schmidt,Aeonium gorgoneum J.A.Schmidt,Aeonium gorgoneum,Aeonium undulatum Webb & Berthel.,Aeonium undulatum,Aeonium,Aeonium
751657,Aureolaria skinneriana var. asperula (A.Gray) Farw.,Agalinis skinneriana (Alph.Wood ex A.Gray) Britton,Agalinis skinneriana (Alph.Wood ex A.Gray) Britton,Agalinis skinneriana (Alph.Wood ex A.Gray) Britton,Agalinis skinneriana,Agalinis gattingeri (Small) Small ex Britton & A.Br.,Agalinis gattingeri,Agalinis,Agalinis
752695,Mimosa terminalis Vell.,Albizia polycephala (Benth.) Killip,Albizia polycephala (Benth.) Killip,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim",Hydrochorea pedicellaris,Pseudalbizzia,Hydrochorea
752800,Aldina latifolia var. auyantepuiensis Pittier ex H.S.Irwin,Aldina latifolia Spruce ex Benth.,Aldina latifolia Spruce ex Benth.,Aldina latifolia Spruce ex Benth.,Aldina latifolia,Aldina auyantepuiensis (Pittier ex H.S.Irwin) G.Ramos & D.B.O.S.Cardoso,Aldina auyantepuiensis,Aldina,Aldina
753825,Alyssum arenarium C.Presl,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii,Lobularia maritima subsp. maritima,Lobularia maritima,Alyssum,Lobularia
753827,Alyssum alpinum Scop.,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii,Kernera saxatilis (L.) Sweet,Kernera saxatilis,Alyssum,Kernera
753833,Alyssum rochelii Andrz. ex Rchb.,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii,Alyssum wulfenianum subsp. wulfenianum,Alyssum wulfenianum,Alyssum,Alyssum
753868,Alyssum campestre subsp. collinum (Brot.) Samp.,Alyssum simplex Rudolphi,Alyssum simplex Rudolphi,Alyssum simplex Rudolphi,Alyssum simplex,Alyssum collinum Brot.,Alyssum collinum,Alyssum,Alyssum
753915,Alyssum trichostachyum var. stenophyllum (Halácsy) Micevski,Alyssum trichostachyum Rupr.,Alyssum trichostachyum Rupr.,Alyssum trichostachyum Rupr.,Alyssum trichostachyum,Alyssum spruneri Jord. & Fourr.,Alyssum spruneri,Alyssum,Alyssum
753922,Alyssum xiphocarpum Candargy,Alyssum umbellatum Desv.,Alyssum umbellatum Desv.,Alyssum umbellatum Desv.,Alyssum umbellatum,Alyssum xiphocarpum Candargy,Alyssum xiphocarpum,Alyssum,Alyssum
754227,Nothocissus (Miq.) Latiff,Ampelocissus Planch.,Ampelocissus Planch.,Ampelocissus Planch.,,Nothocissus (Miq.) Latiff,,Ampelocissus,Nothocissus
754458,Plagiobothrys aurantiacus Brand,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides Lindl. ex Lehm.,Amsinckia lycopsoides,Amsinckia calycina (Moris) Chater,Amsinckia calycina,Amsinckia,Amsinckia
755697,Angelica erythrocarpa H.Wolff,Angelica laxifoliata Diels,Angelica laxifoliata Diels,Angelica laxifoliata Diels,Angelica laxifoliata,Angelica erythrocarpa H.Wolff,Angelica erythrocarpa,Angelica,Angelica
755833,Aniba ovalifolia Mez,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca,Ocotea cujumary Mart.,Ocotea cujumary,Aniba,Ocotea
756078,Enantia chlorantha var. soyauxii Engl. & Diels,Annickia chlorantha (Oliv.) Setten & Maas,Annickia chlorantha (Oliv.) Setten & Maas,Annickia chlorantha (Oliv.) Setten & Maas,Annickia chlorantha,Annickia affinis (Exell) Versteegh & Sosef,Annickia affinis,Annickia,Annickia
757236,Aquilegia flavescens var. miniana J.F.Macbr. & Payson,Aquilegia flavescens S.Watson,Aquilegia flavescens S.Watson,Aquilegia flavescens S.Watson,Aquilegia flavescens,Aquilegia × miniana (J.F.Macbr. & Payson) Cronk,Aquilegia × miniana,Aquilegia,Aquilegia
757298,Lemphoria O.E.Schulz,Arabidella (F.Muell.) O.E.Schulz,Arabidella (F.Muell.) O.E.Schulz,Arabidella (F.Muell.) O.E.Schulz,,Lemphoria O.E.Schulz,,Arabidella,Lemphoria
757996,Ardisia paniculata var. hookeri C.B.Clarke,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata,Ardisia paniculata Roxb.,Ardisia paniculata,Ardisia,Ardisia
757998,Ardisia doca Buch.-Ham. ex A.DC.,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata,Ardisia paniculata Roxb.,Ardisia paniculata,Ardisia,Ardisia
757999,Ardisia paniculata Roxb.,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata G.Lodd.,Ardisia colorata,Ardisia paniculata Roxb.,Ardisia paniculata,Ardisia,Ardisia
759159,Aristolochia belizensis Lundell,Aristolochia ovalifolia Duch.,Aristolochia ovalifolia Duch.,Aristolochia ovalifolia Duch.,Aristolochia ovalifolia,Aristolochia belizensis Lundell,Aristolochia belizensis,Aristolochia,Aristolochia
760027,Paraspalathus arenarioides C.Presl,Aspalathus cymbiformis DC.,Aspalathus cymbiformis DC.,Aspalathus cymbiformis DC.,Aspalathus cymbiformis,Aspalathus hispida subsp. hispida,Aspalathus hispida,Aspalathus,Aspalathus
760041,Ononis spicata Thunb.,Aspalathus heterophylla L.f.,Aspalathus heterophylla L.f.,Aspalathus heterophylla L.f.,Aspalathus heterophylla,Aspalathus aemula E.Mey.,Aspalathus aemula,Aspalathus,Aspalathus
760127,Trineuria cochleariformis C.Presl,Aspalathus uniflora L.,Aspalathus uniflora L.,Aspalathus uniflora L.,Aspalathus uniflora,Aspalathus cymbiformis DC.,Aspalathus cymbiformis,Aspalathus,Aspalathus
760713,Phaca vestita Benth.,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus anemophilus Greene,Astragalus anemophilus,Astragalus,Astragalus
761096,Astragalus crotalariae var. piscinus (M.E.Jones) Jeps.,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus piscinus (M.E.Jones) Barneby,Astragalus piscinus,Astragalus,Astragalus
761099,Astragalus vestitus (Benth.) S.Watson,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae (Benth.) A.Gray,Astragalus crotalariae,Astragalus anemophilus Greene,Astragalus anemophilus,Astragalus,Astragalus
761508,Astragalus speirocarpus var. falciformis A.Gray,Astragalus gibbsii Kellogg,Astragalus gibbsii Kellogg,Astragalus gibbsii Kellogg,Astragalus gibbsii,Astragalus curvicarpus var. curvicarpus,Astragalus curvicarpus,Astragalus,Astragalus
761509,Astragalus gibbsii var. falciformis (A.Gray) M.E.Jones,Astragalus gibbsii Kellogg,Astragalus gibbsii Kellogg,Astragalus gibbsii Kellogg,Astragalus gibbsii,Astragalus curvicarpus var. curvicarpus,Astragalus curvicarpus,Astragalus,Astragalus
762020,Astragalus limnocharis var. tabulaeus S.L.Welsh,Astragalus limnocharis var. montii (S.L.Welsh) Isely,Astragalus limnocharis var. montii (S.L.Welsh) Isely,Astragalus montii S.L.Welsh,Astragalus montii,Astragalus limnocharis var. tabulaeus S.L.Welsh,Astragalus limnocharis,Astragalus,Astragalus
763297,Astragalus lepagei Hultén,Astragalus tugarinovii Basil.,Astragalus tugarinovii Basil.,Astragalus tugarinovii Basil.,Astragalus tugarinovii,Astragalus aboriginorum var. lepagei (Hultén) B.Boivin,Astragalus aboriginorum,Astragalus,Astragalus
764410,Bolax lycopodioides Spreng.,Azorella lycopodioides Gaudich.,Azorella lycopodioides Gaudich.,Azorella lycopodioides Gaudich.,Azorella lycopodioides,Azorella corymbosa (Ruiz & Pav.) Pers.,Azorella corymbosa,Azorella,Azorella
764927,Baptisia leucantha Torr. & A.Gray,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia leucophaea Nutt.,Baptisia leucophaea,Baptisia lactea var. lactea,Baptisia lactea,Baptisia,Baptisia
764928,Baptisia leucantha var. divaricata Larisey,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia leucophaea Nutt.,Baptisia leucophaea,Baptisia lactea var. lactea,Baptisia lactea,Baptisia,Baptisia
764929,Baptisia leucantha var. pauciflora Larisey,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia leucophaea Nutt.,Baptisia leucophaea,Baptisia lactea var. lactea,Baptisia lactea,Baptisia,Baptisia
764931,Dolichos lacteus Raf.,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia leucophaea Nutt.,Baptisia leucophaea,Baptisia lactea (Raf.) Thieret,Baptisia lactea,Baptisia,Baptisia
765634,Columnea divaricata (Poepp.) Walp.,Bellonia aspera L.,Bellonia aspera L.,Bellonia aspera L.,Bellonia aspera,Besleria divaricata Poepp.,Besleria divaricata,Bellonia,Besleria
766058,Berberis ludlowii var. capillaris (Cox ex Ahrendt) Ahrendt,Berberis muliensis Ahrendt,Berberis muliensis Ahrendt,Berberis muliensis Ahrendt,Berberis muliensis,Berberis capillaris Cox ex Ahrendt,Berberis capillaris,Berberis,Berberis
766400,Farsetia obliqua (Sm.) Spreng.,Berteroa mutabilis (Vent.) DC.,Berteroa mutabilis (Vent.) DC.,Berteroa mutabilis (Vent.) DC.,Berteroa mutabilis,Berteroa obliqua (Sm.) DC.,Berteroa obliqua,Berteroa,Berteroa
766644,Biophytum intermedium var. pulneyense Edgew. & Hook.f.,Biophytum intermedium Wight,Biophytum intermedium Wight,Biophytum intermedium Wight,Biophytum intermedium,Biophytum madurense R.Knuth,Biophytum madurense,Biophytum,Biophytum
766795,Biscutella lyrata subsp. laxiflora (C.Presl) Raffaelli,Biscutella lyrata L.,Biscutella lyrata L.,Biscutella lyrata L.,Biscutella lyrata,Biscutella maritima Ten.,Biscutella maritima,Biscutella,Biscutella
768094,Derris robusta var. assamica Thoth.,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum,Robinia pseudoacacia L.,Robinia pseudoacacia,Brachypterum,Robinia
768206,Mutarda Bernh.,Brassica L.,Brassica L.,Brassica L.,,Mutarda Bernh.,,Brassica,Mutarda
769241,Mangifera silvestris Roxb.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769242,Buchanania lanzan Spreng.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769243,Spondias elliptica Rottb. ex Hook.f.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769244,Buchanania latifolia Roxb.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769245,Lanzana solitaria Stokes,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769246,Lundia mangiferoides Puerari ex DC.,Buchanania cochinchinensis (Lour.) M.R.Almeida,Buchanania cochinchinensis (Lour.) M.R.Almeida,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis,Buchanania lanzan Spreng.,Buchanania lanzan,Glycosmis,Buchanania
769942,Bupleurum olympicum var. oeneum (Boiss. & A.Huet) Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum Boiss.,Bupleurum persicum,Bupleurum nordmannianum Ledeb.,Bupleurum nordmannianum,Bupleurum,Bupleurum
771373,Calophyllum spurium Choisy,Calophyllum inophyllum L.,Calophyllum inophyllum L.,Calophyllum inophyllum L.,Calophyllum inophyllum,Calophyllum calaba L.,Calophyllum calaba,Calophyllum,Calophyllum
771531,Myagrum armeniacum (Desv.) Steud.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa,Camelina,Camelina
771537,Camelina armeniaca Desv.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa Andrz. ex DC.,Camelina microcarpa,Camelina sativa (L.) Crantz,Camelina sativa,Camelina,Camelina
771679,Thea tegmentosa Koidz.,Camellia oleifera C.Abel,Camellia oleifera C.Abel,Camellia oleifera C.Abel,Camellia oleifera,Camellia sasanqua Thunb.,Camellia sasanqua,Camellia,Camellia
771938,Campylospermum vogelii var. angustifolium (Engl.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii (Hook.f. ex Planch.) Farron,Campylospermum vogelii,Campylospermum glomeratum (Tiegh.) Biss.,Campylospermum glomeratum,Campylospermum,Campylospermum
772260,Capparis acuminata Roxb.,Capparis zeylanica L.,Capparis zeylanica L.,Capparis zeylanica L.,Capparis zeylanica,Capparis brevispina DC.,Capparis brevispina,Capparis,Capparis
772425,Capsicum annuum var. milleri Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772436,Capsicum annuum var. luteum (Lam.) Alef.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772440,Capsicum micranthum Link,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772442,Capsicum luteum Lam.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772450,Capsicum frutescens var. queenslandicum Domin,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772458,Capsicum annuum var. parvoacuminatum Makino,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772464,Capsicum cerasiforme Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772465,Capsicum cerasiforme Willd.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772467,Capsicum cereolum Bertol.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772469,Capsicum curvipes Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772470,Capsicum crispum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772472,Capsicum conoideum Mill.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772473,Capsicum conoideum var. chordale Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772474,Capsicum conoideum var. oblongoconicum Dunal,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772475,Capsicum conoideum var. sulcatum Fingerh.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772478,Capsicum comarim Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum baccatum var. baccatum,Capsicum baccatum,Capsicum,Capsicum
772479,Capsicum conicum G.Mey.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum frutescens L.,Capsicum frutescens,Capsicum,Capsicum
772485,Capsicum ustulatum Paxton,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772493,Capsicum odoriferum Vell.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum chinense Jacq.,Capsicum chinense,Capsicum,Capsicum
772498,Capsicum quitense Willd. ex Roem. & Schult.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum L.,Capsicum annuum,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens,Capsicum,Capsicum
772526,Capsicum guatemalense Bitter,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens Ruiz & Pav.,Capsicum pubescens,Capsicum lanceolatum (Greenm.) C.V.Morton & Standl.,Capsicum lanceolatum,Capsicum,Capsicum
772529,Bassovia ciliata J.R.Johnst.,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum (Humb. & Bonpl. ex Dunal) Kuntze,Capsicum rhomboideum,Capsicum parvifolium Sendtn.,Capsicum parvifolium,Capsicum,Capsicum
