,taxon_name_w_authors,201807_accepted_name_w_author,202306_taxon_name_w_authors,202306_chained_accepted_name_w_author,202306_chained_accepted_species,202306_direct_accepted_name_w_author,202306_direct_accepted_species
343929,Cynoglossum imeretinum Kusn.,Cynoglossum wallichii var. glochidiatum (Wall. ex Benth.) Kazmi,Cynoglossum wallichii var. glochidiatum (Wall. ex Benth.) Kazmi,Cynoglossum wallichii G.Don,Cynoglossum wallichii,Cynoglossum zeylanicum (Sw. ex Lehm.) Thunb. ex Brand,Cynoglossum zeylanicum
343938,Cynoglossum laeve A.Gray,Cynoglossum grande Douglas ex Lehm.,Cynoglossum grande Douglas ex Lehm.,Cynoglossum grande Douglas ex Lehm.,Cynoglossum grande,Adelinia grandis (Douglas ex Lehm.) J.I.Cohen,Adelinia grandis
343974,Cynoglossum nebrodense subsp. pustulatum (Boiss.) O.Bolòs & Vigo,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense,Cynoglossum pustulatum Boiss.,Cynoglossum pustulatum
343984,Cynoglossum paniculatum f. philippianum Brand,Cynoglossum paniculatum Poepp.,Cynoglossum paniculatum Poepp.,Cynoglossum paniculatum Poepp.,Cynoglossum paniculatum,Selkirkia pauciflora (Ruiz & Pav.) Holstein & Weigend,Selkirkia pauciflora
343995,Cynoglossum pustulatum Boiss.,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense var. pustulatum (Boiss.) Boiss.,Cynoglossum nebrodense,Cynoglossum pustulatum Boiss.,Cynoglossum pustulatum
344020,Cynoglossum tomentosum Lehm.,Cynoglossum creticum Mill.,Cynoglossum creticum Mill.,Cynoglossum creticum Mill.,Cynoglossum creticum,Cynoglossum clandestinum Desf.,Cynoglossum clandestinum
344069,Asparagus prostratus Dumort.,Asparagus officinalis subsp. prostratus (Dumort.) Corb.,Asparagus officinalis subsp. prostratus (Dumort.) Corb.,Asparagus officinalis subsp. prostratus (Dumort.) Corb.,Asparagus officinalis,Asparagus prostratus Dumort.,Asparagus prostratus
344138,Cyphorima angustifolia Nieuwl.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata,Lithospermum incisum Lehm.,Lithospermum incisum
344139,Cyphorima decumbens Raf.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata,Lithospermum incisum Lehm.,Lithospermum incisum
344140,Cyphorima longiflora Raf.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata (Forssk.) I.M.Johnst.,Moltkiopsis ciliata,Lithospermum incisum Lehm.,Lithospermum incisum
344407,Cyphostemma unguiformifolium (C.A.Sm.) Desc.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri (Gilg & M.Brandt) Desc. ex Wild & R.B.Drumm.,Cyphostemma schlechteri,Cyphostemma omburense (Gilg & M.Brandt) Desc.,Cyphostemma omburense
344440,Cyrilla cubensis subsp. nipensis (Urb.) Borhidi,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora,Cyrilla nipensis Urb.,Cyrilla nipensis
344441,Cyrilla cubensis subsp. nitidissima (Urb.) Borhidi,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora,Cyrilla nitidissima Urb.,Cyrilla nitidissima
344444,Cyrilla nipensis Urb.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora,Cyrilla nipensis Urb.,Cyrilla nipensis
344445,Cyrilla nitidissima Urb.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora L.,Cyrilla racemiflora,Cyrilla nitidissima Urb.,Cyrilla nitidissima
344497,Asparagus sprengeri Regel,Asparagus aethiopicus L.,Asparagus aethiopicus L.,Asparagus aethiopicus L.,Asparagus aethiopicus,Asparagus densiflorus (Kunth) Jessop,Asparagus densiflorus
344680,Asparagus terminalis L.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa,Dracaena angustifolia (Medik.) Roxb.,Dracaena angustifolia
345263,Cyrtandra wainihaensis H.Lév.,Cyrtandra kauaiensis Wawra,Cyrtandra kauaiensis Wawra,Cyrtandra kauaiensis Wawra,Cyrtandra kauaiensis,Cyrtandra wainihaensis H.Lév.,Cyrtandra wainihaensis
345310,Cyrtanthera densiflora Oerst.,Justicia aurea Schltdl.,Justicia aurea Schltdl.,Justicia aurea Schltdl.,Justicia aurea,Justicia densiflora (Oerst.) V.A.W.Graham,Justicia densiflora
345334,Cyrtophyllum lanceolatum DC.,Fagraea fragrans Roxb.,Fagraea fragrans Roxb.,Cyrtophyllum fragrans (Roxb.) DC.,Cyrtophyllum fragrans,Cyrtophyllum lanceolatum DC.,Cyrtophyllum lanceolatum
345342,Cyrtospermum gummiferum Benth.,Campnosperma gummifera (Benth.) Marchand,Campnosperma gummifera (Benth.) Marchand,Campnosperma gummifera (Benth.) Marchand,Campnosperma gummifera,Campnosperma gummiferum Marchand,Campnosperma gummiferum
345435,Asphodelus australis Jord. & Fourr.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345557,Asphodelus corsicus Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345690,Asphodelus glaucescens Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345715,Asphodelus grandiflorus Jord. & Fourr.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345762,Asphodelus procerus Jord. & Fourr.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345763,Asphodelus proterophyllus Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345778,Asphodelus repens Pomel,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345780,Asphodelus rouxii Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345796,Asphodelus validus Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345798,Asphodelus virgatus Jord.,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus J.Gay,Asphodelus cerasiferus,Asphodelus cerasifer J.Gay,Asphodelus cerasifer
345810,Bulbophyllum tollenoniferum J.J.Sm.,Bulbophyllum macranthoides Kraenzl.,Bulbophyllum macranthoides Kraenzl.,Bulbophyllum macranthoides Kraenzl.,Bulbophyllum macranthoides,Bulbophyllum tollenoniferum J.J.Sm.,Bulbophyllum tollenoniferum
345990,Daphnandra aromatica F.M.Bailey,Daphnandra repandula (F.Muell.) F.Muell.,Daphnandra repandula (F.Muell.) F.Muell.,Daphnandra repandula (F.Muell.) F.Muell.,Daphnandra repandula,Doryphora aromatica (F.M.Bailey) L.S.Sm.,Doryphora aromatica
346352,Daphnopsis malacophylla Standl. & Steyerm.,Daphnopsis selerorum Gilg,Daphnopsis selerorum Gilg,Daphnopsis selerorum Gilg,Daphnopsis selerorum,Daphnopsis malacophylla Standl. & Steyerm.,Daphnopsis malacophylla
346466,Dasymaschalon clusiflorum var. megalanthum Merr.,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum,Dasymaschalon megalanthum (Merr.) Jing Wang & R.M.K.Saunders,Dasymaschalon megalanthum
346467,Dasymaschalon clusiflorum var. minutiflorum Nurmawati,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum (Merr.) Merr.,Dasymaschalon clusiflorum,Dasymaschalon minutiflorum (Nurmawati) Jing Wang & R.M.K.Saunders,Dasymaschalon minutiflorum
346485,Dasymaschalon rostratum var. longiusculum Bân,Dasymaschalon rostratum Merr. & Chun,Dasymaschalon rostratum Merr. & Chun,Dasymaschalon rostratum Merr. & Chun,Dasymaschalon rostratum,Dasymaschalon longiusculum (Bân) Jing Wang & R.M.K.Saunders,Dasymaschalon longiusculum
346489,Dasymaschalon trichophorum Merr.,Dasymaschalon macrocalyx Finet & Gagnep.,Dasymaschalon macrocalyx Finet & Gagnep.,Dasymaschalon macrocalyx Finet & Gagnep.,Dasymaschalon macrocalyx,Dasymaschalon trichophorum Merr.,Dasymaschalon trichophorum
346528,Dasystephana lagodechiana (Kusn.) J.Sojak,Gentiana septemfida Pall.,Gentiana septemfida Pall.,Gentiana septemfida Pall.,Gentiana septemfida,Gentiana lagodechiana (Kusn.) Grossh.,Gentiana lagodechiana
346534,Dasystephana menziesii (Griseb.) Arthur,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis Griseb.,Gentiana affinis,Gentiana sceptrum Griseb.,Gentiana sceptrum
346557,Dasystephana tenuifolia (Raf.) Pennell,Gentianella tenuifolia (Petrie) T.N.Ho & S.W.Liu,Gentianella tenuifolia (Petrie) T.N.Ho & S.W.Liu,Gentianella tenuifolia (Petrie) T.N.Ho & S.W.Liu,Gentianella tenuifolia,Gentiana autumnalis subsp. pennelliana (Fernald) Halda,Gentiana autumnalis
346594,Daucus australis Poepp. ex DC.,Daucus montanus Humb. & Bonpl. ex Schult.,Daucus montanus Humb. & Bonpl. ex Schult.,Daucus montanus Humb. & Bonpl. ex Schult.,Daucus montanus,Daucus pusillus Michx.,Daucus pusillus
346598,Daucus bicolor Sm.,Daucus guttatus Sm.,Daucus guttatus Sm.,Daucus guttatus Sm.,Daucus guttatus,Daucus bicolor Sm.,Daucus bicolor
346691,Daucus littoralis var. glabra (Forssk.) Hosni,Daucus littoralis Sm.,Daucus littoralis Sm.,Daucus glaber Thell.,Daucus glaber,Daucus carota L.,Daucus carota
346740,Daucus setulosus Guss. ex DC.,Daucus guttatus Sm.,Daucus guttatus Sm.,Daucus guttatus Sm.,Daucus guttatus,Daucus setulosus Guss. ex DC.,Daucus setulosus
346935,Decaloba rufa M.Roem.,Passiflora biflora Lam.,Passiflora biflora Lam.,Passiflora biflora Lam.,Passiflora biflora,Passiflora porophylla Vell.,Passiflora porophylla
346982,Astroloba bicarinata (Haw.) Uitewaal,× Astroworthia bicarinata (Haw.) G.D.Rowley,× Astroworthia bicarinata (Haw.) G.D.Rowley,× Astroworthia bicarinata (Haw.) G.D.Rowley,Astroworthia bicarinata,× Astrolista bicarinata (Haw.) Molteno & Figueiredo,Astrolista bicarinata
347058,Dehaasia elliptica Ridl.,Dehaasia polyneura (Miq.) Kosterm.,Dehaasia polyneura (Miq.) Kosterm.,Alseodaphne polyneura Miq.,Alseodaphne polyneura,Dehaasia elliptica Ridl.,Dehaasia elliptica
347237,Delosperma denticulatum L.Bolus,Delosperma jansei N.E.Br.,Delosperma jansei N.E.Br.,Delosperma jansei N.E.Br.,Delosperma jansei,Delosperma denticulatum L.Bolus,Delosperma denticulatum
347488,Delphinium brunonianum var. nordhagenii (Wendelbo) Qureshi & Chaudhri,Delphinium brunonianum Royle,Delphinium brunonianum Royle,Delphinium brunonianum Royle,Delphinium brunonianum,Delphinium nordhagenii Wendelbo,Delphinium nordhagenii
347493,Delphinium burkei subsp. distichiflorum (Hook.) Ewan,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
347494,Delphinium burkei var. distichiflorum (Hook.) H.St.John,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
347625,Delphinium distichum Geyer ex Hook.,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
347626,Delphinium diversicolor Rydb.,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
347634,Delphinium dolichocentrum W.T.Wang,Delphinium tenii H.Lév.,Delphinium tenii H.Lév.,Delphinium tenii H.Lév.,Delphinium tenii,Delphinium yuanum F.H.Chen,Delphinium yuanum
347704,Bomarea patacoensis var. glabrata Sodiro,Bomarea patacoensis Herb.,Bomarea patacoensis Herb.,Bomarea patacoensis Herb.,Bomarea patacoensis,Bomarea patacocensis Herb.,Bomarea patacocensis
347933,Delphinium menziesii var. ochroleucum Nutt.,Delphinium menziesii DC.,Delphinium menziesii DC.,Delphinium menziesii DC.,Delphinium menziesii,Delphinium leucophaeum Greene,Delphinium leucophaeum
347938,Delphinium middendorffii Trautv.,Delphinium cheilanthum Fisch. ex DC.,Delphinium cheilanthum Fisch. ex DC.,Delphinium cheilanthum Fisch. ex DC.,Delphinium cheilanthum,Delphinium middendorffii Trautv.,Delphinium middendorffii
347964,Delphinium nanum DC.,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ambiguum L.,Delphinium ambiguum,Delphinium nanum DC.,Delphinium nanum
347990,Delphinium obcordatilimbum var. minus W.T.Wang,Delphinium tenii H.Lév.,Delphinium tenii H.Lév.,Delphinium tenii H.Lév.,Delphinium tenii,Delphinium yuanum F.H.Chen,Delphinium yuanum
347999,Delphinium oreganum Howell,Delphinium nuttallii A.Gray,Delphinium nuttallii A.Gray,Delphinium nuttallii A.Gray,Delphinium nuttallii,Delphinium oreganum Howell,Delphinium oreganum
348169,Delphinium simplex var. distichiflorum Hook.,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
348202,Delphinium strictum A.Nelson,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
348203,Delphinium strictum var. distichiflorum (Hook.) H.St.John,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei Greene,Delphinium burkei,Delphinium distichum Geyer ex Hook.,Delphinium distichum
348353,Calodracon jacquinii (Kunth) Planch.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa (L.) A.Chev.,Cordyline fruticosa,Dracaena angustifolia (Medik.) Roxb.,Dracaena angustifolia
348390,Dendrocnide coerulea (Blume) Miq.,Cypholophus lutescens (Blume) Wedd.,Cypholophus lutescens (Blume) Wedd.,Cypholophus lutescens (Blume) Wedd.,Cypholophus lutescens,Cypholophus coeruleus (Blume) Wedd.,Cypholophus coeruleus
348731,Catevala fasciata (Willd.) Kuntze,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata,Haworthiopsis fasciata (Willd.) G.D.Rowley,Haworthiopsis fasciata
348842,Derenbergia angeiformis (Schwantes) Schwantes,Conophytum bilobum subsp. gracilistylum (L.Bolus) S.A.Hammer,Conophytum bilobum subsp. gracilistylum (L.Bolus) S.A.Hammer,Conophytum bilobum subsp. gracilistylum (L.Bolus) S.A.Hammer,Conophytum bilobum,Conophytum chauviniae (Schwantes) S.A.Hammer,Conophytum chauviniae
348864,Catevala subfasciata (Salm-Dyck ex Schult. & Schult.f.) Kuntze,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata (Willd.) Haw.,Haworthia fasciata,Haworthiopsis fasciata var. fasciata ,Haworthiopsis fasciata
348934,Descurainia incisa (Engelm.) Britton,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana,Descurainia incisa (Engelm.) Britton,Descurainia incisa
348992,Descurainia richardsonii subsp. incisa (Engelm.) Detling,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana subsp. incisa (Engelm.) Kartesz & Gandhi,Descurainia incana,Descurainia incisa (Engelm.) Britton,Descurainia incisa
348996,Descurainia richardsonii var. sonnei (B.L.Rob.) C.L.Hitchc.,Descurainia incana (Bernh. ex Fisch. & C.A.Mey.) Dorn,Descurainia incana (Bernh. ex Fisch. & C.A.Mey.) Dorn,Descurainia incana (Bernh. ex Fisch. & C.A.Mey.) Dorn,Descurainia incana,Descurainia incisa (Engelm.) Britton,Descurainia incisa
349002,Descurainia titicacensis var. dasycarpa O.E.Schulz,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis,"Descurainia myriophylla (Humb., Bonpl. & Kunth) R.E.Fr.",Descurainia myriophylla
349003,Descurainia titicacensis var. glandulosa O.E.Schulz,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis (Walp.) Lillo ex Hauman & Irigoyen,Descurainia titicacensis,"Descurainia myriophylla (Humb., Bonpl. & Kunth) R.E.Fr.",Descurainia myriophylla
349111,Bulbophyllum tristriatum Carr,Bulbophyllum stormii J.J.Sm.,Bulbophyllum stormii J.J.Sm.,Bulbophyllum stormii J.J.Sm.,Bulbophyllum stormii,Bulbophyllum tristriatum Carr,Bulbophyllum tristriatum
349120,Chortolirion subspicatum (Baker) A.Berger,Chortolirion angolense (Baker) A.Berger,Chortolirion angolense (Baker) A.Berger,Aloe welwitschii Klopper & Gideon F.Sm.,Aloe welwitschii,Aloe subspicata (Baker) Boatwr. & J.C.Manning,Aloe subspicata
349131,Clinostylis speciosa Hochst.,Gloriosa superba L.,Gloriosa superba L.,Gloriosa superba L.,Gloriosa superba,Gloriosa simplex L.,Gloriosa simplex
349149,Desmopsis galeottiana var. subnuda R.E.Fr.,"Desmopsis trunciflora (Schltdl. & Cham.) G.E.Schatz ex Maas, E.A.Mennega & Westra","Desmopsis trunciflora (Schltdl. & Cham.) G.E.Schatz ex Maas, E.A.Mennega & Westra","Desmopsis trunciflora (Schltdl. & Cham.) G.E.Schatz ex Maas, E.A.Mennega & Westra",Desmopsis trunciflora,Desmopsis subnuda (R.E.Fr.) G.E.Schatz & Maas,Desmopsis subnuda
349218,Desmos subbiglandulosus (Miq.) Merr.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus,Desmos subbiglandulosus (Miq.) Merr.,Desmos subbiglandulosus
349352,Deutzia hamata Koehne,Deutzia baroniana Diels,Deutzia baroniana Diels,Deutzia baroniana Diels,Deutzia baroniana,Deutzia grandiflora Bunge,Deutzia grandiflora
349411,Deutzia prunifolia Rehder,Deutzia baroniana Diels,Deutzia baroniana Diels,Deutzia baroniana Diels,Deutzia baroniana,Deutzia grandiflora Bunge,Deutzia grandiflora
349519,Dianthera bicolor Pax,Cleome bicolor Gardner,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome oxypetala Boiss.,Cleome oxypetala
349550,Dianthera lutea Klotzsch,Cleome lutea Hook.,Cleome lutea Hook.,Cleomella lutea (Hook.) Roalson & J.C.Hall,Cleomella lutea,Cleome foliosa var. lutea (Sond.) Codd & Kers,Cleome foliosa
349628,Dianthus amurensis Jacques,Dianthus chinensis L.,Dianthus chinensis L.,Dianthus chinensis L.,Dianthus chinensis,Dianthus amurensis Jacques,Dianthus amurensis
349656,Dianthus armeria subsp. armeriastrum (Wolfner) Velen.,Dianthus corymbosus Sm.,Dianthus corymbosus Sm.,Dianthus corymbosus Sm.,Dianthus corymbosus,Dianthus armeria L.,Dianthus armeria
349658,Dianthus armeriastrum Wolfner,Dianthus corymbosus Sm.,Dianthus corymbosus Sm.,Dianthus corymbosus Sm.,Dianthus corymbosus,Dianthus armeria L.,Dianthus armeria
349736,Dianthus bukovinensis (Zapał.) Klokov,Dianthus carthusianorum subsp. tenuifolius (Schur) Hegi,Dianthus carthusianorum subsp. tenuifolius (Schur) Hegi,Dianthus carthusianorum L.,Dianthus carthusianorum,Dianthus bukovinensis (Zapał.) Klokov,Dianthus bukovinensis
349751,Dianthus calocephalus Boiss.,Dianthus cruentus Griseb.,Dianthus cruentus Griseb.,Dianthus cruentus Griseb.,Dianthus cruentus,Dianthus calocephalus Boiss.,Dianthus calocephalus
349774,Dianthus carthusianorum var. bucovinensis Zapał.,Dianthus carthusianorum subsp. tenuifolius (Schur) Hegi,Dianthus carthusianorum subsp. tenuifolius (Schur) Hegi,Dianthus carthusianorum L.,Dianthus carthusianorum,Dianthus bukovinensis (Zapał.) Klokov,Dianthus bukovinensis
349778,Dianthus carthusianorum var. commutatus Zapał.,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum,Dianthus commutatus (Zapał.) Klokov,Dianthus commutatus
349860,Dianthus commutatus (Zapał.) Klokov,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum subsp. latifolius (Griseb. & Schenk) Hegi,Dianthus carthusianorum,Dianthus commutatus (Zapał.) Klokov,Dianthus commutatus
349881,Dianthus crassipes R.Roem.,Dianthus ferrugineus Mill.,Dianthus ferrugineus Mill.,Dianthus ferrugineus Mill.,Dianthus ferrugineus,Dianthus crassipes R.Roem.,Dianthus crassipes
349883,Dianthus crassipes subsp. serenaeus (Coincy) Rivas Mart. & al.,Dianthus ferrugineus Mill.,Dianthus ferrugineus Mill.,Dianthus ferrugineus Mill.,Dianthus ferrugineus,Dianthus crassipes R.Roem.,Dianthus crassipes
349890,Dianthus crinitus var. crossopetalus Fenzl ex Boiss.,Dianthus crinitus Sm.,Dianthus crinitus Sm.,Dianthus crinitus Sm.,Dianthus crinitus,Dianthus crossopetalus (Fenzl ex Boiss.) Grossh.,Dianthus crossopetalus
349896,Dianthus crossopetalus (Fenzl ex Boiss.) Grossh.,Dianthus crinitus Sm.,Dianthus crinitus Sm.,Dianthus crinitus Sm.,Dianthus crinitus,Dianthus crossopetalus (Fenzl ex Boiss.) Grossh.,Dianthus crossopetalus
349935,Dianthus elegans var. gramineus R.M.Burton,Dianthus elegans d'Urv.,Dianthus elegans d'Urv.,Dianthus elegans d'Urv.,Dianthus elegans,Dianthus muglensis Hamzaoğlu & Koç,Dianthus muglensis
349982,Dianthus furcatus subsp. benearnensis (Loret) Kerguélen,Dianthus furcatus subsp. geminiflorus (Loisel.) Tutin,Dianthus furcatus subsp. geminiflorus (Loisel.) Tutin,Dianthus geminiflorus Loisel.,Dianthus geminiflorus,Dianthus benearnensis Loret,Dianthus benearnensis
350040,Dianthus gratianopolitanus subsp. moravicus (Kovanda) Holub,Dianthus gratianopolitanus Vill.,Dianthus gratianopolitanus Vill.,Dianthus gratianopolitanus Vill.,Dianthus gratianopolitanus,Dianthus moravicus Kovanda,Dianthus moravicus
350148,Dianthus kremeri Boiss. & Reut.,Dianthus longicaulis Ten.,Dianthus longicaulis Ten.,Dianthus sylvestris subsp. longicaulis (Ten.) Greuter & Burdet,Dianthus sylvestris,Dianthus siculus C.Presl,Dianthus siculus
350191,Dianthus longiflorus Poir.,Dianthus attenuatus Pavlov,Dianthus attenuatus Pavlov,Dianthus pavlovii Lazkov,Dianthus pavlovii,"Dianthus pyrenaicus subsp. attenuatus (Sm.) M.Bernal, Laínz & Muñoz Garm.",Dianthus pyrenaicus
350242,Dianthus monspessulanus L.,Dianthus hyssopifolius L.,Dianthus hyssopifolius L.,Dianthus hyssopifolius L.,Dianthus hyssopifolius,Dianthus monspessulanus L.,Dianthus monspessulanus
350249,Dianthus moravicus Kovanda,Dianthus plumarius subsp. lumnitzeri (Wiesb.) Domin,Dianthus plumarius subsp. lumnitzeri (Wiesb.) Domin,Dianthus praecox subsp. lumnitzeri (Wiesb.) Kmet'ová,Dianthus praecox,Dianthus moravicus Kovanda,Dianthus moravicus
350286,Dianthus neglectus Loisel.,Dianthus seguieri subsp. gautieri (Sennen) Tutin,Dianthus seguieri subsp. gautieri (Sennen) Tutin,"Dianthus seguieri subsp. requienii (Godr.) M.Bernal, Laínz & Muñoz Garm.",Dianthus seguieri,Dianthus pavonius Tausch,Dianthus pavonius
350446,Dianthus rogowiczii Kleopow,Dianthus giganteiformis Borbás,Dianthus giganteiformis Borbás,Dianthus giganteiformis Borbás,Dianthus giganteiformis,Dianthus rogowiczii Kleopow,Dianthus rogowiczii
350484,Dianthus scheuchzeri Rchb.,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,Dianthus sylvestris Wulfen,Dianthus sylvestris,Dianthus virgineus L.,Dianthus virgineus
350504,Bulbophyllum umbraticola Schltr.,Bulbophyllum samoanum Schltr.,Bulbophyllum samoanum Schltr.,Bulbophyllum samoanum Schltr.,Bulbophyllum samoanum,Bulbophyllum umbraticola Schltr.,Bulbophyllum umbraticola
350526,Dianthus siculus var. lanceolatus Pau,Dianthus sylvestris subsp. longibracteatus (Maire) Greuter & Burdet,Dianthus sylvestris subsp. longibracteatus (Maire) Greuter & Burdet,Dianthus sylvestris subsp. longibracteatus (Maire) Greuter & Burdet,Dianthus sylvestris,Dianthus siculus C.Presl,Dianthus siculus
350585,Dianthus subulosus Conrath & Freyn,Dianthus capitatus J.St.-Hil.,Dianthus capitatus J.St.-Hil.,Dianthus capitatus J.St.-Hil.,Dianthus capitatus,Dianthus subulosus Conrath & Freyn,Dianthus subulosus
350606,Dianthus sylvaticus Hoppe ex Willd.,Dianthus seguieri Vill.,Dianthus seguieri Vill.,Dianthus seguieri Vill.,Dianthus seguieri,Dianthus sylvaticus Hoppe ex Willd.,Dianthus sylvaticus
