,taxon_name_w_authors,v10_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species
301584,Brassica nigra var. laevigata (DC.) Alef.,Brassica carinata A.Braun,Brassica carinata A.Braun,Brassica carinata A.Braun,Brassica carinata,Erucastrum strigosum (Thunb.) O.E.Schulz,Erucastrum strigosum
302872,Bunium paucifolium var. brevipes (Freyn & Sint.) Hedge & Lamond,Bunium elegans (Fenzl) Freyn,Bunium elegans (Fenzl) Freyn,Bunium elegans (Fenzl) Freyn,Bunium elegans,Bunium paucifolium DC.,Bunium paucifolium
303072,Bupleurum gerardi subsp. filicaule (Brot.) P.Silva,Bupleurum gerardi All.,Bupleurum gerardi All.,Bupleurum gerardi All.,Bupleurum gerardi,Bupleurum virgatum Cav.,Bupleurum virgatum
304193,Calceolaria rugosa var. angustifolia (Lindl.) Walp.,Calceolaria integrifolia L.,Calceolaria integrifolia L.,Calceolaria integrifolia L.,Calceolaria integrifolia,Calceolaria angustifolia (Lindl.) Sweet,Calceolaria angustifolia
306230,Capsella bursa-pastoris f. gracilis (Gren.) Cout.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris (L.) Medik.,Capsella bursa-pastoris,Capsella × gracilis Gren.,Capsella × gracilis
306262,Capsicum assamicum J.Purkay. & Lok.Singh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum chinense Jacq.,Capsicum chinense
306264,Capsicum frutescens var. lanicaule Greenm.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. annuum,Capsicum annuum
306265,Capsicum frutescens var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
306266,Capsicum frutescens var. pendulum (Willd.) Besser,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
306270,Capsicum indicum var. pendulum (Willd.) Dierb.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
306274,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
306276,Capsicum pendulum Willd.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
306277,Capsicum pendulum var. majus Dunal,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum baccatum var. pendulum (Willd.) Eshbaugh,Capsicum baccatum
306278,Capsicum pendulum var. minus Fingerh.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh,Capsicum annuum
306281,Capsicum lycianthoides Bitter,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium (Dammer) Hunz.,Capsicum geminifolium,Capsicum lycianthoides Bitter,Capsicum lycianthoides
306294,Capsicum schottianum var. leptophyllum Dunal,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum Sendtn.,Capsicum schottianum,Capsicum flexuosum Sendtn.,Capsicum flexuosum
306298,Capsicum villosum var. muticum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum leptopodum (Dunal) Kuntze,Capsicum leptopodum
306299,Capsicum villosum f. vimineum Wawra,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum leptopodum (Dunal) Kuntze,Capsicum leptopodum
306300,Capsicum rabenii Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum Sendtn.,Capsicum villosum,Capsicum rabenii Sendtn.,Capsicum rabenii
306907,Cardamine kiusiana H.Hara,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis,Cardamine valida (Takeda) Nakai,Cardamine valida
306910,Cardamine torrentis Nakai,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis Maxim.,Cardamine yezoensis,Cardamine valida (Takeda) Nakai,Cardamine valida
307794,Pourretia tuberculata Mart.,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia (Bonpl.) Kunth,Cavanillesia platanifolia,Cavanillesia arborea (Willd.) K.Schum.,Cavanillesia arborea
307841,Chupalon laurifolium (Klotzsch) Kuntze,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata (Ruiz & Pav. ex J.St.-Hil.) Hoerold,Cavendishia bracteata,Cavendishia laurifolia (Klotzsch) Benth. & Hook.f.,Cavendishia laurifolia
308689,Celtis prantlii f. parvifolia Hauman,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
308691,Celtis brownii Rendle,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
308692,Celtis rendleana G.Taylor,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
308693,Celtis scotellioides A.Chev.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
308694,Celtis prantlii Priemer ex Engl.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana,Celtis prantlii Priemer ex Engl.,Celtis prantlii
312832,Citrus × nobilis subf. reticulata (Blanco) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium,Citrus reticulata Blanco,Citrus reticulata
312889,Citrus medica f. sudachi (Shirai) M.Hiroe,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus medica,Citrus × junos Siebold ex Yu.Tanaka,Citrus × junos
312894,Citrus × lumia Risso,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus medica,Citrus × limon (L.) Osbeck,Citrus × limon
313019,Godetia lassenensis var. albicaulis (Jeps.) J.T.Howell,Clarkia lassenensis (Eastw.) F.H.Lewis & M.E.Lewis,Clarkia lassenensis (Eastw.) F.H.Lewis & M.E.Lewis,Clarkia lassenensis (Eastw.) F.H.Lewis & M.E.Lewis,Clarkia lassenensis,Clarkia gracilis subsp. albicaulis (Jeps.) F.H.Lewis & M.E.Lewis,Clarkia gracilis
313894,Clematis tosaensis f. cremea (Makino) Tamura,Clematis tosaensis Makino,Clematis tosaensis Makino,Clematis tosaensis Makino,Clematis tosaensis,Clematis japonica Thunb.,Clematis japonica
313898,Clematis japonica var. cremea Makino,Clematis tosaensis Makino,Clematis tosaensis Makino,Clematis tosaensis Makino,Clematis tosaensis,Clematis japonica Thunb.,Clematis japonica
314151,Cleome vahliana Fresen.,Cleome brachycarpa Vahl ex DC.,Cleome brachycarpa Vahl ex DC.,Cleome brachycarpa Vahl ex DC.,Cleome brachycarpa,Cleome vahliana Fresen.,Cleome vahliana
314382,Cleome rosea var. armata Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica
314383,Tarenaya bicolor (Gardner) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
314386,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome bicolor Gardner,Cleome bicolor
314387,Cleome inermis Malme,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea,Cleome inermis Malme,Cleome inermis
316627,Poivrea obscura var. octogona H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx,Combretum octagonum (H.Perrier) Jongkind,Combretum octagonum
317695,Copiapoa desertorum var. hornilloensis (F.Ritter) A.E.Hoffm.,Copiapoa desertorum F.Ritter,Copiapoa desertorum F.Ritter,Copiapoa desertorum F.Ritter,Copiapoa desertorum,Copiapoa rupestris F.Ritter,Copiapoa rupestris
318092,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia macrantha,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata
318174,Cordia odorata Gürke,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa,Cordia millenii Baker,Cordia millenii
318500,Corrigiola telephiifolia var. imbricata (Lapeyr.) DC.,Corrigiola telephiifolia Pourr.,Corrigiola telephiifolia Pourr.,Corrigiola telephiifolia Pourr.,Corrigiola telephiifolia,Corrigiola litoralis subsp. imbricata (Lapeyr.) O.Bolòs & Vigo,Corrigiola litoralis
318653,Corydalis fumariifolia f. candida Yonek.,Corydalis humilis B.U.Oh & Y.S.Kim,Corydalis humilis B.U.Oh & Y.S.Kim,Corydalis humilis B.U.Oh & Y.S.Kim,Corydalis humilis,Corydalis ambigua Cham. & Schltdl.,Corydalis ambigua
319434,Uvedalia nana E.Mey. ex Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
319435,Craterostigma nanum (Benth.) Engl.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
319439,Torenia nana Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum
319680,Crotalaria mucronata var. acutifolia (Trimen) Vajr. & J.Joseph,Crotalaria albida B.Heyne ex Roth,Crotalaria albida B.Heyne ex Roth,Crotalaria albida B.Heyne ex Roth,Crotalaria albida,Crotalaria pallida var. pallida,Crotalaria pallida
320305,Cryptocarya papuana Kamik.,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata,Cryptocarya papuana Kamik.,Cryptocarya papuana
320307,Pseudocryptocarya pauciflora Teschner,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata,Cryptocarya papuana Kamik.,Cryptocarya papuana
320314,Cryptocarya pauciflora K.Schum. & Lauterb.,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata Blume,Cryptocarya laevigata,Cryptocarya papuana Kamik.,Cryptocarya papuana
320439,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320637,Cucumis trigonus Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Cucumis trigonus Roxb.,Cucumis trigonus
320683,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320702,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320708,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320712,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320719,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320725,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320728,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320732,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320736,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320740,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320744,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320748,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320755,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
320759,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo,Luffa aegyptiaca Mill.,Luffa aegyptiaca
321374,Cuphea ericoides var. paralarix Lourteig,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham,Cuphea paralarix
322639,Didymocarpus pallidus Kraenzl.,Cyrtandra copelandii Elmer,Cyrtandra copelandii Elmer,Rhynchotechum copelandii (Elmer) Merr.,Rhynchotechum copelandii,Cyrtandra edanoi Olivar & Pelser,Cyrtandra edanoi
323852,Daphne jejudoensis M.Kim,Daphne odora Thunb.,Daphne odora Thunb.,Daphne odora Thunb.,Daphne odora,Daphne jejudoensis M.Kim,Daphne jejudoensis
325112,Dendrophthoe discolor Barlow,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata,Dendrophthoe curvata (Blume) Miq.,Dendrophthoe curvata
325783,Pleurolobus dillenii (Darl.) MacMill.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum,Desmodium glabellum (Michx.) DC.,Desmodium glabellum
325784,Meibomia dillenii (Darl.) Kuntze,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum,Desmodium glabellum (Michx.) DC.,Desmodium glabellum
325785,Desmodium paniculatum var. dillenii (Darl.) Isely,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum,Desmodium glabellum (Michx.) DC.,Desmodium glabellum
325787,Desmodium dillenii Darl.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum B.G.Schub.,Desmodium perplexum,Desmodium glabellum (Michx.) DC.,Desmodium glabellum
325889,Annona laevigata Mart.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis,Xylopia laevigata (Mart.) R.E.Fr.,Xylopia laevigata
325921,Unona subbiglandulosa Miq.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus,Desmos subbiglandulosus (Miq.) Merr.,Desmos subbiglandulosus
325924,Desmos subbiglandulosus (Miq.) Merr.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus (Roxb.) Saff.,Desmos dumosus,Desmos subbiglandulosus (Miq.) Merr.,Desmos subbiglandulosus
326670,Dianthus hispanicus var. saetabensis (Rouy) Nyman,Dianthus pungens subsp. hispanicus (Asso) O.Bolòs & Vigo,Dianthus pungens subsp. hispanicus (Asso) O.Bolòs & Vigo,Dianthus pungens subsp. hispanicus (Asso) O.Bolòs & Vigo,Dianthus pungens,Dianthus saetabensis Rouy,Dianthus saetabensis
326733,Dianthus hispanicus var. serratus (Lapeyr.) Pau,"Dianthus seguieri subsp. requienii (Godr.) M.Bernal, Laínz & Muñoz Garm.","Dianthus seguieri subsp. requienii (Godr.) M.Bernal, Laínz & Muñoz Garm.","Dianthus seguieri subsp. requienii (Godr.) M.Bernal, Laínz & Muñoz Garm.",Dianthus seguieri,Dianthus pungens subsp. pungens,Dianthus pungens
327636,Babactes oblongifolia (Roxb.) DC.,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus R.Br.,Didymocarpus acuminatus,Henckelia oblongifolia (Roxb.) D.J.Middleton & Mich.Möller,Henckelia oblongifolia
327856,Wormia scortechinii King,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia grandifolia
328040,Dioclea trujillensis Pittier,Dioclea holtiana Pittier ex R.H.Maxwell,Dioclea holtiana Pittier ex R.H.Maxwell,Dioclea holtiana Pittier ex R.H.Maxwell,Dioclea holtiana,Dioclea guianensis Benth.,Dioclea guianensis
328554,Discocactus silicicola Buining & Brederoo,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus (Barb.Rodr.) Britton & Rose,Discocactus heptacanthus,Discocactus hartmannii (K.Schum.) Britton & Rose,Discocactus hartmannii
329452,Draba hirta var. hebecarpa Lindblom,Draba hirta L.,Draba hirta L.,Draba hirta L.,Draba hirta,Draba glabella Pursh,Draba glabella
329569,Draba norvegica var. intermedia (Lindblom) O.E.Schulz,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica,Draba hirta L.,Draba hirta
331241,Lobivia densispina f. leucomalla (Wessner) Buining,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina,Echinopsis aurea subsp. leucomalla (Wessner) Schlumpb.,Echinopsis aurea
331501,Ehretia indica (Dennst. ex Kostel.) M.R.Almeida & S.M.Almeida,Ehretia aspera Willd.,Ehretia aspera Willd.,Ehretia aspera Willd.,Ehretia aspera,Blachia umbellata (Willd.) Baill.,Blachia umbellata
331527,Cordia acuminata Wall. ex Roxb.,Ehretia wallichiana Hook.f. & Thomson ex C.B.Clarke,Ehretia wallichiana Hook.f. & Thomson ex C.B.Clarke,Ehretia wallichiana Hook.f. & Thomson ex C.B.Clarke,Ehretia wallichiana,Ehretia silvana R.R.Mill,Ehretia silvana
332416,Elatostema edule C.B.Rob.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum,Elatostema edule C.B.Rob.,Elatostema edule
333356,Epilobium elegans Petrie,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides subsp. tenuipes (Hook.f.) P.H.Raven & Engelhorn,Epilobium alsinoides,Epilobium elegans Petrie,Epilobium elegans
333502,Epilobium rubromarginatum Cockayne,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum,Epilobium rubromarginatum Cockayne,Epilobium rubromarginatum
333503,Epilobium vernicosum Cheeseman,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum G.Forst.,Epilobium glabellum,Epilobium vernicosum Cheeseman,Epilobium vernicosum
335988,Erodium laciniatum f. tunetanum (DC.) Brumh.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum,Erodium pulverulentum subsp. tunetanum (DC.) Guitt.,Erodium pulverulentum
335989,Erodium laciniatum var. tunetanum (DC.) Vierh.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum,Erodium pulverulentum subsp. tunetanum (DC.) Guitt.,Erodium pulverulentum
335995,Erodium triangulare var. pulverulentum (Cav.) Jahand. & Maire,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum,Erodium pulverulentum (Cav.) Willd.,Erodium pulverulentum
335996,Erodium triangulare subsp. pulverulentum (Cav.) Ozenda,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum (Cav.) Willd.,Erodium laciniatum,Erodium pulverulentum (Cav.) Willd.,Erodium pulverulentum
336013,Erodium malacoides var. subtrilobum (Jord.) Lange,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides,Erodium alnifolium Guss.,Erodium alnifolium
336014,Erodium malacoides f. subtrilobum (Jord.) Paol.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides,Erodium alnifolium Guss.,Erodium alnifolium
336088,Eruca aurea Batt.,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida,Eruca aurea Batt.,Eruca aurea
336100,Brassica purpurascens Banks & Sol.,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica,Chorispora purpurascens (Banks & Sol.) Eig,Chorispora purpurascens
336429,Cheiranthus grandiflorus A.Heller,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum,Erysimum menziesii (Hook.) Wettst.,Erysimum menziesii
336634,Erysimum durum J.Presl & C.Presl,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum,Erysimum virgatum Roth,Erysimum virgatum
336734,Erysimum hieraciifolium var. cheiranthus Kuntze,Erysimum virgatum Roth,Erysimum virgatum Roth,Erysimum virgatum Roth,Erysimum virgatum,Erysimum odoratum Ehrh.,Erysimum odoratum
337499,Esterhazya montana (Mart.) Benth.,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea (Cham. & Schltdl.) V.C.Souza,Esterhazya caesarea,Esterhazya splendida J.C.Mikan,Esterhazya splendida
337956,Evolvulus madagascariensis Vatke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa,Euploca madagascariensis
337981,Euphrasia majalis Jord.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta,Euphrasia pectinata subsp. pectinata,Euphrasia pectinata
338001,Euphrasia officinalis var. puberula (Jord.) F.Towns.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis
338037,Euphrasia tatarica var. brevipila (Burnat & Gremli) Rouy,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta,Euphrasia × vernalis List,Euphrasia × vernalis
338038,Euphrasia nemorosa subsp. tatarica (Fisch. ex Spreng.) Malag. & Barrau,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta,Euphrasia tatarica Fisch. ex Spreng.,Euphrasia tatarica
338063,Euphrasia nemorosa subsp. occidentalis (Wettst.) P.Fourn.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra (Bréb.) Arrond.,Euphrasia tetraquetra,Euphrasia × occidentalis Wettst.,Euphrasia × occidentalis
338094,Heliotropium nigerinum A.Chev.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis
338096,Heliotropium baclei var. rostratum I.M.Johnst.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis
338097,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis
338098,Heliotropium katangense Gürke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis
338407,Exacum courtallense var. boneccordense M.Mohanan,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense,"Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur.",Exacum laxiflorum
338408,Exacum courtallense var. laxiflorum Gamble,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense Arn.,Exacum courtallense,"Exacum laxiflorum (Gamble) Geethakum., Deepu, Kissling & Pandur.",Exacum laxiflorum
