,taxon_name_w_authors,v11_accepted_name_w_author,v12_taxon_name_w_authors,v12_chained_accepted_name_w_author,v12_chained_accepted_species,v12_direct_accepted_name_w_author,v12_direct_accepted_species
366574,Solanum tuberosum subsp. pearcei (Phil.) Reiche,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum,Solanum palustre Poepp. ex Schltdl.,Solanum palustre
366575,Solanum tuberosum subsp. fernandezianum (Phil.) Reiche,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum,Solanum fernandezianum Phil.,Solanum fernandezianum
366576,Solanum tuberosum var. pearcei (Phil.) Reiche,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum,Solanum palustre Poepp. ex Schltdl.,Solanum palustre
366579,Solanum tuberosum var. fernandezianum (Phil.) Reiche,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum,Solanum fernandezianum Phil.,Solanum fernandezianum
366658,Euphrasia cuprea Jord.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis,Euphrasia salisburgensis var. salisburgensis,Euphrasia salisburgensis
368957,Salix catalaunica Sennen,Salix cinerea L.,Salix cinerea L.,Salix cinerea L.,Salix cinerea,Salix atrocinerea Brot.,Salix atrocinerea
369084,Salix anglorum var. antiplasta C.K.Schneid.,Salix petrophila Rydb.,Salix petrophila Rydb.,Salix petrophila Rydb.,Salix petrophila,Salix arctica subsp. arctica,Salix arctica
369902,Rosa rhynchocarpa Ripart ex Déségl.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa squarrosa (A.Rau) Boreau,Rosa squarrosa
369909,Rosa scabrata Crép.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa squarrosa (A.Rau) Boreau,Rosa squarrosa
370629,Rosa cariotii Chabert,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa squarrosa (A.Rau) Boreau,Rosa squarrosa
370633,Rosa catalaunica Costa,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa squarrosa (A.Rau) Boreau,Rosa squarrosa
370645,Rosa analoga Déségl.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina,Rosa squarrosa (A.Rau) Boreau,Rosa squarrosa
372659,Gnaphalium saxicola Fassett,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium,Pseudognaphalium saxicola (Fassett) H.E.Ballard & Feller,Pseudognaphalium saxicola
372660,Gnaphalium obtusifolium var. saxicola (Fassett) Cronquist,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium,Pseudognaphalium saxicola (Fassett) H.E.Ballard & Feller,Pseudognaphalium saxicola
372661,Pseudognaphalium obtusifolium subsp. saxicola (Fassett) Kartesz,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium,Pseudognaphalium saxicola (Fassett) H.E.Ballard & Feller,Pseudognaphalium saxicola
372662,Pseudognaphalium saxicola (Fassett) H.E.Ballard & Feller,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium (L.) Hilliard & B.L.Burtt,Pseudognaphalium obtusifolium,Pseudognaphalium saxicola (Fassett) H.E.Ballard & Feller,Pseudognaphalium saxicola
372899,Lycopodium serratum var. myriophyllifolium Hayata,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata,Huperzia myriophyllifolia (Hayata) Holub,Huperzia myriophyllifolia
375416,Crataegus douglasii var. suksdorfii Sarg.,Crataegus gaylussacia A.Heller,Crataegus gaylussacia A.Heller,Crataegus gaylussacia A.Heller,Crataegus gaylussacia,Crataegus suksdorfii (Sarg.) Kruschke,Crataegus suksdorfii
375417,Crataegus suksdorfii (Sarg.) Kruschke,Crataegus gaylussacia A.Heller,Crataegus gaylussacia A.Heller,Crataegus gaylussacia A.Heller,Crataegus gaylussacia,Crataegus suksdorfii (Sarg.) Kruschke,Crataegus suksdorfii
376177,Geum schofieldii Calder & Roy L.Taylor,Geum × macranthum (Kearney ex Rydb.) B.Boivin,Geum × macranthum (Kearney ex Rydb.) B.Boivin,Geum × macranthum (Kearney ex Rydb.) B.Boivin,Geum × macranthum,Geum schofieldii Calder & Roy L.Taylor,Geum schofieldii
376385,Malus ringo sublobata Dippel,Malus asiatica Nakai,Malus asiatica Nakai,Malus asiatica Nakai,Malus asiatica,Malus × sublobata (Dippel) Rehder,Malus × sublobata
377092,Potentilla arenaria var. tommasiniana (F.W.Schultz) Th.Wolf,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea,Potentilla tommasiniana F.W.Schultz,Potentilla tommasiniana
377370,Potentilla adscendens var. oligotricha (Borbás ex Zimmeter) Soó,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata,Potentilla patula Waldst. & Kit.,Potentilla patula
379196,Prunus serrulata subf. albida Miyoshi,Prunus serrulata Lindl.,Prunus serrulata Lindl.,Prunus serrulata Lindl.,Prunus serrulata,Prunus × lannesiana (Carrière) E.H.Wilson,Prunus × lannesiana
379235,Prunus serrulata f. spiralis Miyoshi,Prunus serrulata Lindl.,Prunus serrulata Lindl.,Prunus serrulata Lindl.,Prunus serrulata,Prunus × lannesiana (Carrière) E.H.Wilson,Prunus × lannesiana
379792,Rosa klukii Besser,Rosa balsamica Besser,Rosa balsamica Besser,Rosa balsamica Besser,Rosa balsamica,Rosa rubiginosa L.,Rosa rubiginosa
379891,Rosa sepium var. klukii (Besser) Rapin ex Reut.,Rosa balsamica Besser,Rosa balsamica Besser,Rosa balsamica Besser,Rosa balsamica,Rosa rubiginosa L.,Rosa rubiginosa
380453,Rosa afzeliana subsp. subcollina (Christ) R.Keller,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis,Rosa corymbifera Borkh.,Rosa corymbifera
380558,Rosa reuteri f. subcollina Christ,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis,Rosa corymbifera Borkh.,Rosa corymbifera
380565,Rosa reuteri var. implexa (Gren.) Wolley-Dod,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis,Rosa × malmundariensis Lej.,Rosa × malmundariensis
380571,Rosa dumetorum subvar. implexa (Gren.) Nyman,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis Bechst.,Rosa dumalis,Rosa × malmundariensis Lej.,Rosa × malmundariensis
381530,Rosa sicula var. serafinii (Viv.) Wallr.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta,Rosa serafinii Viv.,Rosa serafinii
381531,Rosa sicula subsp. serafinii (Viv.) Arcang.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta M.Bieb.,Rosa pulverulenta,Rosa serafinii Viv.,Rosa serafinii
382431,Rosa pomifera var. mollis (Sm.) Schinz & R.Keller,Rosa villosa L.,Rosa villosa L.,Rosa villosa L.,Rosa villosa,Rosa mollis Sm.,Rosa mollis
383100,Rubus davidianus Kuntze,Rubus crataegifolius Bunge,Rubus crataegifolius Bunge,Rubus crataegifolius Bunge,Rubus crataegifolius,Rubus lambertianus var. lambertianus,Rubus lambertianus
384171,Rubus favonii W.C.R.Watson,Rubus pampinosus Lees,Rubus pampinosus Lees,Rubus pampinosus Lees,Rubus pampinosus,Rubus favonii W.C.R.Watson,Rubus favonii
384172,Rubus pyramidalis var. transiens Sudre,Rubus pampinosus Lees,Rubus pampinosus Lees,Rubus pampinosus Lees,Rubus pampinosus,Rubus favonii W.C.R.Watson,Rubus favonii
387456,Acacia alliacea Buch.-Ham. ex Wall.,"Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia,"Senegalia gageana (Craib) Maslin, Seigler & Ebinger",Senegalia gageana
387460,Albizia sikharamensis K.C.Sahni & Bennet,"Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger","Senegalia caesia (L.) Maslin, Seigler & Ebinger",Senegalia caesia,"Senegalia torta (Roxb.) Maslin, Seigler & Ebinger",Senegalia torta
391175,Lobivia chrysacantha (Backeb.) H.P.Kelsey & Dayton,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana (Backeb.) Blossf.,Echinopsis jajoana,Rebutia minuscula var. minuscula,Rebutia minuscula
391243,"Hedysarum brigantiacum Bourn., Chas & Kerguélen",Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides subsp. hedysaroides,Hedysarum hedysaroides,"Hedysarum brigantiacum Bourn., Chas & Kerguélen",Hedysarum brigantiacum
391754,Lotus corniculatus var. sibthorpii (Rouy) Asch. & Graebn.,Lotus corniculatus subsp. corniculatus,Lotus corniculatus subsp. corniculatus,Lotus corniculatus subsp. corniculatus,Lotus corniculatus,Lotus angustissimus L.,Lotus angustissimus
392983,Echinospermum heterocaryum Bunge,Pseudoheterocaryum szovitsianum (Fisch. & C.A.Mey.) Kaz.Osaloo & Saadati,Pseudoheterocaryum szovitsianum (Fisch. & C.A.Mey.) Kaz.Osaloo & Saadati,Pseudoheterocaryum szovitsianum (Fisch. & C.A.Mey.) Kaz.Osaloo & Saadati,Pseudoheterocaryum szovitsianum,Pseudoheterocaryum rigidum (A.DC.) Kaz.Osaloo & Saadati,Pseudoheterocaryum rigidum
393360,Lupinus bakeri subsp. amplus (Greene) Fleak & D.B.Dunn,Lupinus sericeus subsp. sericeus,Lupinus sericeus subsp. sericeus,Lupinus sericeus subsp. sericeus,Lupinus sericeus,Lupinus prunophilus M.E.Jones,Lupinus prunophilus
394102,Medinilla korthalsii Blume,Medinilla crassifolia (Reinw. ex Blume) Blume,Medinilla crassifolia (Reinw. ex Blume) Blume,Medinilla rubicunda (Jack) Blume,Medinilla rubicunda,Medinilla succulenta (Blume) Blume,Medinilla succulenta
394532,Melastoma tamonea Sw.,Miconia dodecandra Cogn.,Miconia dodecandra Cogn.,Miconia dodecandra Cogn.,Miconia dodecandra,Miconia mirabilis (Aubl.) L.O.Williams,Miconia mirabilis
394863,Melastoma suaveolens Raddi,Miconia pusilliflora (DC.) Naudin,Miconia pusilliflora (DC.) Naudin,Miconia pusilliflora (DC.) Naudin,Miconia pusilliflora,Miconia prasina (Sw.) DC.,Miconia prasina
396079,Monochaetum canescens (Bonpl.) J.F.Macbr.,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii (Kunth) Naudin,Monochaetum bonplandii,Brachyotum ledifolium (Desr.) Triana,Brachyotum ledifolium
397570,Solanum melanoxylon Link,Solanum glaucophyllum Desf.,Solanum glaucophyllum Desf.,Solanum glaucophyllum Desf.,Solanum glaucophyllum,Solanum melongena subsp. melongena,Solanum melongena
397744,Solanum immane Hance ex Walp.,Solanum lasiocarpum Dunal,Solanum lasiocarpum Dunal,Solanum lasiocarpum Dunal,Solanum lasiocarpum,Solanum melongena subsp. cumingii (Dunal) J.Samuel,Solanum melongena
398455,Solanum torvum var. scabrescens Miq.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum,Solanum poka Dunal,Solanum poka
398457,Solanum torvum var. polyacanthum Miq.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum,Solanum poka Dunal,Solanum poka
398475,Solanum pseudosaponaceum Blume,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum,Solanum pseudosaponaceum Blume,Solanum pseudosaponaceum
398481,Solanum torvum var. pleiotomum C.Y.Wu & S.C.Huang,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum Sw.,Solanum torvum,Solanum chrysotrichum Schltdl.,Solanum chrysotrichum
398495,Solanum sarmentosum Nees,Solanum trilobatum L.,Solanum trilobatum L.,Solanum trilobatum L.,Solanum trilobatum,Solanum cyanocarphium Blume,Solanum cyanocarphium
398499,Solanum maingayi Kuntze,Solanum trilobatum L.,Solanum trilobatum L.,Solanum trilobatum L.,Solanum trilobatum,Solanum cyanocarphium Blume,Solanum cyanocarphium
401435,Onopordum illyricum f. delortii (Timb.-Lagr.) Rouy,Onopordum illyricum subsp. illyricum,Onopordum illyricum subsp. illyricum,Onopordum illyricum subsp. illyricum,Onopordum illyricum,Onopordum × delortii Timb.-Lagr.,Onopordum × delortii
401436,Onopordum illyricum var. delortii (Timb.-Lagr.) Gaut.,Onopordum illyricum subsp. illyricum,Onopordum illyricum subsp. illyricum,Onopordum illyricum subsp. illyricum,Onopordum illyricum,Onopordum × delortii Timb.-Lagr.,Onopordum × delortii
401599,Arctium intermedium Lange,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala,Arctium nemorosum Lej.,Arctium nemorosum
401800,Saussurea multicaulis (DC.) Sch.Bip.,Saussurea alpina (L.) DC.,Saussurea alpina (L.) DC.,Saussurea alpina (L.) DC.,Saussurea alpina,Saussurea lyrata (Bunge) Franch.,Saussurea lyrata
405950,Vernonia andohii C.D.Adams,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum (DC.) H.Rob.,Brenandendron donianum,Vernonia andohii C.D.Adams,Vernonia andohii
407150,Taraxacum acromaurum Dahlst.,Taraxacum cymbifolium H.Lindb. ex Dahlst.,Taraxacum cymbifolium H.Lindb. ex Dahlst.,Taraxacum cymbifolium H.Lindb. ex Dahlst.,Taraxacum cymbifolium,Taraxacum acromaurum Dahlst.,Taraxacum acromaurum
407353,Taraxacum limbatum f. psammophilum (G.E.Haglund) R.Doll,Taraxacum limbatum Dahlst.,Taraxacum limbatum Dahlst.,Taraxacum limbatum Dahlst.,Taraxacum limbatum,Taraxacum psammophilum (G.E.Haglund) Saarsoo,Taraxacum psammophilum
407398,Taraxacum compactum Schischk.,Taraxacum microspermum Schischk.,Taraxacum microspermum Schischk.,Taraxacum microspermum Schischk.,Taraxacum microspermum,Taraxacum compactum Schischk.,Taraxacum compactum
407975,Chondrilla sonchifolia (Willd.) Poir.,Lactuca indica L.,Lactuca indica L.,Lactuca indica L.,Lactuca indica,Launaea intybacea (Jacq.) Beauverd,Launaea intybacea
408651,Crepis incana Lapeyr.,Andryala integrifolia L.,Andryala integrifolia L.,Andryala integrifolia L.,Andryala integrifolia,Andryala ragusina L.,Andryala ragusina
409797,Hieracium wiesbaurianum subsp. nervulosum (Arv.-Touv. & Gaut.) Zahn,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum,Hieracium hypochoeroides subsp. nervulosum (Arv.-Touv. & Gaut.) Greuter,Hieracium hypochoeroides
409798,Hieracium wiesbaurianum subsp. subcanens (Arv.-Touv. & Gaut.) Zahn,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum,Hieracium hypochoeroides subsp. subcanens (Arv.-Touv. & Gaut.) Greuter,Hieracium hypochoeroides
409799,Hieracium wiesbaurianum subsp. ventosicum (Arv.-Touv. & Gaut.) Zahn,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum subsp. petiolare (Jord.) Greuter,Hieracium glaucinum,Hieracium hypochoeroides subsp. ventosicum (Arv.-Touv. & Gaut.) Greuter,Hieracium hypochoeroides
410318,Hieracium wiesbaurianum subsp. lithophilum (Arv.-Touv.) Zahn,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon,Hieracium hypochoeroides subsp. lithophilum (Arv.-Touv.) Greuter,Hieracium hypochoeroides
410319,Hieracium wiesbaurianum subsp. subcinereum (Arv.-Touv. & Gaut.) Zahn,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon,Hieracium hypochoeroides subsp. subcinereum (Arv.-Touv. & Gaut.) Greuter,Hieracium hypochoeroides
410320,Hieracium wiesbaurianum subsp. fissifurcum (Arv.-Touv. & Gaut.) Zahn,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon subsp. leiopogon,Hieracium leiopogon,Hieracium hypochoeroides subsp. fissifurcum (Arv.-Touv. & Gaut.) Greuter,Hieracium hypochoeroides
412470,Pilosella fennica subsp. exorrhabda (Nägeli & Peter) Soják,Pilosella floribunda (Wimm. & Grab.) Fr.,Pilosella floribunda (Wimm. & Grab.) Fr.,Pilosella floribunda (Wimm. & Grab.) Fr.,Pilosella floribunda,Pilosella levieri (Peter) Soják,Pilosella levieri
412610,Pilosella hypeurya subsp. lamprocoma (Nägeli & Peter) H.P.Fuchs,Pilosella hypeurya (Peter) Soják,Pilosella hypeurya (Peter) Soják,Pilosella hypeurya (Peter) Soják,Pilosella hypeurya,Pilosella lamprocoma (Nägeli & Peter) Schljakov,Pilosella lamprocoma
413065,Pilosella erythriophylla subsp. rojowskii (Rehmann) Soják,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides subsp. piloselloides,Pilosella piloselloides,Pilosella bauhini (Schult.) Arv.-Touv.,Pilosella bauhini
413310,Pilosella ziziana subsp. leptophylla (Nägeli & Peter) Soják,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana (Tausch) F.W.Schultz & Sch.Bip.,Pilosella ziziana,Pilosella densiflora (Tausch) Soják,Pilosella densiflora
413321,Lapsana rhagadiolus L.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis Gaertn.,Rhagadiolus edulis,Rhagadiolus stellatus (L.) Gaertn.,Rhagadiolus stellatus
413533,Hedypnois polymorpha subsp. cretica (L.) Arcang.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413535,Hedypnois cretica (L.) Dum.Cours.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413538,Hedypnois cretica var. gracilior Boiss.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413539,Hedypnois polymorpha var. cretica (L.) Rouy,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413558,Hedypnois rhagadioloides subsp. cretica (L.) Hayek,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413561,Hyoseris cretica L.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
413569,Rhagadiolus creticus (L.) All.,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides (L.) F.W.Schmidt,Hedypnois rhagadioloides,Hedypnois cretica (L.) Dum.Cours.,Hedypnois cretica
415018,Tephroseris tenuifolia (Gaudin) Holub,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis (L.) B.Nord.,Tephroseris helenitis,Tephroseris longifolia (Jacq.) Griseb. & Schenk,Tephroseris longifolia
415053,Tephroseris microrrhiza Schur,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia subsp. integrifolia,Tephroseris integrifolia,Tephroseris papposa subsp. papposa,Tephroseris papposa
415132,Tephroseris papposa subsp. kitaibelii (Jáv.) B.Nord.,Tephroseris papposa subsp. papposa,Tephroseris papposa subsp. papposa,Tephroseris papposa subsp. papposa,Tephroseris papposa,Tephroseris crassifolia Griseb. & Schenk,Tephroseris crassifolia
415840,Senecio cliffordii N.D.Atwood & S.L.Welsh,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii (T.M.Barkley) C.Jeffrey,Packera spellenbergii,Packera cliffordii (N.D.Atwood & S.L.Welsh) O'Kane,Packera cliffordii
416186,Senecio humillimus var. vegetus Wedd.,Senecio humillimus Sch.Bip.,Senecio humillimus Sch.Bip.,Senecio humillimus Sch.Bip.,Senecio humillimus,Senecio vegetus (Wedd.) Cabrera,Senecio vegetus
416860,Monadenium lunulatum Chiov.,Kleinia pendula (Forssk.) DC.,Kleinia pendula (Forssk.) DC.,Kleinia pendula (Forssk.) DC.,Kleinia pendula,Kleinia lunulata (Chiov.) Thulin,Kleinia lunulata
418829,Helichrysum banksii A.Cunn. ex DC.,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum (Vent.) Tzvelev,Xerochrysum bracteatum,Xerochrysum banksii (A.Cunn. ex DC.) T.L.Collins & I.Telford,Xerochrysum banksii
419399,Gnaphalium petiolatum L.,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare Hilliard & B.L.Burtt,Helichrysum petiolare,Staehelina petiolata (L.) Hilliard & B.L.Burtt,Staehelina petiolata
421104,Olearia hookeri var. microcephala Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri (F.Muell. ex Sond.) Benth.,Olearia hookeri,Olearia ramulosa (Labill.) Benth.,Olearia ramulosa
423197,Solidago galetorum (Greene) Friesner,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana (L.) Greene ex Porter & Britton,Euthamia caroliniana,Euthamia galetorum Greene,Euthamia galetorum
425941,Artemisia aethiopica L.,Artemisia herba-alba Asso,Artemisia herba-alba Asso,Artemisia herba-alba Asso,Artemisia herba-alba,Artemisia argentea L'Hér.,Artemisia argentea
426016,Artemisia inculta Delile,Artemisia sieberi Besser,Artemisia sieberi Besser,Artemisia sieberi Besser,Artemisia sieberi,Artemisia inculta Delile,Artemisia inculta
427037,Leucanthemum vulgare subsp. eliasii (Sennen & Pau) Sennen & Pau,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare subsp. vulgare,Leucanthemum vulgare,"Leucanthemum eliasii (Sennen & Pau) Vogt, Konowalik & Oberpr.",Leucanthemum eliasii
427240,Leucanthemum vulgare var. pallidum (Fiori) Briq. & Cavill.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens (J.Gay ex Perreym.) DC.,Leucanthemum pallens,Leucanthemum ircutianum subsp. leucolepis (Briq. & Cavill.) Vogt & Greuter,Leucanthemum ircutianum
428870,Coreopsis nuecensoides E.B.Sm.,Coreopsis nuecensis A.Heller,Coreopsis nuecensis A.Heller,Coreopsis nuecensis A.Heller,Coreopsis nuecensis,Coreopsis nuecensoides E.B.Sm.,Coreopsis nuecensoides
429075,Enydra woollsii F.Muell.,Enydra fluctuans Lour.,Enydra fluctuans Lour.,Enydra fluctuans Lour.,Enydra fluctuans,Enydra woollsii F.Muell.,Enydra woollsii
429192,Franseria bipinnatifida Nutt.,Ambrosia camphorata (Greene) W.W.Payne,Ambrosia camphorata (Greene) W.W.Payne,Ambrosia camphorata (Greene) W.W.Payne,Ambrosia camphorata,Ambrosia chamissonis (Less.) Greene,Ambrosia chamissonis
430530,Wedelia macrodonta var. parviflora Hassl.,Wedelia macrodonta DC.,Wedelia macrodonta DC.,Wedelia macrodonta DC.,Wedelia macrodonta,Wedelia pallida Gardner,Wedelia pallida
437839,Selaginella hengduanshanicola W.M.Chu,Selaginella helvetica subsp. helvetica,Selaginella helvetica subsp. helvetica,Selaginella helvetica subsp. helvetica,Selaginella helvetica,Selaginella tibetica Ching & S.K.Wu,Selaginella tibetica
437841,Selaginella tibetica Ching & S.K.Wu,Selaginella helvetica subsp. helvetica,Selaginella helvetica subsp. helvetica,Selaginella helvetica subsp. helvetica,Selaginella helvetica,Selaginella tibetica Ching & S.K.Wu,Selaginella tibetica
438018,Selaginella jugorum Hand.-Mazz.,Selaginella nipponica Franch. & Sav.,Selaginella nipponica Franch. & Sav.,Selaginella nipponica Franch. & Sav.,Selaginella nipponica,Selaginella jugorum Hand.-Mazz.,Selaginella jugorum
438544,Isoetes lacustris subsp. brochonii (Motelay) R.C.V.Douin,Isoetes lacustris L.,Isoetes lacustris L.,Isoetes lacustris L.,Isoetes lacustris,Isoetes × brochonii Motelay,Isoetes × brochonii
438712,Lycopodium complanatum subvar. foliaceum Farw.,Lycopodium complanatum L.,Lycopodium complanatum L.,Lycopodium complanatum L.,Lycopodium complanatum,Lycopodium digitatum Dill. ex A.Braun,Lycopodium digitatum
440020,Trichomanes commutatum J.W.Sturm,Trichomanes pedicellatum Desv.,Trichomanes pedicellatum Desv.,Trichomanes pedicellatum Desv.,Trichomanes pedicellatum,Trichomanes ankersii C.Parker ex Hook. & Grev.,Trichomanes ankersii
440091,Dicranopteris linearis var. latiloba Holttum,Dicranopteris splendida (Hand.-Mazz.) Tagawa,Dicranopteris splendida (Hand.-Mazz.) Tagawa,Dicranopteris splendida (Hand.-Mazz.) Tagawa,Dicranopteris splendida,Dicranopteris linearis var. latiloba Holttum,Dicranopteris linearis
