,taxon_name_w_authors,202406_accepted_name_w_author,202412_taxon_name_w_authors,202412_chained_accepted_name_w_author,202412_chained_accepted_species,202412_direct_accepted_name_w_author,202412_direct_accepted_species
956589,Isoloma hondense (Kunth) Decne.,Kohleria tubiflora Hanst.,Kohleria tubiflora Hanst.,Kohleria tubiflora Hanst.,Kohleria tubiflora,Kohleria hondensis (Kunth) Hanst.,Kohleria hondensis
957610,Xylopia ulei Diels,Xylopia benthamii R.E.Fr.,Xylopia benthamii R.E.Fr.,Xylopia benthamii R.E.Fr.,Xylopia benthamii,Xylopia ulei Diels,Xylopia ulei
958410,Hydrilla verticillata var. verticillata ,Hydrilla verticillata (L.f.) Royle,Hydrilla verticillata (L.f.) Royle,Hydrilla verticillata (L.f.) Royle,Hydrilla verticillata,Hydrilla verticillata var. verticillata ,Hydrilla verticillata
959345,Pimpinella diversifolia var. diversifolia ,Pimpinella diversifolia DC.,Pimpinella diversifolia DC.,Pimpinella diversifolia DC.,Pimpinella diversifolia,Pimpinella diversifolia var. diversifolia ,Pimpinella diversifolia
959384,Prangos lophoptera Boiss.,Prangos pabularia Lindl.,Prangos pabularia Lindl.,Prangos pabularia Lindl.,Prangos pabularia,Prangos lophoptera Boiss.,Prangos lophoptera
959526,Oenanthe laciniata Zoll.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica,Oenanthe javanica subsp. javanica ,Oenanthe javanica
959626,Pentacrypta atropurpurea Lehm.,Arracacia aegopodioides J.M.Coult. & Rose,Arracacia aegopodioides J.M.Coult. & Rose,Arracacia aegopodioides J.M.Coult. & Rose,Arracacia aegopodioides,Arracacia atropurpurea Benth. & Hook.f. ex Hemsl.,Arracacia atropurpurea
959680,Oreomyrrhis daucoides Urb.,Chaerophyllum daucoides (d'Urv.) K.F.Chung,Chaerophyllum daucoides (d'Urv.) K.F.Chung,Chaerophyllum daucoides (d'Urv.) K.F.Chung,Chaerophyllum daucoides,Chaerophyllum andicola (Kunth) K.F.Chung,Chaerophyllum andicola
959684,Petroselinum vulgare Lag.,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
959685,Wydleria portoricensis DC.,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Petroselinum crispum,Petroselinum crispum subsp. crispum ,Petroselinum crispum
959690,Peucedanum pastinaca Baill.,Pastinaca sativa L.,Pastinaca sativa L.,Pastinaca sativa L.,Pastinaca sativa,Pastinaca sativa subsp. sativa ,Pastinaca sativa
959692,Lomatium kingii Cronquist,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens,Lomatium graveolens var. graveolens ,Lomatium graveolens
959712,Centella affinis var. affinis ,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis (Eckl. & Zeyh.) Adamson,Centella affinis,Centella affinis var. affinis ,Centella affinis
959720,Centella eriantha var. eriantha ,Centella eriantha Drude,Centella eriantha Drude,Centella eriantha Drude,Centella eriantha,Centella eriantha var. eriantha ,Centella eriantha
959724,Centella glabrata var. glabrata ,Centella glabrata L.,Centella glabrata L.,Centella glabrata L.,Centella glabrata,Centella glabrata var. glabrata ,Centella glabrata
959730,Centella linifolia var. linifolia ,Centella linifolia Drude,Centella linifolia Drude,Centella linifolia Drude,Centella linifolia,Centella linifolia var. linifolia ,Centella linifolia
959731,Centella macrocarpa var. macrocarpa ,Centella macrocarpa (A.Rich.) Adamson,Centella macrocarpa (A.Rich.) Adamson,Centella macrocarpa (A.Rich.) Adamson,Centella macrocarpa,Centella macrocarpa var. macrocarpa ,Centella macrocarpa
959737,Centella villosa var. villosa ,Centella villosa L.,Centella villosa L.,Centella villosa L.,Centella villosa,Centella villosa var. villosa ,Centella villosa
959739,Centella virgata var. virgata ,Centella virgata (L.f.) Drude,Centella virgata (L.f.) Drude,Centella virgata (L.f.) Drude,Centella virgata,Centella virgata var. virgata ,Centella virgata
959749,Alepidea acutidens var. acutidens ,Alepidea acutidens Weim.,Alepidea acutidens Weim.,Alepidea acutidens Weim.,Alepidea acutidens,Alepidea acutidens var. acutidens ,Alepidea acutidens
959750,Alepidea amatymbica var. amatymbica ,Alepidea amatymbica Eckl. & Zeyh.,Alepidea amatymbica Eckl. & Zeyh.,Alepidea amatymbica Eckl. & Zeyh.,Alepidea amatymbica,Alepidea amatymbica var. amatymbica ,Alepidea amatymbica
959752,Alepidea capensis var. capensis ,Alepidea capensis (Berg.) R.A.Dyer,Alepidea capensis (Berg.) R.A.Dyer,Alepidea capensis (Berg.) R.A.Dyer,Alepidea capensis,Alepidea capensis var. capensis ,Alepidea capensis
959754,Alepidea serrata var. serrata ,Alepidea serrata Eckl. & Zeyh.,Alepidea serrata Eckl. & Zeyh.,Alepidea serrata Eckl. & Zeyh.,Alepidea serrata,Alepidea serrata var. serrata ,Alepidea serrata
959756,Conium fontanum var. fontanum ,Conium fontanum Hilliard & B.L.Burtt,Conium fontanum Hilliard & B.L.Burtt,Conium fontanum Hilliard & B.L.Burtt,Conium fontanum,Conium fontanum var. fontanum ,Conium fontanum
959767,Lichtensteinia trifida var. trifida ,Lichtensteinia trifida Cham. & Schltdl.,Lichtensteinia trifida Cham. & Schltdl.,Lichtensteinia trifida Cham. & Schltdl.,Lichtensteinia trifida,Lichtensteinia trifida var. trifida ,Lichtensteinia trifida
959846,Mulinum patagonicum Speg.,Azorella prolifera (Cav.) G.M.Plunkett & A.N.Nicolas,Azorella prolifera (Cav.) G.M.Plunkett & A.N.Nicolas,Azorella prolifera (Cav.) G.M.Plunkett & A.N.Nicolas,Azorella prolifera,Azorella nivalis Phil.,Azorella nivalis
959862,Peucedanum atacorense A.Chev.,Steganotaenia araliacea var. daramolana Jacq.-Fél.,Steganotaenia araliacea var. daramolana Jacq.-Fél.,Steganotaenia araliacea var. daramolana Jacq.-Fél.,Steganotaenia araliacea,Steganotaenia araliacea var. araliacea ,Steganotaenia araliacea
959877,Steganotaenia araliacea var. araliacea ,Steganotaenia araliacea Hochst.,Steganotaenia araliacea Hochst.,Steganotaenia araliacea Hochst.,Steganotaenia araliacea,Steganotaenia araliacea var. araliacea ,Steganotaenia araliacea
959882,Cymopterus terebinthinus var. terebinthinus ,Cymopterus terebinthinus (Hook.) Torr. & A.Gray,Cymopterus terebinthinus (Hook.) Torr. & A.Gray,Cymopterus terebinthinus (Hook.) Torr. & A.Gray,Cymopterus terebinthinus,Cymopterus terebinthinus var. terebinthinus ,Cymopterus terebinthinus
959886,Lomatium triternatum subsp. triternatum ,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum,Lomatium triternatum subsp. triternatum ,Lomatium triternatum
959900,Lomatium nevadense var. nevadense ,Lomatium nevadense (S.Watson) J.M.Coult. & Rose,Lomatium nevadense (S.Watson) J.M.Coult. & Rose,Lomatium nevadense (S.Watson) J.M.Coult. & Rose,Lomatium nevadense,Lomatium nevadense var. nevadense ,Lomatium nevadense
959905,Lomatium macrocarpum var. ellipticum (Torr. & A.Gray) Jeps.,Peucedanum L.,Peucedanum L.,Peucedanum L.,,Lomatium macrocarpum J.M.Coult. & Rose,Lomatium macrocarpum
959910,Lomatium simplex var. simplex ,Lomatium simplex J.F.Macbr.,Lomatium simplex J.F.Macbr.,Lomatium simplex J.F.Macbr.,Lomatium simplex,Lomatium simplex var. simplex ,Lomatium simplex
959913,Eryngium aristulatum var. aristulatum ,Eryngium aristulatum Jeps.,Eryngium aristulatum Jeps.,Eryngium aristulatum Jeps.,Eryngium aristulatum,Eryngium aristulatum var. aristulatum ,Eryngium aristulatum
959914,Eryngium vaseyi var. vaseyi ,Eryngium vaseyi J.M.Coult. & Rose,Eryngium vaseyi J.M.Coult. & Rose,Eryngium vaseyi J.M.Coult. & Rose,Eryngium vaseyi,Eryngium vaseyi var. vaseyi ,Eryngium vaseyi
959920,Lomatium foeniculaceum var. foeniculaceum ,Lomatium foeniculaceum (Nutt.) J.M.Coult. & Rose,Lomatium foeniculaceum (Nutt.) J.M.Coult. & Rose,Lomatium foeniculaceum (Nutt.) J.M.Coult. & Rose,Lomatium foeniculaceum,Lomatium foeniculaceum var. foeniculaceum ,Lomatium foeniculaceum
959926,Daucus carota f. carota ,Daucus carota L.,Daucus carota L.,Daucus carota L.,Daucus carota,Daucus carota f. carota ,Daucus carota
959932,Peucedanum kingii S.Watson,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.,Lomatium graveolens,Lomatium graveolens var. graveolens ,Lomatium graveolens
959933,Hydrocotyle tussilaginifolia Baker,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica,Centella tussilaginifolia Domin,Centella tussilaginifolia
959938,Lomatium dasycarpum subsp. dasycarpum ,Lomatium dasycarpum (Torr. & A.Gray) J.M.Coult. & Rose,Lomatium dasycarpum (Torr. & A.Gray) J.M.Coult. & Rose,Lomatium dasycarpum (Torr. & A.Gray) J.M.Coult. & Rose,Lomatium dasycarpum,Lomatium dasycarpum subsp. dasycarpum ,Lomatium dasycarpum
959939,Lomatium mohavense subsp. mohavense ,Lomatium mohavense (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium mohavense (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium mohavense (J.M.Coult. & Rose) J.M.Coult. & Rose,Lomatium mohavense,Lomatium mohavense subsp. mohavense ,Lomatium mohavense
959940,Perideridia parishii subsp. parishii ,Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.,Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.,Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.,Perideridia parishii,Perideridia parishii subsp. parishii ,Perideridia parishii
959942,Sanicula canadensis var. canadensis ,Sanicula canadensis L.,Sanicula canadensis L.,Sanicula canadensis L.,Sanicula canadensis,Sanicula canadensis var. canadensis ,Sanicula canadensis
959944,Chaerophyllum procumbens var. procumbens ,Chaerophyllum procumbens (L.) Crantz,Chaerophyllum procumbens (L.) Crantz,Chaerophyllum procumbens (L.) Crantz,Chaerophyllum procumbens,Chaerophyllum procumbens var. procumbens ,Chaerophyllum procumbens
959946,Cicuta maculata var. maculata ,Cicuta maculata L.,Cicuta maculata L.,Cicuta maculata L.,Cicuta maculata,Cicuta maculata var. maculata ,Cicuta maculata
959950,Thaspium trifoliatum var. trifoliatum ,Thaspium trifoliatum (L.) A.Gray,Thaspium trifoliatum (L.) A.Gray,Thaspium trifoliatum (L.) A.Gray,Thaspium trifoliatum,Thaspium trifoliatum var. trifoliatum ,Thaspium trifoliatum
959954,Heracleum sphondylium var. sphondylium ,Heracleum sphondylium L.,Heracleum sphondylium L.,Heracleum sphondylium L.,Heracleum sphondylium,Heracleum sphondylium var. sphondylium ,Heracleum sphondylium
959962,Eryngium yuccifolium var. yuccifolium ,Eryngium yuccifolium Michx.,Eryngium yuccifolium Michx.,Eryngium yuccifolium Michx.,Eryngium yuccifolium,Eryngium yuccifolium var. yuccifolium ,Eryngium yuccifolium
959972,Sanicula floridana E.P.Bicknell,Sanicula canadensis L.,Sanicula canadensis L.,Sanicula canadensis L.,Sanicula canadensis,Sanicula canadensis var. canadensis ,Sanicula canadensis
959984,Eryngium aquaticum var. aquaticum ,Eryngium aquaticum L.,Eryngium aquaticum L.,Eryngium aquaticum L.,Eryngium aquaticum,Eryngium aquaticum var. aquaticum ,Eryngium aquaticum
959991,Pimpinella daghestanica Schischk.,Pimpinella tragium subsp. lithophila (Schischk.) Tutin,Pimpinella tragium subsp. lithophila (Schischk.) Tutin,Pimpinella tragium subsp. lithophila (Schischk.) Tutin,Pimpinella tragium,Pimpinella tragium subsp. pseudotragium (DC.) V.A.Matthews,Pimpinella tragium
960007,Trinia pumila Rchb.,Trinia glauca Rchb.,Trinia glauca Rchb.,Trinia glauca Rchb.,Trinia glauca,Trinia glauca subsp. glauca ,Trinia glauca
960029,Bupleurum exaltatum subsp. subnivale Galushko,Bupleurum falcatum subsp. cernuum (Nyman) Arcang.,Bupleurum falcatum subsp. cernuum (Nyman) Arcang.,Bupleurum exaltatum M.Bieb.,Bupleurum exaltatum,Bupleurum subnivale (Galushko) Galushko,Bupleurum subnivale
960031,Carum alpinum (Waldst. & Kit.) Benth. & Hook.f. ex Arcang.,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum Fisch. & C.A.Mey.,Lomatocarum alpinum,Bunium alpinum Waldst. & Kit.,Bunium alpinum
960050,Scaligeria ferganensis Lipsky,Scaligeria korshinskyi (Lipsky) Korovin,Scaligeria korshinskyi (Lipsky) Korovin,Scaligeria korshinskyi (Lipsky) Korovin,Scaligeria korshinskyi,"Elaeosticta ferganensis (Lipsky) Kljuykov, M.G.Pimenov & V.N.Tikhom.",Elaeosticta ferganensis
960087,Heracleum albovii Manden.,Wendia incana (Boiss. & A.Huet) Grossh.,Wendia incana (Boiss. & A.Huet) Grossh.,Heracleum incanum Boiss. & A.Huet,Heracleum incanum,Heracleum albovii Manden.,Heracleum albovii
960155,Oedibasis chaerophylloides (Regel & Schmalh) Korovin,Elwendia chaerophylloides (Regel & Schmalh.) Pimenov & Kljuykov,Elwendia chaerophylloides (Regel & Schmalh.) Pimenov & Kljuykov,Elwendia chaerophylloides (Regel & Schmalh.) Pimenov & Kljuykov,Elwendia chaerophylloides,Oedibasis chaerophylloides (Regel & Schmalh) Korovin,Oedibasis chaerophylloides
960159,Oenanthe decumbens Koso-Pol.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica,Oenanthe javanica subsp. javanica ,Oenanthe javanica
960174,Parasilaus afghanicus (Gilli) Leute,Parasilaus asiaticus (Korovin) Pimenov,Parasilaus asiaticus (Korovin) Pimenov,Parasilaus asiaticus (Korovin) Pimenov,Parasilaus asiaticus,Parasilaus afghanicus (Gilli) Leute,Parasilaus afghanicus
960205,Pimpinella confusa Woronow,Pimpinella tragium subsp. pseudotragium (DC.) V.A.Matthews,Pimpinella tragium subsp. pseudotragium (DC.) V.A.Matthews,Pimpinella tragium subsp. pseudotragium (DC.) V.A.Matthews,Pimpinella tragium,Pimpinella tragium subsp. lithophila (Schischk.) Tutin,Pimpinella tragium
960237,Prangos hissarica Korovin,Prangos pabularia Lindl.,Prangos pabularia Lindl.,Prangos pabularia Lindl.,Prangos pabularia,Prangos pabularia subsp. pabularia ,Prangos pabularia
960251,Scandix persica Marloth,Scandix pecten-veneris L.,Scandix pecten-veneris L.,Scandix pecten-veneris L.,Scandix pecten-veneris,Scandix persica Marloth,Scandix persica
960252,Scandix pontica (Vierh.) Stankov,Scandix australis L.,Scandix australis L.,Scandix australis L.,Scandix australis,Scandix australis subsp. australis ,Scandix australis
960305,Seseli squarrosum Schischk.,Seseli sessiliflorum Schrenk,Seseli sessiliflorum Schrenk,Seseli sessiliflorum Schrenk,Seseli sessiliflorum,Seseli valentinae Popov,Seseli valentinae
960309,Seseli tenderiense Kotov,Seseli tortuosum L.,Seseli tortuosum L.,Seseli tortuosum L.,Seseli tortuosum,Seseli tortuosum subsp. tortuosum ,Seseli tortuosum
960354,Hippomarathrum longilobum B.Fedtsch. ex Grossh.,Cachrys microcarpos M.Bieb.,Cachrys microcarpos M.Bieb.,Bilacunaria microcarpa (M.Bieb.) Pimenov & V.N.Tikhom.,Bilacunaria microcarpa,Cachrys longiloba DC.,Cachrys longiloba
960397,Anthriscus sylvestris var. sylvestris ,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris,Anthriscus sylvestris var. sylvestris ,Anthriscus sylvestris
960403,Pimpinella buchananii var. buchananii ,Pimpinella buchananii H.Wolff,Pimpinella buchananii H.Wolff,Pimpinella buchananii H.Wolff,Pimpinella buchananii,Pimpinella buchananii var. buchananii ,Pimpinella buchananii
960450,Hydrocotyle biflora Vell.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica,Centella erecta (L.f.) Fernald,Centella erecta
960461,Lilaeopsis schaffneriana var. aquatica (Schltdl.) A.W.Hill,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis,Lilaeopsis schaffneriana (Schltdl.) J.M.Coult. & Rose,Lilaeopsis schaffneriana
960462,Lilaeopsis schaffneriana var. subterrestris (Schltdl.) A.W.Hill,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis (L.) Kuntze,Lilaeopsis chinensis,Lilaeopsis schaffneriana (Schltdl.) J.M.Coult. & Rose,Lilaeopsis schaffneriana
960479,Lomatium caruifolium var. caruifolium ,Lomatium caruifolium (Hook. & Arn.) J.M.Coult. & Rose,Lomatium caruifolium (Hook. & Arn.) J.M.Coult. & Rose,Lomatium caruifolium (Hook. & Arn.) J.M.Coult. & Rose,Lomatium caruifolium,Lomatium caruifolium var. caruifolium ,Lomatium caruifolium
960480,Lomatium marginatum var. marginatum ,Lomatium marginatum (Benth.) J.M.Coult. & Rose,Lomatium marginatum (Benth.) J.M.Coult. & Rose,Lomatium marginatum (Benth.) J.M.Coult. & Rose,Lomatium marginatum,Lomatium marginatum var. marginatum ,Lomatium marginatum
960484,Lomatium nudicaule var. puberulum (A.Gray) Jeps.,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum (Pursh) J.M.Coult. & Rose,Lomatium triternatum,Lomatium triternatum subsp. triternatum ,Lomatium triternatum
960485,Perideridia bolanderi subsp. bolanderi ,Perideridia bolanderi A.Nelson & J.F.Macbr.,Perideridia bolanderi A.Nelson & J.F.Macbr.,Perideridia bolanderi A.Nelson & J.F.Macbr.,Perideridia bolanderi,Perideridia bolanderi subsp. bolanderi ,Perideridia bolanderi
960486,Perideridia gairdneri subsp. gairdneri ,Perideridia gairdneri (Hook. & Arn.) Mathias,Perideridia gairdneri (Hook. & Arn.) Mathias,Perideridia gairdneri (Hook. & Arn.) Mathias,Perideridia gairdneri,Perideridia gairdneri subsp. gairdneri ,Perideridia gairdneri
960492,Peucedanum dissectum (C.H.Wright) Dawe,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris (L.) Hoffm.,Anthriscus sylvestris,Afrosciadium kerstenii (Engl.) P.J.D.Winter,Afrosciadium kerstenii
960529,Hydrocotyle abbreviata A.Rich.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica (L.) Urb.,Centella asiatica,Centella abbreviata (A.Rich.) Nannf.,Centella abbreviata
960535,Acronema chienii var. chienii ,Acronema chienii R.H.Shan,Acronema chienii R.H.Shan,Acronema chienii R.H.Shan,Acronema chienii,Acronema chienii var. chienii ,Acronema chienii
960536,Acronema chinense var. chinense ,Acronema chinense H.Wolff,Acronema chinense H.Wolff,Acronema chinense H.Wolff,Acronema chinense,Acronema chinense var. chinense ,Acronema chinense
960539,Pleurospermum tibetanicum H.Wolff,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri,Hymenidium chloroleucum (Diels) Pimenov & Kljuykov,Hymenidium chloroleucum
960541,Pleurospermum pseudoinvolucratum H.Wolff,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri,Hymenidium chloroleucum (Diels) Pimenov & Kljuykov,Hymenidium chloroleucum
960542,Pleurospermum affine H.Wolff,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri,Hymenidium chloroleucum (Diels) Pimenov & Kljuykov,Hymenidium chloroleucum
960555,Angelica dahurica var. dahurica ,Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav.,Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav.,Angelica dahurica (Hoffm.) Benth. & Hook.f. ex Franch. & Sav.,Angelica dahurica,Angelica dahurica var. dahurica ,Angelica dahurica
960556,Angelica morrisonicola var. morrisonicola ,Angelica morrisonicola Hayata,Angelica morrisonicola Hayata,Angelica morrisonicola Hayata,Angelica morrisonicola,Angelica morrisonicola var. morrisonicola ,Angelica morrisonicola
960568,Ferula licentiana var. licentiana ,Ferula licentiana Hand.-Mazz.,Ferula licentiana Hand.-Mazz.,Ferula licentiana Hand.-Mazz.,Ferula licentiana,Ferula licentiana var. licentiana ,Ferula licentiana
960582,Heracleum microcarpum Franch.,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii,Heracleum moellendorffii var. moellendorffii ,Heracleum moellendorffii
960583,Heracleum morifolium H.Wolff,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii,Heracleum moellendorffii var. moellendorffii ,Heracleum moellendorffii
960584,Heracleum moellendorffii var. moellendorffii ,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii Hance,Heracleum moellendorffii,Heracleum moellendorffii var. moellendorffii ,Heracleum moellendorffii
960656,Macrochlaena glaucocarpa Hand.-Mazz.,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum,Nothosmyrnium japonicum var. japonicum ,Nothosmyrnium japonicum
960659,Nothosmyrnium japonicum var. japonicum ,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum Miq.,Nothosmyrnium japonicum,Nothosmyrnium japonicum var. japonicum ,Nothosmyrnium japonicum
960661,Nothosmyrnium xizangense var. xizangense ,Nothosmyrnium xizangense R.H.Shan & T.S.Wang,Nothosmyrnium xizangense R.H.Shan & T.S.Wang,Nothosmyrnium xizangense R.H.Shan & T.S.Wang,Nothosmyrnium xizangense,Nothosmyrnium xizangense var. xizangense ,Nothosmyrnium xizangense
960666,Oenanthe javanica subsp. stolonifera (DC.) Murata,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica,Oenanthe javanica subsp. javanica ,Oenanthe javanica
960670,Oenanthe sinensis Dunn,Oenanthe linearis Wall.,Oenanthe linearis Wall.,Oenanthe linearis Wall.,Oenanthe linearis,Oenanthe linearis subsp. linearis ,Oenanthe linearis
960672,Oenanthe dielsii H.Boissieu,Oenanthe linearis Wall.,Oenanthe linearis Wall.,Oenanthe linearis Wall.,Oenanthe linearis,Oenanthe linearis subsp. linearis ,Oenanthe linearis
960674,Oenanthe caudata C.Norman,Oenanthe thomsonii C.B.Clarke,Oenanthe thomsonii C.B.Clarke,Oenanthe thomsonii C.B.Clarke,Oenanthe thomsonii,Oenanthe thomsonii subsp. thomsonii ,Oenanthe thomsonii
960683,Ostericum maximowiczii f. australe (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii,Ostericum maximowiczii var. australe (Kom.) Kitag.,Ostericum maximowiczii
960691,Ostericum sieboldii var. praeteritum (Kitag.) Y.H.Huang,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii,Ostericum maximowiczii var. maximowiczii ,Ostericum maximowiczii
960692,Ostericum praeteritum Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii,Ostericum maximowiczii var. maximowiczii ,Ostericum maximowiczii
960693,Ostericum praeteritum f. piliferum Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii (F.Schmidt) Kitag.,Ostericum maximowiczii,Ostericum maximowiczii var. maximowiczii ,Ostericum maximowiczii
960733,Peucedanum praeruptorum subsp. hirsutiusculum Ma,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii,Peucedanum harry-smithii var. harry-smithii ,Peucedanum harry-smithii
960734,Peucedanum harry-smithii var. harry-smithii ,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii Fedde ex H.Wolff,Peucedanum harry-smithii,Peucedanum harry-smithii var. harry-smithii ,Peucedanum harry-smithii
960737,Peucedanum hirsutiusculum (Ma) V.M.Vinogr.,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora,Peucedanum harry-smithii var. harry-smithii ,Peucedanum harry-smithii
960744,Peucedanum medicum var. medicum ,Peucedanum medicum Dunn,Peucedanum medicum Dunn,Peucedanum medicum Dunn,Peucedanum medicum,Peucedanum medicum var. medicum ,Peucedanum medicum
960759,Phellandrium stoloniferum Roxb.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica DC.,Oenanthe javanica,Oenanthe javanica subsp. javanica ,Oenanthe javanica
960768,Platyrhaphe japonica Miq.,Pimpinella diversifolia DC.,Pimpinella diversifolia DC.,Pimpinella diversifolia DC.,Pimpinella diversifolia,Pimpinella diversifolia var. diversifolia ,Pimpinella diversifolia
960794,Pleurospermum lecomtianum H.Wolff,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii,Pleurospermum lecomtianum H.Wolff,Pleurospermum lecomtianum
960814,Pleurospermum markgrafianum H.Wolff,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri (C.B.Clarke) Pimenov & Kljuykov,Hymenidium hookeri,Hymenidium chloroleucum (Diels) Pimenov & Kljuykov,Hymenidium chloroleucum
960852,Sanicula costata H.Wolff,Sanicula orthacantha S.Moore,Sanicula orthacantha S.Moore,Sanicula orthacantha S.Moore,Sanicula orthacantha,Sanicula orthacantha var. orthacantha ,Sanicula orthacantha
960853,Sanicula henryi H.Wolff,Sanicula orthacantha S.Moore,Sanicula orthacantha S.Moore,Sanicula orthacantha S.Moore,Sanicula orthacantha,Sanicula orthacantha var. orthacantha ,Sanicula orthacantha
