,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species,v13_chained_accepted_genus,v13_direct_accepted_genus
1183278,× Schedolium Holub,× Festulolium Asch. & Graebn.,× Festulolium Asch. & Graebn.,× Festulolium Asch. & Graebn.,,Lolium L.,,× Festulolium,Lolium
1196365,Stenodraba O.E.Schulz,Weberbauera Gilg & Muschl.,Weberbauera Gilg & Muschl.,Weberbauera Gilg & Muschl.,,Stenodraba O.E.Schulz,,Weberbauera,Stenodraba
1201455,Dichrocephala paniculata Miq.,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia subsp. integrifolia,Dichrocephala integrifolia,Myriactis javanica (Blume) DC.,Myriactis javanica,Dichrocephala,Myriactis
1209151,Paullinia grandiflora Cambess.,Paullinia pinnata L.,Paullinia pinnata L.,Paullinia pinnata L.,Paullinia pinnata,Serjania erecta Radlk.,Serjania erecta,Paullinia,Serjania
1220891,× Sorbaronia dippelii var. superaria C.K.Schneid.,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii (Zabel) Mezhenskyj,× Aroniaria dippelii,Aria edulis (Willd.) M.Roem.,Aria edulis,× Aroniaria,Aria
1221775,Polypodium berteroanum Spreng.,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium (Colla) A.R.Sm. & R.C.Moran,Megalastrum inaequalifolium,Rumohra adiantiformis (G.Forst.) Ching,Rumohra adiantiformis,Megalastrum,Rumohra
1229117,Holtonia Standl.,Simira Aubl.,Simira Aubl.,Simira Aubl.,,Holtonia Standl.,,Simira,Holtonia
1231169,Poicillopsis Schltr.,Matelea Aubl.,Matelea Aubl.,Matelea Aubl.,,Ptycanthera Decne.,,Matelea,Ptycanthera
1231177,Odontostephana Alexander,Matelea Aubl.,Matelea Aubl.,Matelea Aubl.,,Odontostephana Alexander,,Matelea,Odontostephana
1241935,Bruxanelia Dennst.,Blachia Baill.,Blachia Baill.,Blachia Baill.,,Ehretia P.Browne,,Blachia,Ehretia
1246970,Mentha perilloides L.,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum (L.) Kuntze,Mesosphaerum pectinatum,Perilla frutescens (L.) Britton,Perilla frutescens,Mesosphaerum,Perilla
1253192,Nothocissus (Miq.) Latiff,Ampelocissus Planch.,Ampelocissus Planch.,Ampelocissus Planch.,,Nothocissus (Miq.) Latiff,,Ampelocissus,Nothocissus
1265497,Autonoe (Webb & Berthel.) Speta,Scilla L.,Scilla L.,Scilla L.,,Autonoe (Webb & Berthel.) Speta,,Scilla,Autonoe
1266791,Cactus berteroi Colla,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi,Eriosyce,Cumulopuntia
1273700,Leochilus parviflorus Standl. & L.O.Williams,Leochilus inconspicuus (Kraenzl.) M.W.Chase & N.H.Williams,Leochilus inconspicuus (Kraenzl.) M.W.Chase & N.H.Williams,Trichocentrum candidum Lindl.,Trichocentrum candidum,Leochilus candelariae (Kraenzl.) Pupulin,Leochilus candelariae,Trichocentrum,Leochilus
1276322,Perilimnastes Ridl.,Anerincleistus Korth.,Anerincleistus Korth.,Anerincleistus Korth.,,Perilimnastes Ridl.,,Anerincleistus,Perilimnastes
1292099,Tubella (Luer) Archila,Trichosalpinx Luer,Trichosalpinx Luer,Trichosalpinx Luer,,Karma Karremans,,Trichosalpinx,Karma
1293490,Meyenia Nees,Thunbergia Retz.,Thunbergia Retz.,Thunbergia Retz.,,Meyenia Nees,,Thunbergia,Meyenia
1323056,Vernonia apocynifolia Baker,Cyanthillium cinereum var. cinereum,Cyanthillium cinereum var. cinereum,Cyanthillium cinereum var. cinereum,Cyanthillium cinereum,"Humbertacalia apocynifolia (Baker) Rabarim., Callm. & J.Calvo",Humbertacalia apocynifolia,Cyanthillium,Humbertacalia
1324345,Paullinia mexiae Steyerm.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa,Serjania caracasana (Jacq.) Willd.,Serjania caracasana,Paullinia,Serjania
1324411,Grajalesia Miranda,Pisonia Plum. ex L.,Pisonia Plum. ex L.,Pisonia Plum. ex L.,,Grajalesia Miranda,,Pisonia,Grajalesia
1330915,Polypodium wiesbaurii Sodiro,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii (Sodiro) Lellinger,Pleopeltis wiesbaurii,Serpocaulon eleutherophlebium (Fée) A.R.Sm.,Serpocaulon eleutherophlebium,Pleopeltis,Serpocaulon
1332307,Elaeagia subspicata Standl.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea K.Schum.,Warszewiczia longistaminea,Bathysa subspicata (Standl.) C.M.Taylor,Bathysa subspicata,Warszewiczia,Bathysa
1339299,Argyrodendron F.Muell.,Heritiera Aiton,Heritiera Aiton,Heritiera Aiton,,Argyrodendron F.Muell.,,Heritiera,Argyrodendron
1352673,Scirpus scheuchzeri Hartmann,Eriophorum scheuchzeri var. scheuchzeri,Eriophorum scheuchzeri var. scheuchzeri,Eriophorum scheuchzeri var. scheuchzeri,Eriophorum scheuchzeri,Eleocharis quinqueflora (Hartmann) O.Schwarz,Eleocharis quinqueflora,Eriophorum,Eleocharis
1353695,Mellissia Hook.f.,Withania Pauquy,Withania Pauquy,Withania Pauquy,,Mellissia Hook.f.,,Withania,Mellissia
1354057,Stenolepia Alderw.,Dryopteris Adans.,Dryopteris Adans.,Dryopteris Adans.,,Stenolepia Alderw.,,Dryopteris,Stenolepia
